Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-05-13,Baixa,Baixa,,0.00,0
2025-05-14,Alta,Alta,,-0.29,0
2025-05-15,Alta,Alta,,0.25,1
2025-05-16,Alta,Alta,,-0.35,0
2025-05-19,Alta,Alta,,0.49,1
2025-05-20,Alta,Alta,21.62,0.57,2
2025-05-21,Alta,Alta,6.84,-0.06,0
2025-05-22,Alta,Alta,3.20,0.05,1
2025-05-23,Baixa,Alta,2.56,0.24,2
2025-05-27,Baixa,Alta,2.43,-0.47,0
2025-05-28,Baixa,Alta,1.53,-0.27,0
2025-05-29,Baixa,Baixa,0.72,-0.53,0
2025-05-30,Baixa,Baixa,-0.42,-0.71,0
2025-06-02,Baixa,Baixa,-0.95,0.69,1
2025-06-03,Alta,Alta,-0.95,0.37,2
2025-06-04,Alta,Alta,-0.83,0.29,3
2025-06-05,Baixa,Baixa,-0.64,-0.31,0
2025-06-06,Alta,Alta,0.38,0.47,1
2025-06-09,Alta,Alta,1.64,0.50,2
2025-06-10,Alta,Alta,1.70,-0.61,0
2025-06-11,Baixa,Baixa,1.40,-0.89,0
2025-06-12,Baixa,Baixa,1.48,0.58,1
2025-06-13,Baixa,Baixa,0.83,0.25,2
2025-06-16,Baixa,Baixa,-0.36,-0.39,0
2025-06-17,Baixa,Baixa,-0.84,-0.47,0
2025-06-18,Alta,Baixa,-0.76,0.59,1
2025-06-20,Baixa,Baixa,-1.01,-0.71,0
2025-06-23,Baixa,Baixa,-0.99,0.33,1
2025-06-24,Alta,Baixa,-0.79,0.45,2
2025-06-25,Alta,Alta,-0.44,0.10,3
2025-06-26,Alta,Alta,-0.22,0.71,4
2025-06-27,Alta,Alta,0.08,-0.66,0
2025-06-30,Alta,Alta,0.39,0.42,1
2025-07-01,Baixa,Alta,0.41,-0.18,0
2025-07-02,Baixa,Baixa,0.31,-0.06,0
2025-07-03,Baixa,Baixa,0.09,-0.26,0
2025-07-07,Baixa,Baixa,-0.06,-0.62,0
2025-07-08,Baixa,Baixa,-0.30,-0.08,0
2025-07-09,Baixa,Baixa,-0.42,-0.45,0
2025-07-10,Baixa,Baixa,-0.56,-0.51,0
2025-07-11,Baixa,Baixa,-0.75,-0.79,0
2025-07-14,Baixa,Baixa,-0.89,-0.57,0
2025-07-15,Baixa,Baixa,-1.13,-0.71,0
2025-07-16,Baixa,Baixa,-1.24,0.73,1
2025-07-17,Alta,Baixa,-1.24,0.29,2
2025-07-18,Baixa,Baixa,-1.21,-0.38,0
2025-07-21,Baixa,Baixa,-1.17,-0.36,0
