Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2023-06-08,Baixa,Baixa,,0.00,0
2023-06-09,Alta,Alta,,0.00,0
2023-06-12,Alta,Alta,,0.00,0
2023-06-13,Alta,Alta,,0.00,0
2023-06-14,Alta,Alta,,1.00,1
2023-06-15,Alta,Alta,1.45,0.85,2
2023-06-16,Alta,Alta,1.55,0.00,0
2023-06-20,Alta,Alta,1.36,1.00,1
2023-06-21,Baixa,Alta,1.00,0.00,0
2023-06-22,Baixa,Alta,0.82,1.00,1
2023-06-23,Baixa,Baixa,0.39,-1.00,0
2023-06-26,Baixa,Baixa,0.08,0.00,0
2023-06-27,Baixa,Alta,-0.06,0.00,0
2023-06-28,Alta,Alta,-0.06,0.68,1
2023-06-29,Alta,Alta,-0.06,0.00,0
2023-06-30,Alta,Alta,0.08,0.00,0
2023-07-03,Alta,Alta,0.28,1.00,1
2023-07-05,Alta,Alta,0.37,0.00,0
2023-07-06,Baixa,Alta,0.39,0.00,0
2023-07-07,Baixa,Alta,0.34,0.00,0
2023-07-10,Baixa,Alta,0.28,0.00,0
2023-07-11,Alta,Alta,0.22,0.00,0
2023-07-12,Alta,Alta,0.22,0.00,0
2023-07-13,Alta,Alta,0.30,0.00,0
2023-07-14,Alta,Alta,0.42,0.00,0
2023-07-17,Alta,Alta,0.51,0.00,0
2023-07-18,Alta,Alta,0.59,0.00,0
2023-07-19,Alta,Alta,0.67,0.00,0
2023-07-20,Alta,Alta,0.64,0.00,0
2023-07-21,Alta,Alta,0.62,0.00,0
2023-07-24,Alta,Alta,0.62,0.00,0
2023-07-25,Alta,Alta,0.60,0.00,0
2023-07-26,Alta,Alta,0.54,-1.00,0
2023-07-27,Baixa,Alta,0.52,0.00,0
2023-07-28,Alta,Alta,0.54,0.00,0
2023-07-31,Alta,Alta,0.52,0.00,0
2023-08-01,Alta,Alta,0.48,0.00,0
2023-08-02,Baixa,Alta,0.44,0.00,0
2023-08-03,Baixa,Alta,0.40,0.00,0
2023-08-04,Baixa,Alta,0.30,0.00,0
2023-08-07,Baixa,Alta,0.24,0.00,0
2023-08-08,Baixa,Alta,0.18,0.00,0
2023-08-09,Baixa,Alta,0.14,0.00,0
2023-08-10,Baixa,Alta,0.10,0.00,0
2023-08-11,Baixa,Alta,0.10,0.00,0
2023-08-14,Alta,Alta,0.08,1.00,1
2023-08-15,Baixa,Baixa,0.06,0.00,0
2023-08-16,Baixa,Baixa,0.02,0.00,0
2023-08-17,Baixa,Baixa,-0.02,-1.00,0
2023-08-18,Baixa,Baixa,-0.06,0.00,0
2023-08-21,Baixa,Baixa,-0.02,0.00,0
2023-08-22,Baixa,Baixa,0.04,0.00,0
2023-08-23,Alta,Baixa,0.12,0.00,0
2023-08-24,Baixa,Baixa,0.18,0.00,0
