Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2015-03-24,Baixa,Baixa,,0.00,0
2015-03-25,Baixa,Baixa,,-0.57,0
2015-03-26,Baixa,Baixa,,-0.19,0
2015-03-27,Baixa,Baixa,,-0.63,0
2015-03-30,Baixa,Baixa,,-0.71,0
2015-03-31,Baixa,Baixa,-10.46,0.27,1
2015-04-01,Baixa,Baixa,-9.33,-0.55,0
2015-04-02,Baixa,Baixa,-8.38,-0.14,0
2015-04-06,Baixa,Baixa,-6.71,0.45,1
2015-04-07,Baixa,Baixa,-6.19,-0.57,0
2015-04-08,Baixa,Baixa,-5.84,0.78,1
2015-04-09,Baixa,Baixa,-5.11,0.79,2
2015-04-10,Alta,Alta,-3.63,0.81,3
2015-04-13,Alta,Baixa,-2.77,-0.53,0
2015-04-14,Alta,Baixa,-1.92,0.05,1
2015-04-15,Baixa,Baixa,-1.34,-0.82,0
2015-04-16,Baixa,Baixa,-1.12,-0.65,0
2015-04-17,Baixa,Baixa,-1.44,0.77,1
2015-04-20,Baixa,Baixa,-1.61,-0.89,0
2015-04-21,Baixa,Baixa,-1.67,0.04,1
2015-04-22,Baixa,Baixa,-1.68,-0.70,0
2015-04-23,Alta,Baixa,-1.40,0.60,1
2015-04-24,Alta,Baixa,-1.28,0.68,2
2015-04-27,Alta,Baixa,-1.08,0.68,3
2015-04-28,Alta,Baixa,-0.97,-0.50,0
2015-04-29,Baixa,Baixa,-0.74,-0.41,0
2015-04-30,Alta,Baixa,-0.68,0.25,1
2015-05-01,Alta,Baixa,-0.59,-0.41,0
2015-05-04,Baixa,Baixa,-0.59,-0.76,0
2015-05-05,Baixa,Baixa,-0.65,-0.82,0
2015-05-06,Baixa,Baixa,-0.71,-0.71,0
2015-05-07,Baixa,Baixa,-0.80,0.32,1
2015-05-08,Baixa,Baixa,-0.86,-0.44,0
2015-05-11,Baixa,Baixa,-0.92,0.13,1
2015-05-12,Alta,Baixa,-0.86,0.24,2
2015-05-13,Alta,Baixa,-0.69,-0.22,0
2015-05-14,Baixa,Baixa,-0.66,-0.79,0
2015-05-15,Alta,Baixa,-0.57,0.58,1
2015-05-18,Baixa,Baixa,-0.54,-0.48,0
2015-05-19,Baixa,Baixa,-0.54,-0.07,0
2015-05-20,Baixa,Baixa,-0.66,-0.39,0
2015-05-21,Baixa,Baixa,-0.66,-0.17,0
2015-05-22,Alta,Alta,-0.51,0.28,1
2015-05-26,Alta,Alta,-0.18,0.45,2
2015-05-27,Alta,Alta,0.51,0.30,3
2015-05-28,Alta,Alta,1.64,0.68,4
2015-05-29,Alta,Alta,2.40,-0.40,0
2015-06-01,Alta,Alta,2.79,-0.72,0
2015-06-02,Alta,Alta,3.12,0.29,1
2015-06-03,Baixa,Alta,2.98,-0.55,0
2015-06-04,Baixa,Alta,2.06,0.40,1
2015-06-05,Alta,Alta,1.72,0.65,2
2015-06-08,Baixa,Alta,1.47,-0.34,0
2015-06-09,Baixa,Alta,1.32,0.15,1
2015-06-10,Baixa,Alta,1.23,-0.23,0
2015-06-11,Baixa,Alta,1.55,-0.47,0
2015-06-12,Baixa,Alta,1.72,0.41,1
2015-06-15,Baixa,Alta,1.83,0.18,2
2015-06-16,Baixa,Alta,1.71,-0.68,0
2015-06-17,Baixa,Alta,1.62,-0.66,0
2015-06-18,Baixa,Alta,1.55,0.59,1
2015-06-19,Baixa,Alta,1.35,0.30,2
2015-06-22,Baixa,Alta,1.11,-0.53,0
2015-06-23,Baixa,Alta,0.97,-0.13,0
2015-06-24,Baixa,Alta,0.85,-0.46,0
2015-06-25,Baixa,Baixa,0.71,-0.61,0
2015-06-26,Baixa,Baixa,0.65,-0.61,0
2015-06-29,Baixa,Baixa,0.59,-0.49,0
2015-06-30,Alta,Alta,0.68,0.06,1
2015-07-01,Baixa,Baixa,0.73,-0.66,0
2015-07-02,Baixa,Baixa,0.79,0.13,1
2015-07-06,Baixa,Baixa,0.70,0.34,2
2015-07-07,Baixa,Baixa,0.73,-0.13,0
2015-07-08,Baixa,Baixa,0.53,0.28,1
2015-07-09,Baixa,Baixa,0.48,-0.55,0
2015-07-10,Alta,Baixa,0.47,-0.22,0
2015-07-13,Alta,Baixa,0.56,0.55,1
2015-07-14,Alta,Baixa,0.64,-0.11,0
2015-07-15,Alta,Alta,0.84,-0.63,0
2015-07-16,Alta,Alta,1.06,0.27,1
2015-07-17,Alta,Alta,1.33,0.50,2
2015-07-20,Alta,Alta,1.55,-0.90,0
2015-07-21,Baixa,Alta,1.72,-0.65,0
2015-07-22,Baixa,Alta,1.80,0.18,1
2015-07-23,Baixa,Baixa,1.74,-0.73,0
2015-07-24,Baixa,Baixa,1.43,-0.94,0
2015-07-27,Baixa,Baixa,1.23,-0.85,0
2015-07-28,Baixa,Baixa,1.12,-0.13,0
2015-07-29,Baixa,Baixa,1.06,-0.90,0
2015-07-30,Baixa,Baixa,0.95,-0.52,0
2015-07-31,Alta,Baixa,1.05,0.52,1
2015-08-03,Baixa,Baixa,1.11,-0.69,0
2015-08-04,Baixa,Baixa,0.92,-0.17,0
2015-08-05,Baixa,Baixa,0.64,-0.18,0
2015-08-06,Alta,Baixa,0.16,-0.48,0
2015-08-07,Baixa,Baixa,-0.80,-0.18,0
2015-08-10,Baixa,Baixa,-1.47,0.16,1
2015-08-11,Baixa,Baixa,-1.89,-0.83,0
2015-08-12,Baixa,Baixa,-2.35,-0.66,0
2015-08-13,Baixa,Baixa,-2.44,-0.19,0
2015-08-14,Baixa,Baixa,-2.26,-0.76,0
2015-08-17,Baixa,Baixa,-2.38,0.79,1
2015-08-18,Baixa,Baixa,-2.45,-0.50,0
2015-08-19,Baixa,Baixa,-2.46,-0.87,0
2015-08-20,Baixa,Baixa,-2.61,-0.66,0
2015-08-21,Baixa,Baixa,-2.70,-0.72,0
2015-08-24,Baixa,Baixa,-2.88,0.18,1
2015-08-25,Baixa,Baixa,-2.95,-0.63,0
2015-08-26,Alta,Baixa,-2.80,-0.01,0
2015-08-27,Alta,Baixa,-2.45,0.49,1
2015-08-28,Alta,Baixa,-2.04,0.44,2
2015-08-31,Alta,Baixa,-1.43,0.99,3
2015-09-01,Alta,Baixa,-1.09,-0.50,0
2015-09-02,Alta,Baixa,-0.95,0.20,1
2015-09-03,Alta,Baixa,-0.92,0.73,2
2015-09-04,Baixa,Baixa,-0.87,0.29,3
2015-09-08,Baixa,Baixa,-0.93,0.94,4
2015-09-09,Baixa,Baixa,-0.78,-0.87,0
2015-09-10,Alta,Baixa,-0.76,0.25,1
2015-09-11,Alta,Baixa,-0.67,0.61,2
2015-09-14,Alta,Baixa,-0.67,-0.09,0
2015-09-15,Alta,Baixa,-0.53,0.63,1
2015-09-16,Alta,Baixa,-0.47,0.93,2
2015-09-17,Alta,Baixa,-0.23,0.19,3
2015-09-18,Alta,Baixa,-0.21,-0.08,0
2015-09-21,Baixa,Baixa,-0.24,-0.48,0
2015-09-22,Baixa,Baixa,-0.47,0.02,1
2015-09-23,Baixa,Baixa,-0.71,0.72,2
2015-09-24,Baixa,Baixa,-1.03,0.81,3
2015-09-25,Baixa,Baixa,-1.41,-0.76,0
