Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-07-23,Baixa,Baixa,,0.27,1
2025-07-24,Alta,Alta,,0.18,2
2025-07-25,Baixa,Baixa,,-0.11,0
2025-07-28,Baixa,Baixa,,-0.13,0
2025-07-29,Alta,Alta,,0.82,1
2025-07-30,Alta,Alta,6.29,0.64,2
2025-07-31,Alta,Alta,2.63,0.11,3
2025-08-01,Alta,Alta,6.65,0.21,4
2025-08-04,Alta,Alta,10.23,0.47,5
2025-08-05,Alta,Alta,10.22,0.44,6
2025-08-06,Alta,Alta,9.76,0.82,7
2025-08-07,Alta,Alta,10.42,0.56,8
2025-08-08,Alta,Alta,10.77,-0.26,0
2025-08-11,Alta,Alta,11.80,0.74,1
2025-08-12,Alta,Alta,11.79,-0.23,0
2025-08-13,Baixa,Baixa,4.24,-0.61,0
2025-08-14,Baixa,Baixa,-3.13,-0.10,0
2025-08-15,Baixa,Baixa,-9.16,-0.57,0
2025-08-18,Baixa,Baixa,-15.10,-0.78,0
2025-08-19,Baixa,Baixa,-20.01,-0.76,0
2025-08-20,Baixa,Baixa,-19.45,-0.29,0
2025-08-21,Baixa,Baixa,-18.71,0.73,1
2025-08-22,Baixa,Baixa,-17.99,-0.26,0
2025-08-25,Baixa,Baixa,-17.36,-0.83,0
2025-08-26,Baixa,Baixa,-16.64,-0.38,0
2025-08-27,Alta,Baixa,-15.87,0.74,1
2025-08-28,Baixa,Baixa,-15.24,-0.75,0
2025-08-29,Baixa,Baixa,-14.65,0.14,1
2025-09-02,Baixa,Baixa,-14.05,-0.08,0
2025-09-03,Baixa,Baixa,-13.53,0.18,1
2025-09-04,Baixa,Baixa,-13.19,-0.35,0
2025-09-05,Baixa,Baixa,-12.77,0.92,1
2025-09-08,Baixa,Baixa,-12.41,-0.18,0
2025-09-09,Alta,Baixa,-11.94,0.90,1
2025-09-10,Alta,Baixa,-11.47,-0.20,0
2025-09-11,Alta,Baixa,-10.99,0.58,1
2025-09-12,Alta,Baixa,-10.56,0.44,2
2025-09-15,Alta,Baixa,-10.13,0.96,3
2025-09-16,Baixa,Baixa,-9.85,-0.67,0
2025-09-17,Baixa,Baixa,-9.58,0.77,1
2025-09-18,Baixa,Baixa,-9.28,0.15,2
2025-09-19,Baixa,Baixa,-8.99,0.57,3
2025-09-22,Alta,Baixa,-8.71,0.12,4
2025-09-23,Alta,Baixa,-8.43,-0.03,0
2025-09-24,Alta,Baixa,-8.05,0.56,1
2025-09-25,Baixa,Baixa,-7.80,-0.95,0
2025-09-26,Baixa,Baixa,-7.57,-0.55,0
2025-09-29,Alta,Baixa,-7.33,0.79,1
2025-09-30,Alta,Baixa,-6.90,-0.24,0
2025-10-01,Alta,Baixa,-6.65,0.31,1
2025-10-02,Alta,Baixa,-8.21,-0.77,0
2025-10-03,Baixa,Baixa,-10.40,-0.44,0
2025-10-06,Baixa,Baixa,-12.23,0.96,1
2025-10-07,Baixa,Baixa,-14.34,-0.89,0
2025-10-08,Baixa,Baixa,-16.99,0.50,1
2025-10-09,Baixa,Baixa,-18.56,-0.29,0
2025-10-10,Baixa,Baixa,-19.86,-0.19,0
2025-10-13,Baixa,Baixa,-21.78,0.50,1
2025-10-14,Baixa,Baixa,-24.01,0.72,2
2025-10-15,Baixa,Baixa,-26.21,-0.59,0
2025-10-16,Baixa,Baixa,-28.88,-0.74,0
2025-10-17,Baixa,Baixa,-32.28,0.59,1
2025-10-20,Baixa,Baixa,-35.95,-0.33,0
2025-10-21,Baixa,Baixa,-40.81,0.73,1
2025-10-22,Baixa,Baixa,-45.74,0.02,2
2025-10-23,Baixa,Baixa,-42.27,0.33,3
2025-10-24,Baixa,Baixa,-37.12,-0.90,0
2025-10-27,Baixa,Baixa,-30.72,-0.04,0
2025-10-28,Alta,Baixa,-21.06,1.00,1
2025-10-29,Baixa,Baixa,-8.13,-0.12,0
2025-10-30,Baixa,Baixa,-6.49,-0.42,0
2025-10-31,Baixa,Baixa,-5.67,0.15,1
2025-11-03,Baixa,Baixa,-4.81,-0.21,0
2025-11-04,Baixa,Baixa,-4.26,0.05,1
2025-11-05,Baixa,Baixa,-4.18,-0.03,0
2025-11-06,Baixa,Baixa,-4.34,0.34,1
2025-11-07,Baixa,Baixa,-4.26,-0.12,0
2025-11-10,Baixa,Baixa,-4.29,0.33,1
2025-11-11,Alta,Baixa,-4.20,0.57,2
2025-11-12,Alta,Baixa,-3.97,0.24,3
2025-11-13,Alta,Baixa,-3.24,0.12,4
2025-11-14,Baixa,Baixa,-3.01,-0.15,0
2025-11-17,Baixa,Baixa,-2.64,-0.79,0
2025-11-18,Baixa,Baixa,-3.05,0.33,1
2025-11-19,Baixa,Baixa,-3.34,0.34,2
2025-11-20,Baixa,Baixa,-4.02,0.19,3
2025-11-21,Baixa,Baixa,-4.18,-0.42,0
2025-11-24,Baixa,Baixa,-4.61,0.75,1
2025-11-25,Baixa,Baixa,-4.38,-0.82,0
2025-11-26,Baixa,Baixa,-4.56,-0.36,0
2025-11-28,Baixa,Baixa,-4.46,-0.90,0
2025-12-01,Baixa,Baixa,-4.64,0.37,1
2025-12-02,Baixa,Baixa,-4.97,0.00,0
2025-12-03,Baixa,Baixa,-5.16,0.00,0
2025-12-04,Baixa,Baixa,-5.64,0.23,1
2025-12-05,Baixa,Baixa,-5.99,0.43,2
2025-12-08,Alta,Baixa,-6.05,0.95,3
2025-12-09,Alta,Baixa,-6.13,-0.46,0
2025-12-10,Baixa,Baixa,-7.40,-1.00,0
2025-12-11,Alta,Baixa,-7.82,-0.46,0
2025-12-12,Baixa,Baixa,-8.39,-0.94,0
2025-12-15,Baixa,Baixa,-9.11,-0.84,0
2025-12-16,Baixa,Baixa,-9.55,0.04,1
2025-12-17,Baixa,Baixa,-8.81,-0.91,0
2025-12-18,Baixa,Baixa,-8.65,-0.86,0
2025-12-19,Baixa,Baixa,-8.47,0.03,1
2025-12-22,Baixa,Baixa,-8.12,-0.52,0
2025-12-23,Baixa,Baixa,-7.75,-0.85,0
2025-12-24,Baixa,Baixa,-7.51,-0.37,0
2025-12-26,Baixa,Baixa,-7.10,-0.31,0
2025-12-29,Baixa,Baixa,-6.85,-0.97,0
2025-12-30,Baixa,Baixa,-6.77,-0.67,0
2025-12-31,Baixa,Baixa,-6.87,-0.70,0
2026-01-02,Baixa,Baixa,-7.16,0.21,1
2026-01-05,Alta,Baixa,-6.86,1.00,2
2026-01-06,Alta,Baixa,-6.56,0.13,3
2026-01-07,Alta,Baixa,-6.25,0.46,4
2026-01-08,Alta,Baixa,-5.53,0.48,5
