Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-08-06,Baixa,Baixa,,0.17,1
2025-08-07,Baixa,Baixa,,-0.66,0
2025-08-08,Baixa,Baixa,,-1.00,0
2025-08-11,Baixa,Baixa,,0.00,0
2025-08-12,Alta,Alta,,0.80,1
2025-08-13,Alta,Alta,-1.45,0.73,2
2025-08-14,Alta,Alta,-0.20,-0.19,0
2025-08-15,Alta,Alta,1.32,-0.10,0
2025-08-18,Alta,Alta,2.19,0.02,1
2025-08-19,Alta,Alta,2.31,0.49,2
2025-08-20,Alta,Alta,1.80,0.85,3
2025-08-21,Alta,Alta,1.79,0.50,4
2025-08-22,Alta,Alta,1.74,-0.83,0
2025-08-25,Alta,Alta,1.70,0.40,1
2025-08-26,Alta,Alta,1.94,0.84,2
2025-08-27,Alta,Alta,1.89,-0.85,0
2025-08-28,Alta,Alta,1.92,1.00,1
2025-08-29,Alta,Alta,1.95,-0.73,0
2025-09-02,Alta,Alta,1.95,-0.18,0
2025-09-03,Baixa,Alta,1.62,-0.41,0
2025-09-04,Alta,Alta,1.54,0.88,1
2025-09-05,Alta,Alta,1.57,1.00,2
2025-09-08,Alta,Alta,1.56,-0.53,0
2025-09-09,Alta,Alta,1.52,0.36,1
2025-09-10,Alta,Alta,1.67,0.94,2
2025-09-11,Alta,Alta,1.82,0.96,3
2025-09-12,Alta,Alta,1.74,0.31,4
2025-09-15,Alta,Alta,1.85,0.95,5
2025-09-16,Alta,Alta,2.04,-0.82,0
2025-09-17,Alta,Alta,2.03,-1.00,0
2025-09-18,Alta,Alta,1.91,0.45,1
2025-09-19,Alta,Alta,1.82,-0.12,0
2025-09-22,Alta,Alta,1.81,0.80,1
2025-09-23,Alta,Alta,1.84,0.57,2
2025-09-24,Alta,Alta,1.91,-0.43,0
2025-09-25,Alta,Alta,1.94,-0.78,0
2025-09-26,Alta,Alta,2.01,-0.38,0
2025-09-29,Alta,Alta,2.01,-0.55,0
2025-09-30,Alta,Alta,2.03,0.85,1
2025-10-01,Alta,Alta,2.10,0.12,2
2025-10-02,Alta,Alta,2.16,0.04,3
2025-10-03,Alta,Alta,2.27,0.79,4
2025-10-06,Alta,Alta,2.40,0.94,5
2025-10-07,Alta,Alta,2.39,-0.53,0
2025-10-08,Alta,Alta,2.42,0.45,1
2025-10-09,Baixa,Alta,2.37,-0.63,0
2025-10-10,Baixa,Alta,2.25,-0.26,0
2025-10-13,Baixa,Alta,2.03,0.00,0
2025-10-14,Baixa,Alta,1.88,0.60,1
2025-10-15,Baixa,Alta,1.62,-0.32,0
2025-10-16,Baixa,Alta,1.72,-0.99,0
2025-10-17,Baixa,Alta,1.85,0.74,1
2025-10-20,Alta,Alta,2.20,1.00,2
2025-10-21,Baixa,Alta,2.36,0.07,3
2025-10-22,Baixa,Alta,2.56,-0.22,0
2025-10-23,Baixa,Alta,2.41,-0.95,0
2025-10-24,Baixa,Alta,2.30,-0.78,0
2025-10-27,Baixa,Alta,2.01,0.47,1
2025-10-28,Baixa,Alta,1.87,-0.28,0
2025-10-29,Baixa,Alta,1.76,-0.23,0
2025-10-30,Alta,Alta,1.75,-0.39,0
2025-10-31,Alta,Alta,1.71,0.81,1
2025-11-03,Baixa,Alta,1.67,-0.41,0
2025-11-04,Baixa,Baixa,1.60,0.26,1
2025-11-05,Baixa,Baixa,1.39,-1.00,0
2025-11-06,Baixa,Baixa,1.16,-0.28,0
2025-11-07,Baixa,Baixa,0.79,-0.84,0
2025-11-10,Baixa,Baixa,0.43,-0.41,0
2025-11-11,Baixa,Baixa,0.16,0.44,1
2025-11-12,Baixa,Baixa,0.03,-0.48,0
2025-11-13,Baixa,Baixa,-0.10,-0.97,0
2025-11-14,Alta,Baixa,-0.10,0.84,1
2025-11-17,Alta,Baixa,-0.03,0.82,2
