Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-02-16,Baixa,Baixa,,-1.00,0
2024-02-20,Baixa,Baixa,,0.00,0
2024-02-21,Baixa,Baixa,,0.00,0
2024-02-22,Baixa,Baixa,,0.00,0
2024-02-23,Baixa,Baixa,,-1.00,0
2024-02-26,Baixa,Baixa,0.10,0.00,0
2024-02-27,Baixa,Baixa,0.00,0.00,0
2024-02-28,Baixa,Baixa,-0.10,-0.80,0
2024-02-29,Baixa,Baixa,-0.10,0.00,0
2024-03-01,Baixa,Baixa,-0.20,0.00,0
2024-03-04,Baixa,Baixa,-0.20,0.00,0
2024-03-05,Baixa,Baixa,-0.20,0.00,0
2024-03-06,Baixa,Baixa,-0.10,0.00,0
2024-03-07,Alta,Baixa,-0.10,1.00,1
2024-03-08,Baixa,Baixa,0.00,0.00,0
2024-03-11,Baixa,Baixa,0.00,0.00,0
2024-03-12,Baixa,Baixa,-0.10,0.00,0
2024-03-13,Baixa,Baixa,-0.10,0.00,0
2024-03-14,Baixa,Baixa,-0.10,0.00,0
2024-03-15,Baixa,Baixa,-0.10,0.00,0
2024-03-18,Alta,Baixa,-0.10,0.00,0
2024-03-19,Alta,Baixa,0.00,0.00,0
2024-03-20,Alta,Baixa,0.00,0.00,0
2024-03-21,Baixa,Baixa,0.00,0.00,0
2024-03-22,Baixa,Baixa,0.00,1.00,1
2024-03-25,Baixa,Baixa,0.00,-1.00,0
2024-03-26,Baixa,Baixa,0.00,0.00,0
2024-03-27,Baixa,Baixa,0.00,0.00,0
2024-03-28,Baixa,Baixa,0.00,0.00,0
2024-04-01,Alta,Baixa,0.00,0.00,0
2024-04-02,Alta,Baixa,0.00,1.00,1
2024-04-03,Alta,Alta,0.00,0.75,2
2024-04-04,Alta,Alta,0.00,1.00,3
2024-04-05,Alta,Alta,0.00,0.00,0
2024-04-08,Alta,Alta,0.00,0.00,0
2024-04-09,Baixa,Alta,0.00,0.00,0
2024-04-10,Baixa,Alta,0.00,-1.00,0
2024-04-11,Baixa,Alta,0.00,0.00,0
2024-04-12,Alta,Alta,0.00,0.50,1
2024-04-15,Alta,Alta,0.10,0.00,0
2024-04-16,Alta,Alta,0.10,0.67,1
2024-04-17,Alta,Alta,0.10,0.00,0
2024-04-18,Baixa,Alta,0.10,0.00,0
2024-04-19,Alta,Alta,0.10,1.00,1
2024-04-22,Alta,Alta,0.00,1.00,2
2024-04-23,Alta,Alta,0.00,0.00,0
2024-04-24,Baixa,Alta,0.00,1.00,1
2024-04-25,Baixa,Alta,0.00,1.00,2
2024-04-26,Baixa,Alta,0.00,0.00,0
2024-04-29,Alta,Alta,0.00,1.00,1
2024-04-30,Baixa,Alta,0.10,-1.00,0
2024-05-01,Baixa,Alta,0.10,0.00,0
2024-05-02,Baixa,Alta,0.10,-1.00,0
2024-05-03,Alta,Alta,0.10,0.00,0
2024-05-06,Alta,Alta,0.10,0.00,0
2024-05-07,Alta,Alta,0.00,0.00,0
2024-05-08,Baixa,Alta,0.00,0.00,0
2024-05-09,Baixa,Alta,0.00,0.00,0
2024-05-10,Baixa,Alta,0.00,0.00,0
2024-05-13,Baixa,Alta,0.00,0.00,0
2024-05-14,Baixa,Alta,0.00,0.00,0
2024-05-15,Alta,Alta,0.10,1.00,1
2024-05-16,Baixa,Alta,0.10,0.00,0
2024-05-17,Alta,Alta,0.10,0.00,0
2024-05-20,Baixa,Alta,0.10,0.00,0
2024-05-21,Baixa,Alta,0.10,0.00,0
2024-05-22,Baixa,Alta,0.00,-0.50,0
2024-05-23,Baixa,Alta,0.00,0.00,0
2024-05-24,Alta,Alta,0.10,1.00,1
2024-05-28,Alta,Alta,0.10,0.00,0
2024-05-29,Alta,Alta,0.10,0.00,0
2024-05-30,Alta,Alta,0.10,0.00,0
2024-05-31,Alta,Alta,0.10,0.00,0
2024-06-03,Alta,Alta,0.00,0.00,0
2024-06-04,Baixa,Alta,0.10,0.00,0
2024-06-05,Baixa,Alta,0.10,1.00,1
2024-06-06,Baixa,Alta,0.10,0.33,2
2024-06-07,Alta,Alta,0.10,0.00,0
2024-06-10,Alta,Alta,0.10,0.00,0
2024-06-11,Alta,Alta,0.10,0.00,0
2024-06-12,Baixa,Alta,0.10,-1.00,0
2024-06-13,Baixa,Alta,0.10,-1.00,0
2024-06-14,Baixa,Alta,0.10,0.00,0
2024-06-17,Baixa,Alta,0.10,0.00,0
2024-06-18,Baixa,Alta,0.00,0.00,0
2024-06-20,Baixa,Alta,0.00,0.00,0
2024-06-21,Baixa,Alta,0.00,0.00,0
2024-06-24,Baixa,Alta,0.00,0.00,0
2024-06-25,Alta,Alta,0.00,1.00,1
2024-06-26,Baixa,Baixa,0.10,-1.00,0
2024-06-27,Baixa,Alta,0.10,0.33,1
2024-06-28,Baixa,Baixa,0.10,0.00,0
2024-07-01,Baixa,Baixa,0.10,0.00,0
2024-07-02,Baixa,Baixa,0.10,0.00,0
2024-07-03,Baixa,Baixa,0.00,0.00,0
2024-07-05,Baixa,Baixa,0.00,0.00,0
2024-07-08,Baixa,Baixa,0.00,0.00,0
2024-07-09,Baixa,Baixa,0.00,0.00,0
2024-07-10,Baixa,Baixa,0.00,0.00,0
2024-07-11,Baixa,Baixa,0.00,0.00,0
2024-07-12,Alta,Alta,0.00,0.67,1
2024-07-15,Alta,Alta,0.00,0.00,0
2024-07-16,Alta,Alta,0.00,0.00,0
2024-07-17,Alta,Alta,0.00,0.00,0
2024-07-18,Alta,Alta,0.00,1.00,1
2024-07-19,Baixa,Alta,0.00,0.00,0
2024-07-22,Baixa,Baixa,0.10,-1.00,0
2024-07-23,Alta,Alta,0.10,-0.33,0
2024-07-24,Alta,Alta,0.10,0.00,0
2024-07-25,Alta,Alta,0.10,0.00,0
2024-07-26,Baixa,Alta,0.10,1.00,1
2024-07-29,Baixa,Alta,0.00,-0.50,0
2024-07-30,Baixa,Alta,0.00,0.00,0
2024-07-31,Baixa,Alta,0.00,1.00,1
2024-08-01,Alta,Alta,0.00,0.00,0
2024-08-02,Alta,Alta,0.10,0.00,0
2024-08-05,Baixa,Alta,0.10,-1.00,0
2024-08-06,Baixa,Alta,0.10,0.00,0
2024-08-07,Alta,Alta,0.10,0.50,1
2024-08-08,Alta,Alta,0.10,0.00,0
2024-08-09,Baixa,Alta,0.00,0.00,0
2024-08-12,Alta,Alta,0.00,0.00,0
2024-08-13,Alta,Alta,0.00,1.00,1
2024-08-14,Alta,Alta,0.10,0.00,0
2024-08-15,Baixa,Alta,0.10,-1.00,0
2024-08-16,Baixa,Alta,0.10,0.00,0
2024-08-19,Alta,Alta,0.10,0.00,0
2024-08-20,Alta,Alta,0.10,1.00,1
2024-08-21,Baixa,Alta,0.00,0.00,0
2024-08-22,Baixa,Alta,0.00,1.00,1
2024-08-23,Baixa,Alta,0.00,-1.00,0
2024-08-26,Baixa,Alta,0.10,0.00,0
2024-08-27,Baixa,Alta,0.10,-1.00,0
2024-08-28,Baixa,Alta,0.10,-1.00,0
2024-08-29,Baixa,Alta,0.10,0.00,0
2024-08-30,Baixa,Alta,0.10,0.00,0
2024-09-03,Baixa,Alta,0.00,-1.00,0
2024-09-04,Baixa,Alta,0.00,0.00,0
2024-09-05,Baixa,Alta,0.10,0.00,0
2024-09-06,Baixa,Alta,0.10,0.00,0
2024-09-09,Baixa,Alta,0.10,-1.00,0
2024-09-10,Baixa,Alta,0.10,0.00,0
2024-09-11,Baixa,Alta,0.10,-0.50,0
2024-09-12,Baixa,Alta,0.00,0.00,0
2024-09-13,Baixa,Alta,0.00,0.00,0
2024-09-16,Baixa,Alta,0.00,-0.99,0
2024-09-17,Baixa,Baixa,0.10,1.00,1
2024-09-18,Baixa,Baixa,0.10,0.00,0
2024-09-19,Alta,Alta,0.10,1.00,1
2024-09-20,Alta,Alta,0.10,0.00,0
2024-09-23,Alta,Alta,0.10,0.00,0
2024-09-24,Alta,Alta,0.00,1.00,1
2024-09-25,Alta,Alta,0.00,0.00,0
2024-09-26,Alta,Alta,0.00,0.00,0
2024-09-27,Baixa,Alta,0.10,0.00,0
2024-09-30,Alta,Alta,0.10,0.00,0
2024-10-01,Alta,Alta,0.10,0.00,0
2024-10-02,Alta,Alta,0.10,0.00,0
2024-10-03,Alta,Alta,0.10,0.00,0
2024-10-04,Alta,Alta,0.10,1.00,1
2024-10-07,Alta,Alta,0.10,0.00,0
2024-10-08,Alta,Alta,0.10,0.00,0
2024-10-09,Alta,Alta,0.10,-1.00,0
2024-10-10,Baixa,Alta,0.10,-1.00,0
2024-10-11,Baixa,Alta,0.00,-1.00,0
2024-10-14,Alta,Alta,0.10,0.00,0
2024-10-15,Alta,Alta,0.10,0.00,0
2024-10-16,Alta,Alta,0.10,0.00,0
2024-10-17,Alta,Alta,0.10,0.00,0
2024-10-18,Baixa,Alta,0.10,0.00,0
2024-10-21,Alta,Alta,0.10,0.00,0
2024-10-22,Alta,Alta,0.10,0.00,0
2024-10-23,Alta,Alta,0.10,0.00,0
2024-10-24,Alta,Alta,0.10,0.00,0
2024-10-25,Alta,Alta,0.10,0.00,0
2024-10-28,Baixa,Alta,0.10,0.00,0
2024-10-29,Baixa,Alta,0.10,0.00,0
2024-10-30,Alta,Alta,0.10,0.00,0
2024-10-31,Alta,Alta,0.10,0.00,0
2024-11-01,Baixa,Alta,0.10,0.00,0
2024-11-04,Baixa,Alta,0.10,0.00,0
2024-11-05,Alta,Alta,0.10,-0.50,0
2024-11-06,Alta,Alta,0.10,0.00,0
2024-11-07,Alta,Alta,0.10,0.00,0
2024-11-08,Alta,Alta,0.20,0.00,0
2024-11-11,Alta,Alta,0.10,0.00,0
