Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-06-05,Baixa,Baixa,,0.07,1
2025-06-06,Baixa,Baixa,,-0.94,0
2025-06-09,Alta,Alta,,0.16,1
2025-06-10,Alta,Alta,,-0.14,0
2025-06-11,Alta,Alta,,-1.00,0
2025-06-12,Alta,Alta,0.20,-1.00,0
2025-06-13,Baixa,Baixa,0.24,-0.42,0
2025-06-16,Baixa,Baixa,0.08,0.82,1
2025-06-17,Baixa,Baixa,-0.32,-1.00,0
2025-06-18,Baixa,Baixa,-0.40,-0.56,0
2025-06-20,Baixa,Baixa,-0.60,-0.94,0
2025-06-23,Alta,Baixa,-0.36,0.61,1
2025-06-24,Alta,Alta,-0.08,0.01,2
2025-06-25,Alta,Alta,0.28,-0.26,0
2025-06-26,Alta,Alta,0.56,0.26,1
2025-06-27,Alta,Alta,0.80,-0.62,0
2025-06-30,Alta,Alta,0.96,-0.50,0
2025-07-01,Alta,Alta,0.84,-0.15,0
2025-07-02,Baixa,Alta,0.72,0.69,1
2025-07-03,Alta,Alta,0.64,0.22,2
2025-07-07,Baixa,Baixa,0.48,-0.43,0
2025-07-08,Alta,Alta,0.40,0.66,1
2025-07-09,Baixa,Alta,0.32,-0.67,0
2025-07-10,Alta,Alta,0.32,0.43,1
2025-07-11,Alta,Alta,0.28,0.29,2
2025-07-14,Alta,Alta,0.43,-0.08,0
2025-07-15,Alta,Alta,0.51,-0.84,0
2025-07-16,Alta,Alta,0.63,0.11,1
2025-07-17,Alta,Alta,0.79,0.83,2
2025-07-18,Alta,Alta,0.87,-0.45,0
2025-07-21,Alta,Alta,0.98,-0.82,0
2025-07-22,Alta,Alta,1.02,0.49,1
2025-07-23,Alta,Alta,1.06,0.21,2
2025-07-24,Alta,Alta,1.02,-0.55,0
2025-07-25,Alta,Alta,0.98,0.22,1
2025-07-28,Alta,Alta,0.90,-0.35,0
2025-07-29,Baixa,Alta,0.86,-0.96,0
2025-07-30,Baixa,Alta,0.74,-0.78,0
2025-07-31,Baixa,Alta,0.58,-0.60,0
2025-08-01,Baixa,Alta,0.46,0.18,1
2025-08-04,Alta,Alta,0.42,0.32,2
2025-08-05,Alta,Alta,0.39,-0.31,0
2025-08-06,Alta,Alta,0.46,-0.09,0
2025-08-07,Alta,Alta,0.54,-0.49,0
2025-08-08,Alta,Alta,0.62,-0.05,0
2025-08-11,Alta,Alta,0.62,-0.63,0
2025-08-12,Alta,Alta,0.65,0.79,1
2025-08-13,Alta,Alta,0.65,0.43,2
2025-08-14,Alta,Alta,0.69,-0.45,0
2025-08-15,Alta,Alta,0.69,-0.69,0
2025-08-18,Alta,Alta,0.84,0.14,1
2025-08-19,Alta,Alta,0.99,-0.58,0
2025-08-20,Alta,Alta,1.07,-0.29,0
2025-08-21,Alta,Alta,1.18,0.64,1
2025-08-22,Alta,Alta,1.37,0.96,2
2025-08-25,Alta,Alta,1.44,0.12,3
2025-08-26,Alta,Alta,1.47,-0.45,0
2025-08-27,Alta,Alta,1.58,-0.17,0
2025-08-28,Alta,Alta,1.69,0.00,0
2025-08-29,Alta,Alta,1.76,-0.88,0
2025-09-02,Baixa,Alta,1.76,0.50,1
2025-09-03,Baixa,Alta,1.71,-0.62,0
2025-09-04,Baixa,Alta,1.60,-0.25,0
2025-09-05,Baixa,Alta,1.44,-0.66,0
2025-09-08,Alta,Alta,1.33,-0.18,0
2025-09-09,Alta,Alta,1.28,-0.67,0
2025-09-10,Alta,Alta,1.24,-0.80,0
2025-09-11,Alta,Alta,1.35,0.89,1
2025-09-12,Alta,Alta,1.46,-0.77,0
2025-09-15,Alta,Alta,1.53,0.45,1
2025-09-16,Alta,Alta,1.63,-0.21,0
2025-09-17,Alta,Alta,1.81,0.32,1
2025-09-18,Alta,Alta,1.95,0.51,2
2025-09-19,Alta,Alta,2.01,-0.67,0
2025-09-22,Alta,Alta,2.08,0.66,1
2025-09-23,Alta,Alta,2.07,-0.47,0
2025-09-24,Baixa,Alta,1.99,-0.48,0
2025-09-25,Alta,Alta,1.87,0.73,1
2025-09-26,Baixa,Alta,1.76,-0.52,0
2025-09-29,Baixa,Alta,1.68,-0.61,0
2025-09-30,Alta,Alta,1.61,0.16,1
2025-10-01,Alta,Alta,1.57,0.48,2
2025-10-02,Alta,Alta,1.53,-0.59,0
2025-10-03,Alta,Alta,1.59,-0.13,0
2025-10-06,Alta,Alta,1.62,0.29,1
2025-10-07,Baixa,Alta,1.62,-0.95,0
2025-10-08,Alta,Alta,1.65,0.70,1
2025-10-09,Baixa,Alta,1.71,-0.79,0
2025-10-10,Baixa,Alta,1.63,-0.92,0
2025-10-13,Baixa,Alta,1.66,0.81,1
2025-10-14,Baixa,Alta,1.59,0.51,2
2025-10-15,Baixa,Alta,1.52,-0.42,0
2025-10-16,Baixa,Alta,1.38,-0.80,0
2025-10-17,Baixa,Alta,1.31,0.20,1
2025-10-20,Alta,Alta,1.17,0.74,2
2025-10-21,Alta,Alta,1.20,-0.44,0
2025-10-22,Baixa,Alta,1.13,-0.25,0
2025-10-23,Baixa,Alta,1.06,-0.15,0
2025-10-24,Alta,Alta,1.09,-0.32,0
2025-10-27,Alta,Alta,1.06,-0.91,0
2025-10-28,Alta,Alta,0.99,-0.11,0
2025-10-29,Alta,Alta,0.99,-0.11,0
2025-10-30,Baixa,Alta,0.98,-0.52,0
2025-10-31,Baixa,Alta,0.92,0.17,1
2025-11-03,Baixa,Alta,0.85,-0.19,0
2025-11-04,Baixa,Baixa,0.68,-0.63,0
2025-11-05,Baixa,Baixa,0.55,0.69,1
2025-11-06,Baixa,Baixa,0.45,-0.71,0
2025-11-07,Baixa,Baixa,0.29,0.08,1
2025-11-10,Baixa,Baixa,0.19,0.13,2
2025-11-11,Baixa,Baixa,0.19,-0.50,0
2025-11-12,Baixa,Baixa,0.19,0.06,1
2025-11-13,Baixa,Baixa,0.19,-0.80,0
2025-11-14,Baixa,Baixa,0.23,0.26,1
2025-11-17,Baixa,Baixa,0.10,-0.55,0
2025-11-18,Baixa,Baixa,-0.03,0.10,1
2025-11-19,Baixa,Baixa,-0.16,0.18,2
2025-11-20,Baixa,Baixa,-0.39,-0.81,0
2025-11-21,Baixa,Baixa,-0.55,0.74,1
2025-11-24,Alta,Baixa,-0.55,0.88,2
2025-11-25,Alta,Baixa,-0.61,0.76,3
2025-11-26,Alta,Baixa,-0.71,0.83,4
2025-11-28,Alta,Baixa,-0.71,0.87,5
2025-12-01,Alta,Baixa,-0.68,0.27,6
2025-12-02,Alta,Baixa,-0.71,0.38,7
2025-12-03,Alta,Baixa,-0.65,0.66,8
2025-12-04,Alta,Alta,-0.55,0.57,9
2025-12-05,Alta,Alta,-0.42,-0.04,0
2025-12-08,Alta,Alta,-0.36,-0.46,0
2025-12-09,Alta,Alta,-0.26,0.52,1
2025-12-10,Alta,Alta,-0.20,0.85,2
2025-12-11,Alta,Alta,-0.16,0.30,3
2025-12-12,Baixa,Alta,-0.20,-0.70,0
2025-12-15,Baixa,Alta,-0.26,-0.84,0
2025-12-16,Baixa,Alta,-0.36,0.13,1
2025-12-17,Baixa,Baixa,-0.46,-0.87,0
2025-12-18,Baixa,Baixa,-0.56,-0.68,0
2025-12-19,Baixa,Alta,-0.59,0.64,1
2025-12-22,Alta,Alta,-0.46,0.05,2
2025-12-23,Alta,Alta,-0.36,0.72,3
2025-12-24,Alta,Alta,-0.23,0.06,4
2025-12-26,Alta,Alta,-0.10,0.33,5
2025-12-29,Alta,Alta,0.03,0.18,6
2025-12-30,Alta,Alta,0.10,0.32,7
2025-12-31,Alta,Alta,0.17,-0.58,0
2026-01-02,Alta,Alta,0.26,0.46,1
2026-01-05,Alta,Alta,0.36,-0.73,0
2026-01-06,Alta,Alta,0.46,0.78,1
2026-01-07,Alta,Alta,0.46,-0.50,0
2026-01-08,Alta,Alta,0.53,0.43,1
2026-01-09,Alta,Alta,0.59,0.80,2
2026-01-12,Alta,Alta,0.66,0.64,3
2026-01-13,Alta,Alta,0.69,-0.26,0
2026-01-14,Alta,Alta,0.76,0.27,1
2026-01-15,Alta,Alta,0.82,-0.20,0
2026-01-16,Alta,Alta,0.92,-0.25,0
2026-01-20,Baixa,Alta,0.98,-0.30,0
2026-01-21,Alta,Alta,1.11,0.55,1
2026-01-22,Alta,Alta,1.27,-0.38,0
2026-01-23,Alta,Alta,1.40,-0.31,0
2026-01-26,Baixa,Alta,1.40,-0.81,0
2026-01-27,Alta,Alta,1.46,0.71,1
2026-01-28,Alta,Alta,1.48,-0.36,0
2026-01-29,Baixa,Alta,1.51,-0.22,0
2026-01-30,Baixa,Alta,1.54,-0.56,0
2026-02-02,Baixa,Alta,1.63,0.64,1
2026-02-03,Baixa,Alta,1.69,0.00,0
2026-02-04,Baixa,Alta,1.75,-0.40,0
2026-02-05,Baixa,Alta,1.71,0.02,1
2026-02-06,Alta,Alta,1.77,0.88,2
2026-02-09,Alta,Alta,1.83,0.84,3
2026-02-10,Alta,Alta,1.88,0.23,4
2026-02-11,Alta,Alta,1.88,-0.13,0
2026-02-12,Alta,Alta,1.90,-0.79,0
2026-02-13,Alta,Alta,1.89,0.57,1
2026-02-17,Alta,Alta,1.82,0.03,2
2026-02-18,Alta,Alta,1.76,-0.11,0
2026-02-19,Alta,Alta,1.69,0.09,1
2026-02-20,Alta,Alta,1.68,0.78,2
2026-02-23,Alta,Alta,1.61,-0.40,0
2026-02-24,Alta,Alta,1.58,0.13,1
2026-02-25,Alta,Alta,1.57,-0.08,0
2026-02-26,Alta,Alta,1.57,-0.43,0
2026-02-27,Baixa,Alta,1.56,0.37,1
2026-03-02,Baixa,Alta,1.59,0.46,2
2026-03-03,Baixa,Baixa,1.52,-0.08,0
2026-03-04,Baixa,Alta,1.46,0.65,1
2026-03-05,Baixa,Baixa,1.34,-0.39,0
2026-03-06,Baixa,Baixa,1.13,-0.28,0
2026-03-09,Baixa,Baixa,0.94,0.71,1
2026-03-10,Baixa,Baixa,0.85,0.19,2
2026-03-11,Alta,Baixa,0.73,0.61,3
2026-03-12,Baixa,Baixa,0.67,-0.95,0
2026-03-13,Baixa,Baixa,0.59,-0.90,0
2026-03-16,Baixa,Baixa,0.50,0.43,1
2026-03-17,Baixa,Baixa,0.38,-0.81,0
2026-03-18,Baixa,Baixa,0.23,-0.80,0
2026-03-19,Baixa,Baixa,0.06,0.26,1
2026-03-20,Baixa,Baixa,-0.12,-0.83,0
2026-03-23,Baixa,Baixa,-0.23,0.06,1
2026-03-24,Baixa,Baixa,-0.38,0.70,2
