Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-03-20,Baixa,Baixa,,-0.48,0
2026-03-23,Alta,Alta,,0.79,1
2026-03-24,Alta,Alta,,-0.27,0
2026-03-25,Alta,Alta,,0.03,1
2026-03-26,Alta,Alta,,-0.33,0
2026-03-27,Baixa,Baixa,8.12,-0.77,0
2026-03-30,Baixa,Baixa,-1.79,-0.75,0
2026-03-31,Baixa,Baixa,-5.20,0.50,1
2026-04-01,Baixa,Baixa,-7.39,-0.86,0
2026-04-02,Baixa,Baixa,-8.13,0.67,1
2026-04-06,Baixa,Baixa,-7.32,-0.57,0
2026-04-07,Baixa,Baixa,-6.25,-0.79,0
2026-04-08,Baixa,Baixa,-5.49,-0.93,0
2026-04-09,Alta,Baixa,-4.39,-0.25,0
2026-04-10,Alta,Baixa,-4.22,-0.77,0
2026-04-13,Alta,Baixa,-3.85,-0.39,0
2026-04-14,Alta,Alta,-2.15,0.81,1
2026-04-15,Alta,Alta,0.52,0.66,2
2026-04-16,Alta,Alta,2.30,-0.39,0
2026-04-17,Alta,Alta,3.88,-0.23,0
2026-04-20,Alta,Alta,5.90,0.67,1
2026-04-21,Alta,Alta,6.18,-0.73,0
2026-04-22,Alta,Alta,5.37,-0.05,0
2026-04-23,Baixa,Alta,4.69,-0.22,0
2026-04-24,Baixa,Alta,4.04,-0.07,0
2026-04-27,Baixa,Alta,3.08,0.00,0
2026-04-28,Baixa,Baixa,2.07,-0.79,0
2026-04-29,Baixa,Baixa,1.18,-0.11,0
2026-04-30,Baixa,Baixa,0.58,-0.33,0
2026-05-01,Alta,Alta,0.29,0.22,1
2026-05-04,Baixa,Baixa,-0.39,-0.89,0
2026-05-05,Baixa,Baixa,-0.39,-0.30,0
2026-05-06,Alta,Alta,-0.19,0.20,1
2026-05-07,Baixa,Baixa,-0.19,-0.64,0
2026-05-08,Alta,Baixa,-0.39,-0.22,0
2026-05-11,Alta,Alta,0.39,0.71,1
2026-05-12,Alta,Alta,0.97,-0.65,0
2026-05-13,Alta,Alta,1.36,0.47,1
2026-05-14,Alta,Alta,1.84,-0.31,0
2026-05-15,Alta,Alta,2.33,-0.24,0
2026-05-18,Baixa,Alta,1.83,-0.22,0
2026-05-19,Baixa,Alta,1.54,-0.21,0
2026-05-20,Baixa,Alta,1.15,-0.61,0
2026-05-21,Alta,Alta,1.05,0.37,1
2026-05-22,Alta,Alta,1.33,0.69,2
2026-05-26,Baixa,Alta,1.42,-0.97,0
2026-05-27,Alta,Alta,1.61,-0.14,0
2026-05-28,Alta,Alta,1.99,0.58,1
2026-05-29,Alta,Alta,2.08,-0.03,0
2026-06-01,Alta,Alta,1.78,-0.82,0
2026-06-02,Alta,Alta,2.24,0.66,1
2026-06-03,Baixa,Alta,2.24,-0.76,0
2026-06-04,Baixa,Alta,1.86,-0.43,0
2026-06-05,Baixa,Baixa,1.39,-0.55,0
2026-06-08,Baixa,Alta,1.10,0.29,1
2026-06-09,Baixa,Baixa,0.55,-0.31,0
2026-06-10,Baixa,Baixa,0.46,-0.42,0
2026-06-11,Baixa,Baixa,0.64,0.50,1
2026-06-12,Alta,Baixa,1.19,0.45,2
2026-06-15,Alta,Alta,2.64,0.94,3
2026-06-16,Alta,Alta,4.18,0.49,4
2026-06-17,Alta,Alta,6.81,0.75,5
2026-06-18,Alta,Alta,10.77,0.49,6
2026-06-22,Alta,Alta,15.59,0.18,7
2026-06-23,Alta,Alta,18.19,-0.44,0
