Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-01-22,Baixa,Baixa,,0.75,1
2025-01-23,Alta,Alta,,0.22,2
2025-01-24,Baixa,Baixa,,-0.09,0
2025-01-27,Baixa,Baixa,,-0.46,0
2025-01-28,Baixa,Baixa,,0.18,1
2025-01-29,Alta,Alta,20.09,0.05,2
2025-01-30,Alta,Alta,-5.94,-0.20,0
2025-01-31,Baixa,Baixa,-4.51,-0.34,0
2025-02-03,Baixa,Baixa,-0.38,-0.19,0
2025-02-04,Baixa,Baixa,-0.77,-0.28,0
2025-02-05,Baixa,Baixa,-2.63,-0.55,0
2025-02-06,Baixa,Baixa,-4.53,0.02,1
2025-02-07,Baixa,Baixa,-5.93,-0.33,0
2025-02-10,Baixa,Baixa,-6.11,0.69,1
2025-02-11,Alta,Baixa,-5.59,-0.28,0
2025-02-12,Alta,Baixa,-4.94,0.41,1
2025-02-13,Alta,Baixa,-3.87,0.28,2
2025-02-14,Alta,Baixa,-2.64,-0.39,0
2025-02-18,Alta,Baixa,-1.98,0.36,1
2025-02-19,Alta,Alta,-1.38,0.86,2
2025-02-20,Alta,Alta,-0.76,0.51,3
2025-02-21,Alta,Alta,-0.14,0.18,4
2025-02-24,Alta,Alta,1.04,0.74,5
2025-02-25,Alta,Alta,2.03,0.23,6
2025-02-26,Alta,Alta,3.42,0.56,7
2025-02-27,Baixa,Baixa,3.35,-0.84,0
2025-02-28,Alta,Alta,3.48,0.73,1
2025-03-03,Baixa,Alta,2.55,-0.40,0
2025-03-04,Baixa,Alta,2.12,0.58,1
2025-03-05,Alta,Alta,1.28,0.84,2
2025-03-06,Baixa,Baixa,0.88,-0.50,0
2025-03-07,Baixa,Baixa,0.27,0.09,1
2025-03-10,Alta,Alta,0.74,0.77,2
2025-03-11,Alta,Alta,0.80,-0.35,0
2025-03-12,Alta,Alta,0.67,0.69,1
2025-03-13,Alta,Alta,2.14,0.73,2
