Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-03-06,Baixa,Baixa,,0.00,0
2026-03-09,Baixa,Baixa,,0.00,0
2026-03-10,Baixa,Baixa,,0.00,0
2026-03-11,Baixa,Baixa,,0.00,0
2026-03-12,Alta,Alta,,0.00,0
2026-03-13,Alta,Alta,66.67,0.00,0
2026-03-16,Alta,Alta,85.71,0.00,0
2026-03-17,Alta,Alta,100.00,0.00,0
2026-03-18,Alta,Alta,111.19,0.00,0
2026-03-19,Alta,Alta,57.14,0.00,0
2026-03-20,Baixa,Alta,36.43,0.00,0
2026-03-23,Baixa,Alta,25.64,0.00,0
2026-03-24,Baixa,Alta,19.29,0.00,0
2026-03-25,Baixa,Alta,14.99,0.00,0
2026-03-26,Baixa,Alta,12.12,0.00,0
2026-03-27,Baixa,Alta,9.95,0.00,0
2026-03-30,Baixa,Alta,8.37,0.00,0
2026-03-31,Baixa,Alta,7.09,0.00,0
2026-04-01,Baixa,Alta,6.18,0.00,0
2026-04-02,Baixa,Alta,5.41,0.00,0
2026-04-06,Baixa,Alta,4.76,0.00,0
2026-04-07,Baixa,Alta,4.24,0.00,0
2026-04-08,Baixa,Alta,3.82,0.00,0
2026-04-09,Baixa,Alta,3.42,0.00,0
2026-04-10,Baixa,Alta,3.11,0.00,0
2026-04-13,Baixa,Alta,2.82,0.00,0
2026-04-14,Baixa,Alta,2.62,0.00,0
2026-04-15,Baixa,Alta,2.33,0.00,0
2026-04-16,Baixa,Alta,2.14,0.00,0
2026-04-17,Baixa,Alta,1.95,0.00,0
2026-04-20,Baixa,Alta,1.86,0.00,0
2026-04-21,Baixa,Alta,1.67,0.00,0
2026-04-22,Baixa,Alta,1.58,0.00,0
2026-04-23,Baixa,Alta,1.49,0.00,0
2026-04-24,Baixa,Alta,1.39,0.00,0
2026-04-27,Baixa,Alta,1.30,0.00,0
2026-04-28,Baixa,Alta,1.21,0.00,0
2026-04-29,Baixa,Alta,1.21,0.00,0
2026-04-30,Baixa,Alta,1.12,0.00,0
2026-05-01,Baixa,Alta,1.03,0.00,0
2026-05-04,Baixa,Alta,0.94,0.00,0
2026-05-05,Baixa,Alta,0.94,0.00,0
2026-05-06,Baixa,Alta,0.85,0.00,0
2026-05-07,Baixa,Alta,0.85,0.00,0
2026-05-08,Baixa,Alta,0.77,0.00,0
2026-05-11,Baixa,Alta,0.76,0.00,0
2026-05-12,Baixa,Alta,0.76,0.00,0
2026-05-13,Baixa,Alta,0.68,0.00,0
2026-05-14,Baixa,Alta,0.59,0.00,0
2026-05-15,Baixa,Alta,0.68,0.00,0
2026-05-18,Baixa,Alta,1.94,0.00,0
2026-05-19,Baixa,Alta,3.11,0.00,0
2026-05-20,Baixa,Alta,4.45,0.00,0
2026-05-21,Baixa,Baixa,5.79,0.00,0
2026-05-22,Baixa,Baixa,5.62,0.00,0
2026-05-26,Baixa,Baixa,4.13,0.00,0
2026-05-27,Baixa,Baixa,2.77,0.00,0
2026-05-28,Baixa,Baixa,1.37,0.00,0
2026-05-29,Baixa,Baixa,0.00,0.00,0
2026-06-01,Baixa,Baixa,0.00,0.00,0
2026-06-02,Baixa,Baixa,0.00,0.00,0
2026-06-03,Baixa,Baixa,0.00,0.00,0
