Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-11-19,Baixa,Baixa,,0.00,0
2025-11-20,Baixa,Baixa,,-1.00,0
2025-11-21,Alta,Alta,,0.00,0
2025-11-24,Alta,Alta,,0.64,1
2025-11-25,Alta,Alta,,0.72,2
2025-11-26,Alta,Alta,0.62,0.82,3
2025-11-28,Alta,Alta,9.69,1.00,4
2025-12-01,Alta,Alta,12.51,0.28,5
2025-12-02,Alta,Alta,15.07,0.85,6
2025-12-03,Alta,Alta,17.67,0.25,7
2025-12-04,Baixa,Alta,16.75,-0.82,0
2025-12-05,Alta,Alta,13.29,-0.18,0
2025-12-08,Baixa,Alta,10.90,-0.72,0
2025-12-09,Baixa,Alta,6.91,-0.35,0
2025-12-10,Baixa,Alta,3.92,0.73,1
2025-12-11,Baixa,Alta,2.99,-0.33,0
2025-12-12,Baixa,Baixa,1.27,-1.00,0
2025-12-15,Baixa,Baixa,0.26,-0.83,0
2025-12-16,Baixa,Baixa,-0.80,-0.70,0
2025-12-17,Baixa,Baixa,-2.11,-0.95,0
2025-12-18,Baixa,Baixa,-2.81,-0.69,0
2025-12-19,Baixa,Baixa,-2.82,-0.62,0
2025-12-22,Baixa,Baixa,-2.87,-1.00,0
2025-12-23,Baixa,Baixa,-2.88,-0.50,0
2025-12-24,Baixa,Baixa,-2.61,1.00,1
2025-12-26,Baixa,Baixa,-2.40,0.04,2
2025-12-29,Alta,Baixa,-2.31,0.44,3
2025-12-30,Alta,Baixa,-1.96,0.18,4
2025-12-31,Alta,Baixa,-1.70,-1.00,0
2026-01-02,Alta,Alta,-1.07,0.62,1
2026-01-05,Alta,Alta,-0.47,-1.00,0
2026-01-06,Alta,Alta,0.14,0.31,1
2026-01-07,Alta,Alta,0.98,0.56,2
2026-01-08,Alta,Alta,1.63,-0.59,0
2026-01-09,Alta,Alta,2.47,0.97,1
2026-01-12,Alta,Alta,3.05,-0.13,0
2026-01-13,Alta,Alta,3.98,0.54,1
2026-01-14,Alta,Alta,4.66,-0.06,0
2026-01-15,Alta,Alta,5.48,-0.51,0
2026-01-16,Alta,Alta,5.39,-0.66,0
2026-01-20,Alta,Alta,5.75,0.37,1
2026-01-21,Alta,Alta,6.43,0.97,2
2026-01-22,Alta,Alta,6.79,0.01,3
2026-01-23,Baixa,Alta,5.83,-0.54,0
2026-01-26,Baixa,Baixa,4.83,-0.90,0
2026-01-27,Baixa,Alta,3.85,0.14,1
2026-01-28,Baixa,Alta,2.65,0.79,2
2026-01-29,Baixa,Alta,1.50,0.65,3
2026-01-30,Baixa,Alta,1.56,-0.72,0
2026-02-02,Alta,Alta,2.13,0.73,1
2026-02-03,Alta,Alta,3.05,-0.38,0
2026-02-04,Alta,Alta,3.51,-0.32,0
2026-02-05,Baixa,Alta,3.96,0.16,1
