Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2023-12-08,Baixa,Baixa,,0.89,1
2023-12-11,Alta,Alta,,1.00,2
2023-12-12,Alta,Alta,,0.83,3
2023-12-13,Alta,Alta,,0.89,4
2023-12-14,Alta,Alta,,-0.63,0
2023-12-15,Alta,Alta,2.42,-0.03,0
2023-12-18,Alta,Alta,2.37,0.28,1
2023-12-19,Alta,Alta,2.94,0.73,2
2023-12-20,Alta,Alta,2.56,-0.65,0
2023-12-21,Alta,Alta,2.14,-0.19,0
2023-12-22,Alta,Alta,1.80,0.03,1
2023-12-26,Alta,Alta,1.72,0.77,2
2023-12-27,Alta,Alta,1.39,0.00,0
2023-12-28,Alta,Alta,1.50,0.89,1
2023-12-29,Baixa,Alta,1.34,-0.70,0
2024-01-02,Baixa,Baixa,1.02,-0.85,0
2024-01-03,Baixa,Baixa,0.47,-1.00,0
2024-01-04,Baixa,Baixa,0.04,-0.31,0
2024-01-05,Baixa,Baixa,-0.47,-0.11,0
2024-01-08,Baixa,Baixa,-0.62,0.78,1
2024-01-09,Alta,Baixa,-0.55,0.41,2
2024-01-10,Alta,Alta,-0.31,0.30,3
2024-01-11,Alta,Alta,-0.16,-0.29,0
2024-01-12,Alta,Baixa,0.04,-0.25,0
2024-01-16,Baixa,Baixa,-0.04,-0.56,0
2024-01-17,Baixa,Baixa,-0.12,-0.19,0
2024-01-18,Baixa,Baixa,-0.20,-0.75,0
2024-01-19,Alta,Alta,-0.16,0.62,1
2024-01-22,Alta,Alta,-0.08,-0.04,0
2024-01-23,Alta,Alta,0.08,0.08,1
2024-01-24,Alta,Alta,0.24,-0.78,0
2024-01-25,Alta,Alta,0.39,-0.64,0
2024-01-26,Alta,Alta,0.39,-0.67,0
2024-01-29,Alta,Alta,0.43,0.86,1
2024-01-30,Baixa,Alta,0.43,-1.00,0
2024-01-31,Baixa,Baixa,0.31,-0.74,0
2024-02-01,Baixa,Alta,0.23,0.03,1
2024-02-02,Alta,Alta,0.23,0.63,2
2024-02-05,Alta,Alta,0.20,-0.53,0
2024-02-06,Alta,Alta,0.16,0.18,1
2024-02-07,Alta,Alta,0.27,0.42,2
2024-02-08,Alta,Alta,0.35,0.73,3
2024-02-09,Alta,Alta,0.47,0.81,4
2024-02-12,Alta,Alta,0.58,0.06,5
2024-02-13,Alta,Alta,0.62,-0.54,0
2024-02-14,Alta,Alta,0.74,0.62,1
2024-02-15,Alta,Alta,0.86,-0.09,0
2024-02-16,Alta,Alta,0.89,-0.82,0
2024-02-20,Alta,Alta,0.85,-0.52,0
2024-02-21,Baixa,Alta,0.89,-0.52,0
2024-02-22,Alta,Alta,1.04,0.21,1
2024-02-23,Alta,Alta,1.12,-0.60,0
2024-02-26,Alta,Alta,1.31,1.00,1
2024-02-27,Alta,Alta,1.54,0.19,2
2024-02-28,Alta,Alta,1.73,-0.73,0
2024-02-29,Alta,Alta,1.76,0.78,1
2024-03-01,Alta,Alta,1.79,0.62,2
2024-03-04,Alta,Alta,1.75,-0.91,0
2024-03-05,Baixa,Alta,1.66,-0.73,0
2024-03-06,Baixa,Alta,1.70,-0.18,0
2024-03-07,Alta,Alta,1.65,0.28,1
2024-03-08,Baixa,Alta,1.61,-0.45,0
2024-03-11,Baixa,Alta,1.53,-0.21,0
2024-03-12,Baixa,Alta,1.49,0.47,1
2024-03-13,Baixa,Alta,1.45,-0.96,0
2024-03-14,Baixa,Alta,1.40,-0.78,0
2024-03-15,Baixa,Alta,1.44,0.32,1
2024-03-18,Baixa,Alta,1.54,-0.31,0
2024-03-19,Baixa,Alta,1.61,0.35,1
2024-03-20,Alta,Alta,1.64,0.51,2
2024-03-21,Alta,Alta,1.68,-1.00,0
2024-03-22,Alta,Alta,1.63,-0.20,0
2024-03-25,Baixa,Alta,1.56,0.38,1
2024-03-26,Baixa,Alta,1.48,-0.91,0
2024-03-27,Baixa,Alta,1.44,-0.03,0
2024-03-28,Baixa,Alta,1.43,0.04,1
2024-04-01,Baixa,Alta,1.43,-0.19,0
2024-04-02,Baixa,Alta,1.32,-0.19,0
2024-04-03,Baixa,Baixa,1.24,0.73,1
2024-04-04,Baixa,Baixa,1.06,-0.94,0
2024-04-05,Baixa,Baixa,0.88,0.29,1
2024-04-08,Baixa,Baixa,0.74,-0.50,0
2024-04-09,Baixa,Baixa,0.70,0.22,1
2024-04-10,Baixa,Baixa,0.63,-0.30,0
2024-04-11,Baixa,Baixa,0.63,0.64,1
2024-04-12,Baixa,Baixa,0.60,-0.87,0
2024-04-15,Baixa,Baixa,0.49,-1.00,0
2024-04-16,Baixa,Baixa,0.35,-0.22,0
2024-04-17,Baixa,Baixa,0.24,-1.00,0
2024-04-18,Baixa,Baixa,0.10,-0.35,0
2024-04-19,Baixa,Baixa,-0.10,-0.86,0
2024-04-22,Baixa,Baixa,-0.24,0.23,1
2024-04-23,Alta,Baixa,-0.35,0.87,2
2024-04-24,Alta,Baixa,-0.49,-0.60,0
2024-04-25,Alta,Baixa,-0.52,0.96,1
2024-04-26,Alta,Baixa,-0.52,0.89,2
2024-04-29,Alta,Baixa,-0.56,0.88,3
2024-04-30,Alta,Baixa,-0.63,-0.81,0
2024-05-01,Baixa,Baixa,-0.63,-0.17,0
2024-05-02,Alta,Baixa,-0.63,1.00,1
2024-05-03,Alta,Baixa,-0.67,-0.22,0
2024-05-06,Alta,Baixa,-0.63,1.00,1
