Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-08,Baixa,Baixa,,-0.59,0
2026-05-11,Alta,Alta,,0.35,1
2026-05-12,Alta,Alta,,0.14,2
2026-05-13,Alta,Alta,,-0.11,0
2026-05-14,Alta,Alta,,-0.16,0
2026-05-15,Baixa,Baixa,1.96,-0.06,0
2026-05-18,Alta,Alta,1.35,0.42,1
2026-05-19,Alta,Alta,1.17,0.40,2
2026-05-20,Alta,Alta,1.50,0.99,3
2026-05-21,Alta,Alta,1.75,-0.29,0
2026-05-22,Alta,Alta,2.17,0.00,0
2026-05-26,Alta,Alta,2.33,0.53,1
2026-05-27,Alta,Alta,2.32,-0.19,0
2026-05-28,Alta,Alta,1.97,0.08,1
2026-05-29,Alta,Alta,2.05,-0.14,0
2026-06-01,Alta,Alta,2.29,0.37,1
2026-06-02,Alta,Alta,2.27,-0.20,0
2026-06-03,Alta,Alta,2.34,-0.38,0
