Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-20,Baixa,Baixa,,-0.87,0
2026-05-21,Baixa,Baixa,,-0.66,0
2026-05-22,Baixa,Baixa,,-0.75,0
2026-05-26,Baixa,Baixa,,-0.12,0
2026-05-27,Baixa,Baixa,,-0.66,0
2026-05-28,Baixa,Baixa,-47.67,-0.30,0
2026-05-29,Baixa,Baixa,-36.11,-0.43,0
2026-06-01,Baixa,Baixa,-26.19,-0.46,0
2026-06-02,Baixa,Baixa,-17.76,0.61,1
2026-06-03,Baixa,Baixa,-17.99,0.07,2
2026-06-04,Baixa,Baixa,-15.49,-0.47,0
2026-06-05,Baixa,Baixa,-14.08,-0.49,0
2026-06-08,Baixa,Baixa,-12.13,0.72,1
2026-06-09,Baixa,Baixa,-11.74,-0.74,0
2026-06-10,Baixa,Baixa,-12.04,-0.45,0
2026-06-11,Baixa,Baixa,-11.95,0.27,1
2026-06-12,Baixa,Baixa,-11.68,-0.09,0
2026-06-15,Baixa,Baixa,-12.13,-0.83,0
2026-06-16,Baixa,Baixa,-12.02,0.22,1
2026-06-17,Baixa,Baixa,-11.92,-0.69,0
2026-06-18,Baixa,Baixa,-11.76,0.40,1
2026-06-22,Baixa,Baixa,-11.83,-0.81,0
2026-06-23,Baixa,Baixa,-11.43,0.55,1
