Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2023-09-27,Baixa,Baixa,,0.00,0
2023-09-28,Baixa,Baixa,,-0.52,0
2023-09-29,Baixa,Baixa,,-0.22,0
2023-10-02,Baixa,Baixa,,0.15,1
2023-10-03,Baixa,Baixa,,0.78,2
2023-10-04,Alta,Alta,-14.80,0.53,3
2023-10-05,Baixa,Baixa,-9.75,-0.52,0
2023-10-06,Baixa,Baixa,-15.02,-0.82,0
2023-10-09,Baixa,Baixa,-18.28,-0.73,0
2023-10-10,Baixa,Baixa,-22.00,-0.33,0
2023-10-11,Baixa,Baixa,-28.04,-0.39,0
2023-10-12,Baixa,Baixa,-27.16,0.36,1
2023-10-13,Baixa,Baixa,-25.87,0.29,2
2023-10-16,Baixa,Baixa,-24.25,-0.12,0
2023-10-17,Baixa,Baixa,-22.82,-0.03,0
2023-10-18,Baixa,Baixa,-20.88,0.13,1
2023-10-19,Baixa,Baixa,-19.15,-0.27,0
2023-10-20,Alta,Baixa,-17.58,0.20,1
2023-10-23,Alta,Baixa,-15.95,0.17,2
2023-10-24,Alta,Baixa,-14.60,-0.85,0
2023-10-25,Baixa,Baixa,-13.60,-0.29,0
2023-10-26,Baixa,Baixa,-12.83,-0.58,0
2023-10-27,Baixa,Baixa,-12.59,-0.88,0
2023-10-30,Baixa,Baixa,-12.65,-0.76,0
2023-10-31,Baixa,Baixa,-12.34,0.06,1
2023-11-01,Alta,Baixa,-11.92,0.66,2
2023-11-02,Alta,Baixa,-10.70,0.85,3
2023-11-03,Alta,Baixa,-9.42,0.40,4
2023-11-06,Alta,Baixa,-8.06,0.25,5
2023-11-07,Alta,Baixa,-6.90,-0.23,0
2023-11-08,Baixa,Baixa,-6.27,-0.59,0
2023-11-09,Baixa,Baixa,-6.30,0.08,1
2023-11-10,Baixa,Baixa,-6.27,-0.49,0
2023-11-13,Baixa,Baixa,-6.48,-0.88,0
2023-11-14,Baixa,Baixa,-6.90,-0.35,0
2023-11-15,Baixa,Baixa,-6.96,0.46,1
2023-11-16,Baixa,Baixa,-7.01,0.49,2
2023-11-17,Baixa,Baixa,-7.00,-0.68,0
2023-11-20,Baixa,Baixa,-6.83,-0.11,0
2023-11-21,Baixa,Baixa,-6.58,0.22,1
2023-11-22,Baixa,Baixa,-6.32,0.40,2
2023-11-24,Baixa,Baixa,-6.18,-0.19,0
2023-11-27,Baixa,Baixa,-5.96,0.53,1
2023-11-28,Baixa,Baixa,-5.80,0.21,2
2023-11-29,Baixa,Baixa,-5.69,-0.40,0
2023-11-30,Baixa,Baixa,-5.62,-0.32,0
2023-12-01,Alta,Baixa,-5.30,0.70,1
2023-12-04,Alta,Baixa,-4.96,0.62,2
2023-12-05,Baixa,Baixa,-4.77,-0.76,0
2023-12-06,Baixa,Baixa,-4.56,0.19,1
2023-12-07,Baixa,Baixa,-9.50,-0.23,0
2023-12-08,Baixa,Baixa,-13.14,-0.28,0
2023-12-11,Baixa,Baixa,-17.66,-0.99,0
2023-12-12,Baixa,Baixa,-21.57,-0.32,0
2023-12-13,Baixa,Baixa,-25.69,0.31,1
2023-12-14,Baixa,Baixa,-27.11,-0.59,0
2023-12-15,Baixa,Baixa,-26.42,-0.75,0
2023-12-18,Baixa,Baixa,-24.40,-0.63,0
2023-12-19,Baixa,Baixa,-21.89,0.37,1
2023-12-20,Baixa,Baixa,-18.69,0.23,2
2023-12-21,Baixa,Baixa,-12.94,0.57,3
2023-12-22,Baixa,Baixa,-10.73,-0.33,0
2023-12-26,Alta,Baixa,-9.01,0.17,1
2023-12-27,Baixa,Baixa,-8.06,-0.85,0
2023-12-28,Baixa,Baixa,-7.30,0.20,1
2023-12-29,Baixa,Baixa,-7.46,-0.43,0
2024-01-02,Baixa,Baixa,-7.53,0.97,1
2024-01-03,Alta,Baixa,-7.68,0.78,2
2024-01-04,Baixa,Baixa,-8.16,-0.68,0
2024-01-05,Baixa,Baixa,-8.49,0.00,0
2024-01-08,Baixa,Baixa,-8.51,0.64,1
2024-01-09,Baixa,Baixa,-8.43,-0.12,0
2024-01-10,Alta,Baixa,-7.70,0.49,1
2024-01-11,Baixa,Baixa,-6.61,-0.21,0
2024-01-12,Alta,Baixa,-6.05,0.32,1
2024-01-16,Baixa,Baixa,-5.80,-0.32,0
2024-01-17,Baixa,Baixa,-6.86,-0.74,0
2024-01-18,Baixa,Baixa,-8.19,-0.69,0
2024-01-19,Baixa,Baixa,-9.79,-0.65,0
2024-01-22,Baixa,Baixa,-11.36,-0.04,0
2024-01-23,Baixa,Baixa,-12.02,0.41,1
2024-01-24,Alta,Alta,-10.86,0.47,2
2024-01-25,Alta,Baixa,-10.18,0.30,3
2024-01-26,Alta,Alta,-8.36,0.59,4
2024-01-29,Alta,Alta,-6.22,-0.47,0
2024-01-30,Baixa,Baixa,-5.07,-0.64,0
2024-01-31,Baixa,Baixa,-5.19,-0.61,0
2024-02-01,Baixa,Baixa,-4.72,-0.02,0
2024-02-02,Baixa,Baixa,-5.22,0.20,1
2024-02-05,Baixa,Baixa,-6.00,-0.91,0
2024-02-06,Baixa,Baixa,-6.35,0.49,1
2024-02-07,Baixa,Baixa,-6.31,0.00,0
2024-02-08,Baixa,Baixa,-6.69,-0.20,0
