Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-04-28,Baixa,Baixa,,0.00,0
2026-04-29,Alta,Alta,,0.00,0
2026-04-30,Baixa,Baixa,,-1.00,0
2026-05-01,Alta,Alta,,1.00,1
2026-05-04,Alta,Alta,,-0.67,0
2026-05-05,Alta,Alta,1.41,-1.00,0
2026-05-06,Alta,Alta,1.58,0.88,1
2026-05-07,Alta,Alta,2.07,-0.79,0
2026-05-08,Baixa,Alta,1.44,0.08,1
2026-05-11,Alta,Alta,1.35,0.66,2
2026-05-12,Alta,Alta,1.47,0.00,0
2026-05-13,Alta,Alta,1.38,0.87,1
2026-05-14,Alta,Alta,1.60,-0.62,0
2026-05-15,Baixa,Alta,1.73,-1.00,0
2026-05-18,Baixa,Alta,1.16,1.00,1
2026-05-19,Baixa,Alta,0.85,-1.00,0
2026-05-20,Baixa,Alta,0.55,1.00,1
2026-05-21,Alta,Alta,0.38,0.57,2
2026-05-22,Alta,Alta,0.34,-0.96,0
2026-05-26,Baixa,Baixa,0.17,-0.98,0
2026-05-27,Baixa,Baixa,-0.04,-0.45,0
2026-05-28,Baixa,Baixa,-0.17,0.87,1
2026-05-29,Baixa,Baixa,-0.30,0.56,2
2026-06-01,Baixa,Baixa,-0.42,0.75,3
2026-06-02,Baixa,Baixa,-0.34,-0.68,0
2026-06-03,Baixa,Baixa,-0.34,-0.41,0
