Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-08-21,Baixa,Baixa,,-0.50,0
2025-08-22,Alta,Alta,,0.00,0
2025-08-25,Alta,Alta,,0.50,1
2025-08-26,Alta,Alta,,0.00,0
2025-08-27,Alta,Alta,,0.00,0
2025-08-28,Alta,Alta,2.86,0.80,1
2025-08-29,Baixa,Baixa,1.21,0.00,0
2025-09-02,Baixa,Baixa,0.60,0.32,1
2025-09-03,Baixa,Baixa,0.20,0.20,2
2025-09-04,Alta,Alta,0.12,1.00,3
2025-09-05,Alta,Alta,0.12,-1.00,0
2025-09-08,Alta,Alta,0.32,-1.00,0
2025-09-09,Alta,Alta,0.56,0.79,1
2025-09-10,Baixa,Alta,0.64,-0.82,0
2025-09-11,Alta,Alta,0.60,1.00,1
2025-09-12,Alta,Alta,0.56,-0.33,0
2025-09-15,Alta,Alta,0.59,-1.00,0
2025-09-16,Alta,Alta,0.67,-0.20,0
2025-09-17,Alta,Alta,0.83,1.00,1
2025-09-18,Alta,Alta,0.83,-1.00,0
2025-09-19,Alta,Alta,0.87,-1.00,0
2025-09-22,Baixa,Alta,0.75,-0.92,0
2025-09-23,Baixa,Alta,0.59,-0.91,0
2025-09-24,Baixa,Alta,0.47,-1.00,0
2025-09-25,Baixa,Baixa,0.35,-0.60,0
2025-09-26,Baixa,Alta,0.23,0.00,0
2025-09-29,Alta,Alta,0.23,0.50,1
2025-09-30,Alta,Alta,0.23,1.00,2
2025-10-01,Alta,Alta,0.20,0.65,3
2025-10-02,Baixa,Alta,0.23,-0.80,0
2025-10-03,Baixa,Alta,0.20,-1.00,0
2025-10-06,Alta,Alta,0.16,0.89,1
2025-10-07,Baixa,Baixa,0.12,-1.00,0
2025-10-08,Baixa,Alta,0.08,0.53,1
2025-10-09,Baixa,Alta,0.04,0.91,2
2025-10-10,Baixa,Baixa,-0.04,-1.00,0
2025-10-13,Baixa,Baixa,-0.08,0.82,1
2025-10-14,Baixa,Baixa,-0.12,0.44,2
2025-10-15,Baixa,Baixa,-0.16,-1.00,0
2025-10-16,Baixa,Baixa,-0.19,-0.65,0
2025-10-17,Baixa,Baixa,-0.16,0.44,1
2025-10-20,Alta,Baixa,-0.16,1.00,2
2025-10-21,Alta,Alta,-0.08,0.78,3
2025-10-22,Alta,Alta,-0.04,0.06,4
2025-10-23,Alta,Alta,0.04,1.00,5
2025-10-24,Alta,Alta,0.08,-1.00,0
2025-10-27,Alta,Alta,0.12,0.38,1
2025-10-28,Alta,Alta,0.16,-0.08,0
2025-10-29,Alta,Alta,0.20,-1.00,0
2025-10-30,Baixa,Baixa,0.12,-0.81,0
2025-10-31,Alta,Alta,0.27,-0.43,0
2025-11-03,Alta,Alta,0.39,-1.00,0
2025-11-04,Alta,Alta,0.39,-0.89,0
2025-11-05,Alta,Alta,0.47,0.89,1
2025-11-06,Baixa,Alta,0.58,-0.71,0
2025-11-07,Baixa,Alta,0.47,0.43,1
2025-11-10,Baixa,Alta,0.43,0.35,2
2025-11-11,Alta,Alta,0.50,0.06,3
2025-11-12,Baixa,Alta,0.47,-1.00,0
2025-11-13,Baixa,Baixa,0.39,-0.88,0
2025-11-14,Baixa,Baixa,0.35,-0.89,0
2025-11-17,Baixa,Baixa,0.19,-0.29,0
2025-11-18,Baixa,Baixa,-0.04,-0.76,0
2025-11-19,Baixa,Baixa,-0.19,0.22,1
2025-11-20,Baixa,Baixa,-0.31,-0.98,0
2025-11-21,Baixa,Baixa,-0.42,0.52,1
2025-11-24,Alta,Baixa,-0.46,0.54,2
2025-11-25,Alta,Baixa,-0.42,1.00,3
2025-11-26,Alta,Baixa,-0.43,0.76,4
2025-11-28,Alta,Alta,-0.31,1.00,5
2025-12-01,Alta,Alta,-0.23,-0.43,0
2025-12-02,Alta,Alta,-0.16,0.35,1
2025-12-03,Alta,Alta,-0.08,0.64,2
2025-12-04,Alta,Alta,0.00,0.50,3
2025-12-05,Alta,Alta,0.04,-0.33,0
2025-12-08,Baixa,Baixa,0.04,-0.81,0
2025-12-09,Baixa,Alta,0.04,-0.70,0
2025-12-10,Alta,Alta,0.00,0.79,1
2025-12-11,Alta,Alta,0.00,0.00,0
2025-12-12,Alta,Alta,0.00,0.38,1
2025-12-15,Alta,Alta,0.08,-0.11,0
2025-12-16,Alta,Alta,0.12,0.52,1
2025-12-17,Baixa,Alta,0.16,-1.00,0
2025-12-18,Alta,Alta,0.23,0.18,1
2025-12-19,Alta,Alta,0.23,0.00,0
2025-12-22,Alta,Alta,0.35,-0.15,0
