Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-04-21,Baixa,Baixa,,0.56,1
2026-04-22,Baixa,Baixa,,0.06,2
2026-04-23,Baixa,Baixa,,0.66,3
2026-04-24,Baixa,Baixa,,-0.54,0
2026-04-27,Baixa,Baixa,,-0.40,0
2026-04-28,Baixa,Baixa,-18.21,-0.77,0
2026-04-29,Baixa,Baixa,-10.70,-0.06,0
2026-04-30,Baixa,Baixa,-9.44,0.08,1
2026-05-01,Baixa,Baixa,-8.59,0.80,2
2026-05-04,Alta,Alta,-6.49,0.56,3
2026-05-05,Alta,Baixa,-4.28,-0.19,0
2026-05-06,Alta,Baixa,-3.05,-0.21,0
2026-05-07,Alta,Baixa,-1.55,-0.34,0
2026-05-08,Alta,Alta,-0.45,0.43,1
2026-05-11,Baixa,Baixa,-0.67,-0.78,0
2026-05-12,Baixa,Baixa,-0.89,0.00,0
2026-05-13,Baixa,Baixa,-1.12,-0.59,0
2026-05-14,Baixa,Baixa,-1.13,0.24,1
2026-05-15,Baixa,Baixa,-1.57,0.08,2
2026-05-18,Baixa,Baixa,-1.80,-0.46,0
2026-05-19,Baixa,Baixa,-2.03,-0.29,0
2026-05-20,Baixa,Baixa,-1.82,0.23,1
2026-05-21,Alta,Baixa,-1.82,-0.11,0
2026-05-22,Baixa,Baixa,-1.83,-0.12,0
2026-05-26,Alta,Baixa,-1.61,0.29,1
2026-05-27,Alta,Alta,-0.69,1.00,2
2026-05-28,Alta,Baixa,-0.23,-0.80,0
2026-05-29,Alta,Alta,0.23,0.17,1
2026-06-01,Alta,Alta,0.47,-0.94,0
2026-06-02,Alta,Alta,0.70,-0.25,0
2026-06-03,Alta,Alta,0.46,0.21,1
