Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-13,Baixa,Baixa,,-1.00,0
2026-05-14,Alta,Alta,,0.00,0
2026-05-15,Baixa,Baixa,,-1.00,0
2026-05-18,Baixa,Baixa,,1.00,1
2026-05-19,Baixa,Baixa,,1.00,2
2026-05-20,Baixa,Baixa,-1.29,0.00,0
2026-05-21,Baixa,Baixa,-1.95,0.00,0
2026-05-22,Baixa,Baixa,-1.25,0.00,0
2026-05-26,Baixa,Baixa,-0.84,0.00,0
2026-05-27,Baixa,Baixa,-1.09,-1.00,0
2026-05-28,Alta,Baixa,-0.84,0.00,0
2026-05-29,Alta,Alta,-0.80,0.00,0
2026-06-01,Baixa,Baixa,-0.72,0.58,1
2026-06-02,Baixa,Baixa,-0.76,1.00,2
2026-06-03,Baixa,Baixa,-0.85,0.00,0
2026-06-04,Baixa,Baixa,-1.23,0.00,0
2026-06-05,Baixa,Baixa,-1.87,-1.00,0
2026-06-08,Baixa,Baixa,-2.05,0.73,1
2026-06-09,Baixa,Baixa,-2.26,0.00,0
2026-06-10,Baixa,Baixa,-2.28,0.00,0
2026-06-11,Alta,Baixa,-2.20,0.00,0
2026-06-12,Baixa,Baixa,-1.91,-1.00,0
2026-06-15,Alta,Baixa,-1.70,0.00,0
2026-06-16,Alta,Baixa,-1.22,0.00,0
2026-06-17,Alta,Baixa,-0.83,-0.96,0
2026-06-18,Alta,Baixa,-0.66,-1.00,0
2026-06-22,Alta,Baixa,-0.40,0.00,0
2026-06-23,Baixa,Baixa,-0.44,-0.38,0
