Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-01-13,Baixa,Baixa,,-0.29,0
2026-01-14,Alta,Alta,,0.76,1
2026-01-15,Alta,Alta,,-0.08,0
2026-01-16,Alta,Alta,,0.18,1
2026-01-20,Alta,Alta,,0.71,2
2026-01-21,Alta,Alta,22.43,-0.18,0
2026-01-22,Alta,Alta,18.03,0.66,1
2026-01-23,Alta,Alta,19.94,0.38,2
2026-01-26,Baixa,Alta,16.27,-0.81,0
2026-01-27,Alta,Alta,11.80,0.61,1
2026-01-28,Alta,Alta,14.40,0.81,2
2026-01-29,Baixa,Alta,11.19,-0.41,0
2026-01-30,Baixa,Baixa,5.77,-0.52,0
2026-02-02,Baixa,Baixa,3.36,-0.79,0
2026-02-03,Baixa,Alta,2.39,0.90,1
2026-02-04,Baixa,Baixa,-2.87,-0.73,0
2026-02-05,Baixa,Baixa,-5.68,-0.41,0
2026-02-06,Baixa,Baixa,-5.88,0.37,1
2026-02-09,Alta,Baixa,-4.69,0.75,2
2026-02-10,Baixa,Baixa,-5.87,-0.83,0
2026-02-11,Alta,Baixa,-5.13,-0.24,0
2026-02-12,Baixa,Baixa,-4.00,-0.83,0
2026-02-13,Baixa,Baixa,-3.80,-0.15,0
2026-02-17,Baixa,Baixa,-4.42,0.00,1
2026-02-18,Baixa,Baixa,-4.21,0.53,2
2026-02-19,Alta,Baixa,-4.18,0.52,3
2026-02-20,Baixa,Baixa,-3.91,-0.26,0
2026-02-23,Baixa,Baixa,-3.59,0.04,1
2026-02-24,Alta,Baixa,-2.73,0.68,2
2026-02-25,Alta,Baixa,-2.28,-0.54,0
2026-02-26,Alta,Baixa,-1.91,0.18,1
2026-02-27,Baixa,Baixa,-1.77,-0.21,0
2026-03-02,Alta,Baixa,-1.13,0.92,1
2026-03-03,Baixa,Baixa,-1.62,-0.64,0
2026-03-04,Baixa,Baixa,-1.79,0.12,1
2026-03-05,Baixa,Baixa,-2.33,-0.63,0
2026-03-06,Baixa,Baixa,-2.78,-0.33,0
2026-03-09,Baixa,Baixa,-3.44,0.80,1
2026-03-10,Baixa,Baixa,-3.46,0.01,2
2026-03-11,Baixa,Baixa,-3.64,-0.10,0
2026-03-12,Baixa,Baixa,-3.61,-0.12,0
2026-03-13,Baixa,Baixa,-3.53,-0.90,0
2026-03-16,Baixa,Baixa,-3.56,0.19,1
2026-03-17,Baixa,Baixa,-3.58,0.26,2
2026-03-18,Baixa,Baixa,-3.72,-0.51,0
2026-03-19,Baixa,Baixa,-3.86,0.08,1
2026-03-20,Baixa,Baixa,-3.95,-0.72,0
2026-03-23,Baixa,Baixa,-4.04,0.66,1
2026-03-24,Baixa,Baixa,-4.13,0.62,2
2026-03-25,Alta,Baixa,-3.98,0.02,3
2026-03-26,Baixa,Baixa,-3.83,-0.52,0
2026-03-27,Baixa,Baixa,-3.87,0.13,1
2026-03-30,Baixa,Baixa,-4.15,-0.73,0
2026-03-31,Alta,Baixa,-4.49,0.88,1
2026-04-01,Alta,Baixa,-5.45,-0.46,0
2026-04-02,Baixa,Baixa,-6.11,0.56,1
2026-04-06,Alta,Baixa,-6.86,-0.07,0
2026-04-07,Baixa,Baixa,-7.83,-0.29,0
2026-04-08,Alta,Baixa,-8.18,-0.34,0
2026-04-09,Alta,Baixa,-8.31,0.10,1
2026-04-10,Alta,Baixa,-9.62,-0.11,0
2026-04-13,Alta,Baixa,-9.59,0.68,1
2026-04-14,Alta,Baixa,-8.56,-0.31,0
2026-04-15,Alta,Alta,-7.57,0.68,1
2026-04-16,Alta,Alta,-7.14,-0.71,0
2026-04-17,Alta,Baixa,-5.07,-0.78,0
2026-04-20,Alta,Alta,-3.29,0.77,1
2026-04-21,Baixa,Baixa,-2.79,-0.81,0
2026-04-22,Alta,Alta,-2.81,0.92,1
2026-04-23,Alta,Alta,-1.92,-0.19,0
2026-04-24,Baixa,Baixa,-2.09,-0.89,0
2026-04-27,Baixa,Alta,-2.55,0.88,1
2026-04-28,Baixa,Baixa,-2.33,-0.08,0
2026-04-29,Baixa,Baixa,-2.42,-0.77,0
2026-04-30,Alta,Alta,-2.35,0.96,1
2026-05-01,Alta,Alta,-1.97,0.09,2
2026-05-04,Alta,Alta,-1.98,-0.04,0
2026-05-05,Baixa,Alta,-1.99,-0.45,0
2026-05-06,Alta,Alta,-1.76,0.84,1
2026-05-07,Alta,Alta,-1.69,-0.01,0
2026-05-08,Baixa,Alta,-2.10,-0.95,0
2026-05-11,Baixa,Alta,-1.94,0.21,1
2026-05-12,Baixa,Alta,-2.60,-0.38,0
2026-05-13,Baixa,Baixa,-2.69,-0.56,0
2026-05-14,Baixa,Baixa,-3.27,-0.58,0
2026-05-15,Baixa,Baixa,-3.13,-0.70,0
2026-05-18,Baixa,Baixa,-3.47,-0.83,0
2026-05-19,Baixa,Baixa,-3.42,-0.85,0
2026-05-20,Baixa,Baixa,-3.93,-0.06,0
2026-05-21,Baixa,Baixa,-3.80,0.69,1
2026-05-22,Alta,Baixa,-3.74,-0.22,0
2026-05-26,Alta,Baixa,-3.50,-0.11,0
2026-05-27,Alta,Baixa,-3.02,-0.09,0
2026-05-28,Alta,Baixa,-2.61,0.36,1
2026-05-29,Alta,Baixa,-2.28,0.03,2
2026-06-01,Baixa,Baixa,-2.03,-0.23,0
2026-06-02,Alta,Baixa,-1.42,0.84,1
2026-06-03,Baixa,Baixa,-1.25,-0.77,0
