Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-03-16,Baixa,Baixa,,-0.44,0
2026-03-17,Alta,Alta,,-0.92,0
2026-03-18,Baixa,Baixa,,-1.00,0
2026-03-19,Baixa,Baixa,,0.65,1
2026-03-20,Baixa,Baixa,,0.00,0
2026-03-23,Baixa,Baixa,-1.22,-1.00,0
2026-03-24,Baixa,Baixa,-1.54,0.00,0
2026-03-25,Baixa,Baixa,-1.27,-1.00,0
2026-03-26,Baixa,Baixa,-1.35,-1.00,0
2026-03-27,Baixa,Baixa,-1.24,-0.61,0
2026-03-30,Baixa,Baixa,-1.52,-1.00,0
2026-03-31,Alta,Baixa,-1.36,1.00,1
2026-04-01,Alta,Alta,-1.24,-0.13,0
2026-04-02,Alta,Alta,-0.93,0.58,1
2026-04-06,Alta,Alta,-0.40,0.50,2
2026-04-07,Alta,Alta,0.08,0.95,3
2026-04-08,Alta,Alta,0.41,-0.06,0
2026-04-09,Alta,Alta,0.61,0.73,1
2026-04-10,Alta,Alta,0.85,0.50,2
2026-04-13,Alta,Alta,1.02,0.96,3
2026-04-14,Alta,Alta,1.30,0.79,4
2026-04-15,Alta,Alta,1.38,1.00,5
2026-04-16,Alta,Alta,1.41,-0.33,0
2026-04-17,Alta,Alta,1.49,-0.43,0
2026-04-20,Alta,Alta,1.49,1.00,1
2026-04-21,Alta,Alta,1.40,-0.76,0
2026-04-22,Alta,Alta,1.32,1.00,1
2026-04-23,Alta,Alta,1.23,-0.35,0
2026-04-24,Alta,Alta,1.19,1.00,1
2026-04-27,Alta,Alta,1.19,0.93,2
2026-04-28,Alta,Alta,1.11,-0.16,0
2026-04-29,Baixa,Alta,1.02,-0.44,0
2026-04-30,Alta,Alta,1.02,0.53,1
2026-05-01,Alta,Alta,0.94,-1.00,0
2026-05-04,Alta,Alta,0.86,0.67,1
2026-05-05,Alta,Alta,0.90,0.00,0
2026-05-06,Alta,Alta,0.94,-0.74,0
2026-05-07,Alta,Alta,0.93,-0.88,0
2026-05-08,Alta,Alta,0.93,-0.73,0
2026-05-11,Alta,Alta,0.97,0.48,1
2026-05-12,Alta,Alta,0.93,0.60,2
2026-05-13,Alta,Alta,0.93,1.00,3
2026-05-14,Alta,Alta,0.93,0.93,4
2026-05-15,Baixa,Alta,0.85,-0.08,0
2026-05-18,Baixa,Alta,0.81,-0.32,0
2026-05-19,Baixa,Alta,0.73,-0.18,0
2026-05-20,Baixa,Alta,0.69,1.00,1
2026-05-21,Alta,Alta,0.61,0.55,2
2026-05-22,Alta,Alta,0.61,-0.33,0
2026-05-26,Alta,Alta,0.61,-0.06,0
2026-05-27,Alta,Alta,0.76,0.50,1
2026-05-28,Alta,Alta,0.84,1.00,2
2026-05-29,Alta,Alta,0.95,-0.27,0
2026-06-01,Alta,Alta,1.14,0.07,1
2026-06-02,Alta,Alta,1.29,1.00,2
2026-06-03,Baixa,Alta,1.32,-0.52,0
2026-06-04,Baixa,Alta,1.36,0.79,1
2026-06-05,Baixa,Alta,1.32,-1.00,0
2026-06-08,Baixa,Alta,1.28,-1.00,0
2026-06-09,Baixa,Alta,1.23,-0.28,0
2026-06-10,Baixa,Baixa,1.19,-1.00,0
2026-06-11,Baixa,Alta,1.15,1.00,1
2026-06-12,Baixa,Alta,1.15,1.00,2
2026-06-15,Alta,Alta,1.11,0.24,3
2026-06-16,Alta,Alta,1.07,-1.00,0
2026-06-17,Alta,Alta,1.03,-0.67,0
2026-06-18,Alta,Alta,0.99,0.86,1
2026-06-22,Alta,Alta,0.95,-0.58,0
2026-06-23,Baixa,Baixa,0.84,-0.47,0
