Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-12-03,Baixa,Baixa,,-0.70,0
2025-12-04,Alta,Alta,,0.67,1
2025-12-05,Alta,Alta,,0.45,2
2025-12-08,Alta,Alta,,0.22,3
2025-12-09,Alta,Alta,,0.69,4
2025-12-10,Alta,Alta,27.22,-0.48,0
2025-12-11,Alta,Alta,21.01,0.13,1
2025-12-12,Alta,Alta,13.59,0.14,2
2025-12-15,Alta,Alta,11.09,-0.48,0
2025-12-16,Baixa,Alta,4.68,-0.84,0
2025-12-17,Baixa,Alta,3.22,0.31,1
2025-12-18,Baixa,Alta,2.20,-0.41,0
2025-12-19,Alta,Alta,1.81,0.47,1
2025-12-22,Baixa,Baixa,0.82,-0.15,0
2025-12-23,Baixa,Baixa,0.60,-0.72,0
2025-12-24,Alta,Alta,0.45,0.54,1
2025-12-26,Alta,Alta,0.82,0.48,2
2025-12-29,Alta,Alta,1.48,0.72,3
2025-12-30,Baixa,Baixa,0.96,-0.90,0
2025-12-31,Alta,Alta,1.56,0.98,1
2026-01-02,Alta,Alta,1.78,-0.14,0
2026-01-05,Alta,Alta,1.77,0.37,1
2026-01-06,Baixa,Alta,0.87,-0.55,0
2026-01-07,Baixa,Alta,1.54,-0.11,0
2026-01-08,Alta,Alta,1.31,0.41,1
2026-01-09,Baixa,Alta,1.09,-0.35,0
2026-01-12,Alta,Alta,0.87,0.19,1
2026-01-13,Alta,Alta,1.08,0.27,2
2026-01-14,Alta,Alta,1.59,0.31,3
2026-01-15,Alta,Alta,1.73,-0.67,0
2026-01-16,Baixa,Alta,1.80,0.31,1
2026-01-20,Alta,Alta,1.86,0.75,2
2026-01-21,Alta,Alta,2.43,0.73,3
2026-01-22,Alta,Alta,2.77,0.34,4
2026-01-23,Alta,Alta,3.47,-0.12,0
2026-01-26,Alta,Alta,4.24,0.02,1
2026-01-27,Alta,Alta,4.71,0.19,2
2026-01-28,Baixa,Alta,4.11,-0.80,0
2026-01-29,Baixa,Alta,3.52,0.26,1
2026-01-30,Baixa,Alta,2.80,-0.80,0
2026-02-02,Baixa,Alta,2.17,0.93,1
2026-02-03,Baixa,Alta,1.34,-0.91,0
2026-02-04,Baixa,Alta,1.00,-0.07,0
2026-02-05,Baixa,Alta,0.73,0.44,1
2026-02-06,Alta,Alta,0.73,0.10,2
2026-02-09,Alta,Alta,0.80,0.49,3
2026-02-10,Alta,Alta,1.33,0.58,4
2026-02-11,Alta,Alta,1.86,0.05,5
2026-02-12,Alta,Alta,2.12,-0.45,0
2026-02-13,Alta,Alta,2.38,0.63,1
2026-02-17,Alta,Alta,3.16,-0.41,0
2026-02-18,Baixa,Alta,3.53,-0.50,0
2026-02-19,Baixa,Alta,3.71,-0.52,0
2026-02-20,Baixa,Alta,3.96,-0.33,0
2026-02-23,Baixa,Alta,3.81,-0.10,0
2026-02-24,Alta,Alta,3.25,0.23,1
2026-02-25,Alta,Alta,3.16,0.32,2
2026-02-26,Alta,Alta,3.14,-0.76,0
2026-02-27,Baixa,Alta,3.06,-0.72,0
2026-03-02,Baixa,Alta,3.36,0.28,1
2026-03-03,Baixa,Alta,3.34,0.10,2
2026-03-04,Baixa,Alta,3.19,-0.45,0
2026-03-05,Baixa,Alta,3.04,-0.05,0
2026-03-06,Alta,Alta,3.21,0.35,1
2026-03-09,Baixa,Alta,3.25,-0.55,0
2026-03-10,Baixa,Alta,3.11,-0.59,0
2026-03-11,Baixa,Alta,2.85,0.00,1
2026-03-12,Baixa,Alta,2.54,-0.19,0
2026-03-13,Baixa,Baixa,2.35,-0.67,0
2026-03-16,Baixa,Baixa,1.86,0.39,1
2026-03-17,Baixa,Baixa,1.68,-0.13,0
2026-03-18,Baixa,Baixa,1.33,-0.95,0
2026-03-19,Baixa,Baixa,1.27,-0.63,0
2026-03-20,Baixa,Baixa,0.97,0.59,1
2026-03-23,Alta,Baixa,1.03,0.32,2
2026-03-24,Baixa,Baixa,0.91,-0.62,0
2026-03-25,Baixa,Baixa,0.97,-0.38,0
2026-03-26,Baixa,Baixa,0.85,-0.78,0
2026-03-27,Alta,Baixa,0.62,0.60,1
