Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-09-03,Baixa,Baixa,,-0.51,0
2024-09-04,Baixa,Baixa,,0.29,1
2024-09-05,Baixa,Baixa,,0.48,2
2024-09-06,Baixa,Baixa,,-0.44,0
2024-09-09,Baixa,Baixa,,-0.34,0
2024-09-10,Baixa,Baixa,-20.69,0.15,1
2024-09-11,Baixa,Baixa,-16.26,0.99,2
2024-09-12,Baixa,Baixa,-16.41,-0.51,0
2024-09-13,Baixa,Baixa,-14.81,-0.10,0
2024-09-16,Baixa,Baixa,-12.57,-0.21,0
2024-09-17,Baixa,Baixa,-11.30,0.17,1
2024-09-18,Alta,Baixa,-10.88,0.39,2
2024-09-19,Alta,Baixa,-8.46,0.52,3
2024-09-20,Alta,Baixa,-6.21,-0.64,0
2024-09-23,Alta,Baixa,-3.83,-0.54,0
2024-09-24,Alta,Baixa,-2.29,0.07,1
2024-09-25,Baixa,Baixa,-1.98,-0.41,0
2024-09-26,Baixa,Baixa,-2.31,-0.65,0
2024-09-27,Baixa,Baixa,-2.32,-0.52,0
2024-09-30,Baixa,Baixa,-2.66,-0.86,0
2024-10-01,Baixa,Baixa,-3.01,-0.86,0
2024-10-02,Baixa,Baixa,-3.03,0.35,1
2024-10-03,Baixa,Baixa,-3.38,0.00,0
2024-10-04,Baixa,Baixa,-4.07,-0.83,0
2024-10-07,Baixa,Baixa,-4.10,-0.73,0
2024-10-08,Baixa,Baixa,-3.79,-0.33,0
2024-10-09,Baixa,Baixa,-4.17,-0.70,0
2024-10-10,Baixa,Baixa,-4.55,-0.83,0
2024-10-11,Baixa,Baixa,-4.59,0.59,1
2024-10-14,Baixa,Baixa,-4.63,1.00,2
2024-10-15,Alta,Baixa,-4.66,0.42,3
2024-10-16,Alta,Baixa,-3.62,0.00,0
2024-10-17,Alta,Baixa,-2.56,-0.77,0
2024-10-18,Alta,Baixa,-1.85,-0.05,0
2024-10-21,Baixa,Baixa,-1.87,-0.42,0
2024-10-22,Baixa,Baixa,-1.50,1.00,1
2024-10-23,Baixa,Baixa,-1.88,-0.76,0
2024-10-24,Baixa,Baixa,-1.88,0.21,1
2024-10-25,Alta,Baixa,-1.89,-1.00,0
2024-10-28,Baixa,Baixa,-1.52,-1.00,0
2024-10-29,Baixa,Baixa,-1.53,-0.28,0
2024-10-30,Alta,Alta,-1.15,1.00,1
2024-10-31,Baixa,Baixa,-1.15,-0.60,0
2024-11-01,Baixa,Baixa,-1.15,0.39,1
2024-11-04,Baixa,Baixa,-1.16,-0.07,0
2024-11-05,Baixa,Baixa,-1.55,-0.57,0
2024-11-06,Baixa,Baixa,-1.94,0.31,1
2024-11-07,Baixa,Baixa,-2.33,1.00,2
2024-11-08,Baixa,Baixa,-2.72,0.50,3
2024-11-11,Baixa,Baixa,-2.73,0.00,0
2024-11-12,Baixa,Baixa,-3.94,-0.61,0
2024-11-13,Baixa,Baixa,-4.74,-1.00,0
2024-11-14,Alta,Baixa,-5.95,0.71,1
2024-11-15,Baixa,Baixa,-6.40,0.26,2
2024-11-18,Alta,Baixa,-6.43,0.67,3
2024-11-19,Baixa,Baixa,-5.33,0.29,4
2024-11-20,Baixa,Baixa,-4.98,0.44,5
2024-11-21,Baixa,Baixa,-4.22,0.00,0
2024-11-22,Baixa,Baixa,-3.42,0.11,1
2024-11-25,Baixa,Baixa,-3.86,-0.92,0
2024-11-26,Baixa,Baixa,-3.46,-0.16,0
2024-11-27,Baixa,Baixa,-3.49,-0.12,0
2024-11-29,Baixa,Baixa,-3.52,0.40,1
2024-12-02,Baixa,Baixa,-4.42,0.00,0
2024-12-03,Baixa,Baixa,-4.46,-0.38,0
2024-12-04,Baixa,Baixa,-4.93,-1.00,0
2024-12-05,Baixa,Baixa,-5.43,-0.75,0
2024-12-06,Baixa,Baixa,-5.94,1.00,1
2024-12-09,Baixa,Baixa,-5.56,-0.57,0
2024-12-10,Baixa,Baixa,-5.61,0.50,1
2024-12-11,Baixa,Baixa,-5.66,-0.25,0
2024-12-12,Baixa,Baixa,-5.74,-0.67,0
2024-12-13,Baixa,Baixa,-5.34,-0.82,0
2024-12-16,Baixa,Baixa,-5.39,0.44,1
2024-12-17,Baixa,Baixa,-5.45,-0.14,0
2024-12-18,Alta,Alta,-4.50,0.91,1
2024-12-19,Alta,Alta,-2.54,-0.92,0
2024-12-20,Alta,Alta,-1.54,-0.12,0
2024-12-23,Alta,Baixa,-1.04,-0.40,0
2024-12-24,Baixa,Baixa,-0.52,-0.24,0
2024-12-26,Baixa,Baixa,-0.52,0.43,1
2024-12-27,Baixa,Baixa,-2.08,-0.80,0
2024-12-30,Baixa,Baixa,-3.12,0.38,1
2024-12-31,Alta,Baixa,-3.14,0.28,2
2025-01-02,Baixa,Baixa,-3.16,-0.29,0
2025-01-03,Baixa,Baixa,-4.21,0.29,1
2025-01-06,Baixa,Baixa,-4.26,-0.59,0
2025-01-07,Baixa,Baixa,-4.30,-0.55,0
2025-01-08,Alta,Alta,-1.62,0.27,1
2025-01-10,Alta,Alta,-0.54,-0.35,0
2025-01-13,Alta,Alta,1.10,0.03,1
2025-01-14,Alta,Alta,2.22,0.17,2
2025-01-15,Baixa,Alta,3.37,-0.78,0
2025-01-16,Baixa,Alta,1.10,0.10,1
2025-01-17,Baixa,Alta,1.09,-0.50,0
2025-01-21,Baixa,Alta,0.54,-0.42,0
2025-01-22,Baixa,Alta,0.54,-0.03,0
2025-01-23,Baixa,Alta,0.54,0.05,1
2025-01-24,Baixa,Baixa,0.54,0.21,2
2025-01-27,Baixa,Baixa,-0.54,-0.35,0
2025-01-28,Baixa,Baixa,-0.54,0.21,1
2025-01-29,Baixa,Baixa,-0.54,0.61,2
2025-01-30,Baixa,Baixa,-1.08,0.13,3
2025-01-31,Baixa,Baixa,-1.62,0.29,4
2025-02-03,Baixa,Baixa,-1.09,0.60,5
2025-02-04,Baixa,Baixa,-1.63,-0.18,0
2025-02-05,Baixa,Baixa,-2.17,-0.18,0
2025-02-06,Baixa,Baixa,-2.19,-0.25,0
2025-02-07,Baixa,Baixa,-2.20,-1.00,0
2025-02-10,Baixa,Baixa,-2.20,0.70,1
2025-02-11,Baixa,Baixa,-2.21,-0.82,0
2025-02-12,Baixa,Baixa,-2.22,0.60,1
2025-02-13,Alta,Baixa,-1.68,0.67,2
2025-02-14,Alta,Baixa,-1.69,0.14,3
2025-02-18,Alta,Baixa,-1.69,0.65,4
2025-02-19,Alta,Baixa,-1.13,-0.29,0
2025-02-20,Alta,Alta,0.00,1.00,1
2025-02-21,Alta,Alta,0.57,-0.27,0
2025-02-24,Alta,Alta,1.71,0.50,1
2025-02-25,Alta,Alta,2.29,-0.35,0
2025-02-26,Alta,Alta,2.86,0.53,1
2025-02-27,Alta,Alta,3.41,-0.88,0
2025-02-28,Alta,Alta,3.39,-0.83,0
2025-03-03,Alta,Alta,3.37,0.54,1
2025-03-04,Alta,Alta,3.91,0.08,2
2025-03-05,Alta,Alta,3.33,-0.12,0
2025-03-06,Alta,Alta,2.20,0.42,1
2025-03-07,Alta,Alta,2.19,-0.67,0
2025-03-10,Alta,Alta,2.17,0.85,1
2025-03-11,Alta,Alta,2.69,0.22,2
2025-03-12,Alta,Alta,3.76,0.70,3
2025-03-13,Alta,Alta,5.91,0.45,4
2025-03-14,Baixa,Alta,5.88,-0.89,0
2025-03-17,Baixa,Alta,5.85,0.63,1
2025-03-18,Baixa,Baixa,4.71,-0.86,0
2025-03-19,Baixa,Baixa,3.63,0.20,1
2025-03-20,Baixa,Baixa,2.03,0.23,2
2025-03-21,Baixa,Baixa,2.02,0.10,3
2025-03-24,Baixa,Baixa,-1.01,0.60,4
2025-03-25,Baixa,Baixa,-2.50,-0.67,0
2025-03-26,Baixa,Baixa,-3.50,0.73,1
2025-03-27,Baixa,Baixa,-5.47,-0.78,0
2025-03-28,Baixa,Baixa,-6.44,-0.40,0
2025-03-31,Baixa,Baixa,-5.08,0.45,1
2025-04-01,Baixa,Baixa,-4.62,0.34,2
2025-04-02,Alta,Baixa,-4.15,0.20,3
2025-04-03,Alta,Baixa,-3.16,0.54,4
2025-04-04,Baixa,Baixa,-3.17,-0.48,0
2025-04-07,Baixa,Baixa,-2.14,-0.06,0
2025-04-08,Baixa,Baixa,-2.15,-0.59,0
2025-04-09,Alta,Baixa,-1.62,0.65,1
2025-04-10,Baixa,Baixa,-1.63,-0.38,0
2025-04-11,Alta,Baixa,-1.09,0.50,1
2025-04-14,Alta,Baixa,-1.09,0.50,2
2025-04-15,Baixa,Baixa,-0.55,-0.33,0
2025-04-16,Baixa,Baixa,-0.55,-0.27,0
2025-04-17,Baixa,Baixa,0.00,0.29,1
2025-04-21,Baixa,Baixa,0.00,-0.58,0
2025-04-22,Baixa,Baixa,0.00,0.33,1
2025-04-23,Alta,Baixa,0.00,0.31,2
2025-04-24,Alta,Baixa,0.55,0.27,3
2025-04-25,Alta,Baixa,0.55,0.25,4
2025-04-28,Baixa,Baixa,0.55,-1.00,0
2025-04-29,Baixa,Baixa,0.55,0.50,1
2025-04-30,Baixa,Baixa,0.55,0.00,0
2025-05-01,Baixa,Baixa,-0.55,-0.43,0
2025-05-02,Baixa,Baixa,-1.10,-0.33,0
2025-05-05,Baixa,Baixa,-1.65,-0.80,0
2025-05-06,Baixa,Baixa,-2.20,-0.69,0
2025-05-07,Baixa,Baixa,-2.75,-0.17,0
2025-05-08,Baixa,Baixa,-3.31,-0.20,0
2025-05-09,Baixa,Baixa,-3.33,-0.17,0
2025-05-12,Baixa,Baixa,-3.91,-0.95,0
2025-05-13,Baixa,Baixa,-4.49,0.62,1
2025-05-14,Baixa,Baixa,-5.08,-0.82,0
2025-05-15,Baixa,Baixa,-5.71,-0.59,0
2025-05-16,Baixa,Baixa,-6.90,-0.09,0
2025-05-19,Baixa,Baixa,-7.56,-0.22,0
2025-05-20,Baixa,Baixa,-8.82,-0.81,0
2025-05-21,Baixa,Baixa,-10.12,-0.75,0
2025-05-22,Baixa,Baixa,-11.52,0.09,1
2025-05-23,Baixa,Baixa,-13.58,-0.11,0
2025-05-27,Baixa,Baixa,-13.84,-0.05,0
2025-05-28,Baixa,Baixa,-14.19,-0.31,0
2025-05-29,Alta,Baixa,-13.91,0.45,1
2025-05-30,Alta,Baixa,-12.33,0.10,2
2025-06-02,Alta,Baixa,-10.00,0.00,0
2025-06-03,Baixa,Baixa,-10.22,-0.62,0
2025-06-04,Baixa,Baixa,-9.02,-0.33,0
2025-06-05,Baixa,Baixa,-9.23,0.00,0
2025-06-06,Baixa,Baixa,-9.38,-0.33,0
2025-06-09,Baixa,Baixa,-9.52,0.25,1
2025-06-10,Baixa,Baixa,-8.94,0.67,2
2025-06-11,Baixa,Baixa,-9.09,0.00,0
2025-06-12,Baixa,Baixa,-8.47,0.00,0
2025-06-13,Baixa,Baixa,-9.48,-0.67,0
2025-06-16,Baixa,Baixa,-9.65,-0.20,0
2025-06-17,Baixa,Baixa,-10.71,-0.50,0
2025-06-18,Baixa,Baixa,-10.91,0.33,1
2025-06-20,Alta,Baixa,-10.19,0.64,2
2025-06-23,Alta,Baixa,-10.48,0.12,3
2025-06-24,Alta,Baixa,-9.71,0.10,4
2025-06-25,Alta,Baixa,-9.00,-0.45,0
2025-06-26,Alta,Baixa,-9.18,0.00,0
2025-06-27,Alta,Baixa,-10.31,0.53,1
2025-06-30,Alta,Baixa,-8.51,0.78,2
2025-07-01,Alta,Alta,-8.60,0.79,3
2025-07-02,Alta,Alta,-7.69,-0.60,0
2025-07-03,Alta,Alta,-6.74,0.67,1
2025-07-07,Alta,Alta,-3.45,0.62,2
2025-07-08,Alta,Alta,-1.16,0.55,3
2025-07-09,Alta,Alta,1.18,0.26,4
2025-07-10,Baixa,Alta,2.38,-0.88,0
2025-07-11,Baixa,Alta,3.61,0.63,1
2025-07-14,Baixa,Alta,2.38,-0.05,0
2025-07-15,Baixa,Alta,1.18,0.47,1
2025-07-16,Baixa,Alta,0.00,0.50,2
2025-07-17,Baixa,Alta,1.16,0.00,0
2025-07-18,Baixa,Alta,1.16,-0.28,0
2025-07-21,Alta,Alta,2.33,0.92,1
2025-07-22,Alta,Alta,3.49,0.47,2
2025-07-23,Alta,Alta,5.81,0.77,3
2025-07-24,Alta,Alta,6.90,0.13,4
2025-07-25,Alta,Alta,10.34,0.37,5
2025-07-28,Alta,Alta,11.36,-0.53,0
2025-07-29,Alta,Alta,13.48,0.61,1
2025-07-30,Baixa,Alta,13.19,-0.42,0
2025-07-31,Baixa,Alta,12.90,-0.53,0
2025-08-01,Baixa,Alta,12.50,0.65,1
2025-08-04,Baixa,Alta,12.24,-0.38,0
2025-08-05,Baixa,Alta,11.88,0.50,1
2025-08-06,Baixa,Alta,11.65,-0.72,0
2025-08-07,Baixa,Alta,11.43,0.94,1
2025-08-08,Baixa,Alta,10.19,-0.25,0
2025-08-11,Baixa,Alta,10.00,-0.41,0
2025-08-12,Baixa,Alta,8.85,-0.64,0
2025-08-13,Baixa,Alta,7.83,0.55,1
2025-08-14,Alta,Alta,8.55,0.61,2
2025-08-15,Alta,Alta,8.40,0.38,3
2025-08-18,Alta,Alta,9.09,0.71,4
2025-08-19,Alta,Alta,9.76,-0.73,0
2025-08-20,Alta,Alta,10.48,0.21,1
2025-08-21,Alta,Alta,10.24,-0.40,0
2025-08-22,Baixa,Alta,10.85,-0.38,0
2025-08-25,Baixa,Alta,9.85,-0.38,0
2025-08-26,Baixa,Alta,9.63,-0.13,0
2025-08-27,Baixa,Alta,9.49,-0.64,0
2025-08-28,Baixa,Alta,9.29,0.71,1
2025-08-29,Baixa,Alta,9.09,-0.20,0
2025-09-02,Baixa,Alta,8.97,0.38,1
2025-09-03,Baixa,Alta,8.78,0.22,2
2025-09-04,Baixa,Alta,8.67,-0.10,0
2025-09-05,Baixa,Alta,7.84,-0.43,0
2025-09-08,Baixa,Alta,7.05,0.91,1
2025-09-09,Baixa,Baixa,6.96,0.57,2
2025-09-10,Baixa,Baixa,6.21,-0.56,0
2025-09-11,Baixa,Baixa,5.52,-0.60,0
2025-09-12,Baixa,Baixa,4.85,0.04,1
2025-09-15,Baixa,Baixa,4.79,0.50,2
2025-09-16,Baixa,Baixa,2.96,-0.40,0
2025-09-17,Baixa,Baixa,1.17,0.69,1
2025-09-18,Alta,Baixa,0.00,0.60,2
2025-09-19,Alta,Baixa,0.00,-0.62,0
2025-09-22,Alta,Baixa,-1.14,0.50,1
2025-09-23,Baixa,Baixa,-0.57,0.44,2
2025-09-24,Alta,Baixa,0.00,0.29,3
2025-09-25,Baixa,Baixa,0.58,0.00,0
2025-09-26,Baixa,Baixa,0.58,-0.25,0
2025-09-29,Alta,Baixa,0.58,0.58,1
2025-09-30,Alta,Baixa,0.58,-0.40,0
2025-10-01,Alta,Baixa,0.58,-0.29,0
2025-10-02,Baixa,Baixa,0.00,-0.14,0
2025-10-03,Baixa,Baixa,-1.72,-0.53,0
2025-10-06,Baixa,Baixa,-2.30,0.67,1
2025-10-07,Alta,Alta,-2.87,0.62,2
2025-10-08,Alta,Alta,-3.45,0.25,3
2025-10-09,Alta,Alta,-3.47,0.00,0
2025-10-10,Alta,Alta,-2.34,-0.50,0
2025-10-13,Alta,Alta,-1.76,0.33,1
2025-10-14,Baixa,Alta,-1.18,-0.33,0
2025-10-15,Alta,Alta,-0.60,0.56,1
2025-10-16,Alta,Alta,0.00,0.70,2
2025-10-17,Alta,Alta,0.60,-0.89,0
2025-10-20,Alta,Alta,1.20,0.11,1
2025-10-21,Alta,Alta,1.20,-0.36,0
2025-10-22,Baixa,Baixa,1.80,-0.96,0
2025-10-23,Baixa,Baixa,1.80,0.54,1
2025-10-24,Baixa,Baixa,1.19,-0.45,0
2025-10-27,Alta,Alta,1.18,0.74,1
2025-10-28,Alta,Alta,1.18,0.36,2
2025-10-29,Alta,Alta,1.18,0.60,3
2025-10-30,Alta,Alta,2.35,0.70,4
2025-10-31,Alta,Alta,4.71,0.95,5
2025-11-03,Baixa,Alta,4.68,-0.65,0
2025-11-04,Baixa,Alta,5.85,0.56,1
2025-11-05,Alta,Alta,6.40,0.80,2
2025-11-06,Alta,Alta,6.90,-0.18,0
2025-11-07,Alta,Alta,6.18,0.88,1
2025-11-10,Alta,Alta,7.82,-0.08,0
2025-11-11,Alta,Alta,8.29,-0.42,0
2025-11-12,Alta,Alta,8.74,0.67,1
2025-11-13,Baixa,Alta,8.60,-0.81,0
2025-11-14,Baixa,Alta,7.94,-0.23,0
2025-11-17,Baixa,Alta,6.74,-0.94,0
2025-11-18,Baixa,Alta,6.12,0.87,1
2025-11-19,Baixa,Alta,6.03,-0.31,0
2025-11-20,Baixa,Alta,4.95,-0.32,0
2025-11-21,Baixa,Alta,4.90,-0.10,0
2025-11-24,Alta,Alta,4.85,0.68,1
2025-11-25,Alta,Alta,4.81,0.52,2
2025-11-26,Alta,Alta,4.27,-0.27,0
2025-11-28,Alta,Alta,4.72,-0.19,0
2025-12-01,Alta,Alta,4.67,0.14,1
2025-12-02,Baixa,Alta,4.63,-0.73,0
2025-12-03,Baixa,Alta,4.59,-0.32,0
2025-12-04,Baixa,Alta,4.09,-0.89,0
2025-12-05,Baixa,Baixa,4.05,-0.45,0
2025-12-08,Baixa,Alta,3.57,0.26,1
2025-12-09,Baixa,Baixa,3.10,-0.23,0
2025-12-10,Baixa,Baixa,2.63,-0.50,0
2025-12-11,Baixa,Baixa,2.62,0.14,1
2025-12-12,Baixa,Baixa,2.16,-0.58,0
2025-12-15,Baixa,Baixa,2.16,-0.90,0
2025-12-16,Baixa,Baixa,1.72,0.50,1
2025-12-17,Baixa,Baixa,1.28,-0.06,0
2025-12-18,Baixa,Baixa,0.85,-0.83,0
2025-12-19,Baixa,Baixa,0.42,0.57,1
2025-12-22,Alta,Baixa,0.00,0.70,2
2025-12-23,Alta,Baixa,0.00,0.70,3
2025-12-24,Alta,Baixa,0.42,0.50,4
2025-12-26,Alta,Baixa,0.42,-0.64,0
2025-12-29,Alta,Baixa,0.42,-0.58,0
2025-12-30,Alta,Baixa,0.42,0.13,1
2025-12-31,Baixa,Baixa,0.42,-0.73,0
2026-01-02,Baixa,Baixa,0.00,0.45,1
2026-01-05,Baixa,Baixa,0.42,-0.09,0
2026-01-06,Baixa,Baixa,0.42,-0.07,0
2026-01-07,Baixa,Baixa,0.42,-0.25,0
2026-01-08,Baixa,Baixa,0.42,0.10,1
2026-01-09,Baixa,Baixa,0.00,0.14,2
2026-01-12,Baixa,Baixa,-1.26,-0.53,0
2026-01-13,Baixa,Baixa,-2.09,-0.35,0
2026-01-14,Baixa,Baixa,-4.18,0.27,1
2026-01-15,Baixa,Baixa,-4.60,-0.62,0
2026-01-16,Baixa,Baixa,-5.04,-0.62,0
2026-01-20,Baixa,Baixa,-5.51,-0.31,0
2026-01-21,Baixa,Baixa,-5.98,0.80,1
2026-01-22,Alta,Baixa,-5.24,0.00,0
2026-01-23,Alta,Baixa,-6.58,0.19,1
2026-01-26,Alta,Baixa,-7.08,-0.37,0
2026-01-27,Alta,Baixa,-7.17,-0.14,0
2026-01-28,Baixa,Baixa,-7.27,0.36,1
2026-01-29,Baixa,Baixa,-7.37,-0.50,0
2026-01-30,Baixa,Baixa,-6.57,-0.64,0
2026-02-02,Baixa,Baixa,-6.67,-0.14,0
2026-02-03,Baixa,Baixa,-6.76,-0.64,0
2026-02-04,Baixa,Baixa,-6.37,0.29,1
2026-02-05,Baixa,Baixa,-5.97,-0.20,0
2026-02-06,Baixa,Baixa,-6.03,0.42,1
2026-02-09,Alta,Baixa,-5.61,0.54,2
2026-02-10,Alta,Alta,-5.18,0.90,3
2026-02-11,Alta,Alta,-4.71,-0.22,0
2026-02-12,Alta,Alta,-4.76,-0.65,0
2026-02-13,Alta,Alta,-4.28,0.44,1
2026-02-17,Alta,Alta,-3.24,0.58,2
2026-02-18,Alta,Alta,-2.73,-1.00,0
2026-02-19,Alta,Alta,-2.75,0.25,1
2026-02-20,Alta,Alta,-1.67,0.13,2
2026-02-23,Alta,Alta,-1.68,0.54,3
2026-02-24,Baixa,Alta,-1.68,-0.60,0
2026-02-25,Alta,Alta,-1.12,0.56,1
2026-02-26,Alta,Alta,-0.56,-0.25,0
2026-02-27,Alta,Alta,0.00,-0.05,0
2026-03-02,Alta,Alta,1.14,0.77,1
2026-03-03,Alta,Alta,1.70,0.56,2
2026-03-04,Alta,Alta,2.27,-0.82,0
2026-03-05,Alta,Alta,2.84,0.50,1
2026-03-06,Alta,Alta,2.82,0.21,2
2026-03-09,Baixa,Alta,2.25,-0.33,0
2026-03-10,Baixa,Alta,2.23,-0.57,0
2026-03-11,Alta,Alta,1.67,0.85,1
2026-03-12,Alta,Alta,1.66,0.28,2
2026-03-13,Alta,Alta,1.65,0.00,0
2026-03-16,Alta,Alta,2.20,0.48,1
2026-03-17,Alta,Alta,2.73,-0.11,0
2026-03-18,Alta,Alta,3.28,0.50,1
2026-03-19,Alta,Alta,3.26,0.58,2
2026-03-20,Alta,Alta,3.78,0.83,3
2026-03-23,Baixa,Alta,4.30,-0.78,0
2026-03-24,Baixa,Alta,3.72,0.30,1
2026-03-25,Baixa,Alta,4.23,0.30,2
2026-03-26,Baixa,Alta,4.21,0.08,3
2026-03-27,Alta,Alta,4.17,0.67,4
2026-03-30,Baixa,Alta,4.12,-0.65,0
2026-03-31,Alta,Alta,4.62,0.74,1
2026-04-01,Alta,Alta,4.57,0.62,2
2026-04-02,Alta,Alta,5.56,0.71,3
2026-04-06,Alta,Alta,6.00,0.40,4
2026-04-07,Alta,Alta,5.94,0.20,5
2026-04-08,Alta,Alta,6.37,0.35,6
2026-04-09,Alta,Alta,6.80,0.35,7
2026-04-10,Alta,Alta,7.18,0.76,8
2026-04-13,Alta,Alta,7.55,-0.22,0
2026-04-14,Baixa,Alta,7.94,-0.61,0
2026-04-15,Baixa,Alta,7.83,-0.72,0
2026-04-16,Baixa,Alta,8.18,0.25,1
2026-04-17,Baixa,Alta,7.59,-0.07,0
2026-04-20,Alta,Alta,7.46,0.94,1
2026-04-21,Baixa,Alta,7.79,-0.30,0
2026-04-22,Baixa,Alta,7.69,-0.23,0
2026-04-23,Baixa,Alta,6.72,0.12,1
2026-04-24,Alta,Alta,6.64,0.25,2
2026-04-27,Alta,Alta,6.12,0.67,3
2026-04-28,Alta,Alta,5.22,0.45,4
2026-04-29,Alta,Alta,5.16,0.36,5
2026-04-30,Alta,Alta,5.51,0.62,6
2026-05-01,Alta,Alta,5.45,-0.56,0
2026-05-04,Baixa,Alta,5.00,-0.50,0
2026-05-05,Alta,Alta,5.34,0.38,1
2026-05-06,Alta,Alta,5.66,0.76,2
2026-05-07,Alta,Alta,5.97,0.91,3
2026-05-08,Alta,Alta,6.64,0.36,4
2026-05-11,Alta,Alta,7.69,0.11,5
2026-05-12,Alta,Alta,7.97,0.00,0
2026-05-13,Alta,Alta,7.86,0.26,1
2026-05-14,Baixa,Alta,7.75,-0.70,0
2026-05-15,Baixa,Alta,6.92,-0.82,0
2026-05-18,Baixa,Baixa,5.44,-0.91,0
2026-05-19,Baixa,Baixa,4.36,0.54,1
2026-05-20,Baixa,Alta,3.64,0.65,2
2026-05-21,Baixa,Alta,2.94,0.36,3
2026-05-22,Baixa,Baixa,2.59,-0.94,0
2026-05-26,Alta,Alta,2.90,0.47,1
2026-05-27,Alta,Baixa,2.89,-0.08,0
2026-05-28,Alta,Baixa,2.88,0.18,1
2026-05-29,Baixa,Baixa,2.54,-0.78,0
2026-06-01,Baixa,Baixa,2.21,0.47,1
2026-06-02,Alta,Alta,1.88,0.37,2
2026-06-03,Baixa,Baixa,2.19,-0.55,0
