Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-06-27,Baixa,Baixa,,0.63,1
2024-06-28,Baixa,Baixa,,-0.66,0
2024-07-01,Baixa,Baixa,,-0.37,0
2024-07-02,Baixa,Baixa,,-0.45,0
2024-07-03,Baixa,Baixa,,0.31,1
2024-07-05,Baixa,Baixa,-7.65,-0.70,0
2024-07-08,Baixa,Baixa,-7.64,0.79,1
2024-07-09,Baixa,Baixa,-6.23,-0.03,0
2024-07-10,Baixa,Baixa,-4.21,-0.55,0
2024-07-11,Baixa,Baixa,-3.25,0.02,1
2024-07-12,Baixa,Baixa,-2.12,0.42,2
2024-07-15,Alta,Baixa,-1.84,0.72,3
2024-07-16,Alta,Alta,-1.38,0.64,4
2024-07-17,Alta,Baixa,-0.91,-0.09,0
2024-07-18,Alta,Baixa,-0.58,0.13,1
2024-07-19,Baixa,Baixa,-0.34,-0.24,0
2024-07-22,Alta,Alta,0.58,0.61,1
2024-07-23,Baixa,Alta,0.63,-0.85,0
2024-07-24,Baixa,Baixa,0.72,-0.74,0
2024-07-25,Baixa,Alta,0.82,0.07,1
2024-07-26,Alta,Alta,1.11,0.22,2
2024-07-29,Baixa,Alta,0.29,-0.67,0
2024-07-30,Baixa,Baixa,0.14,-0.68,0
2024-07-31,Alta,Alta,0.24,0.64,1
2024-08-01,Baixa,Baixa,0.14,-0.41,0
2024-08-02,Baixa,Baixa,-0.24,-0.10,0
2024-08-05,Baixa,Baixa,-0.48,0.71,1
2024-08-06,Alta,Alta,-0.38,0.69,2
2024-08-07,Baixa,Baixa,-0.57,-0.84,0
2024-08-08,Alta,Baixa,-0.53,0.49,1
2024-08-09,Baixa,Baixa,-1.58,-0.93,0
2024-08-12,Baixa,Baixa,-2.68,-0.36,0
2024-08-13,Baixa,Baixa,-3.69,0.54,1
2024-08-14,Baixa,Baixa,-4.65,-0.73,0
2024-08-15,Baixa,Baixa,-5.62,-0.58,0
2024-08-16,Baixa,Baixa,-5.44,-0.57,0
2024-08-19,Alta,Baixa,-5.07,0.89,1
2024-08-20,Alta,Baixa,-4.78,0.58,2
2024-08-21,Alta,Baixa,-4.38,0.04,3
2024-08-22,Alta,Baixa,-4.07,-0.97,0
2024-08-23,Alta,Baixa,-3.70,-0.10,0
2024-08-26,Alta,Baixa,-3.43,-0.10,0
2024-08-27,Baixa,Baixa,-3.35,0.15,1
2024-08-28,Baixa,Baixa,-3.32,-0.78,0
2024-08-29,Baixa,Baixa,-3.18,0.43,1
2024-08-30,Alta,Baixa,-3.10,0.22,2
2024-09-03,Baixa,Baixa,-3.12,-0.81,0
2024-09-04,Baixa,Baixa,-3.14,-0.55,0
2024-09-05,Baixa,Baixa,-3.16,0.14,1
2024-09-06,Baixa,Baixa,-3.18,-0.19,0
2024-09-09,Baixa,Baixa,-3.80,-0.55,0
2024-09-10,Baixa,Baixa,-4.55,-0.91,0
2024-09-11,Baixa,Baixa,-5.14,-0.08,0
2024-09-12,Baixa,Baixa,-5.62,-0.72,0
2024-09-13,Baixa,Baixa,-6.11,-0.04,0
2024-09-16,Alta,Baixa,-5.96,0.68,1
2024-09-17,Baixa,Baixa,-5.75,-0.75,0
2024-09-18,Baixa,Baixa,-5.71,-0.25,0
2024-09-19,Alta,Baixa,-5.60,0.73,1
2024-09-20,Alta,Baixa,-5.60,-0.59,0
2024-09-23,Baixa,Baixa,-5.79,-0.64,0
2024-09-24,Alta,Baixa,-5.80,0.72,1
2024-09-25,Alta,Baixa,-5.81,-0.38,0
2024-09-26,Alta,Baixa,-5.87,0.96,1
2024-09-27,Alta,Baixa,-5.87,-0.59,0
2024-09-30,Alta,Baixa,-5.82,-0.45,0
2024-10-01,Alta,Baixa,-6.28,0.06,1
2024-10-02,Alta,Baixa,-6.30,0.47,2
2024-10-03,Baixa,Baixa,-6.64,-0.73,0
2024-10-04,Baixa,Baixa,-6.85,0.45,1
2024-10-07,Baixa,Baixa,-7.21,-0.71,0
2024-10-08,Baixa,Baixa,-7.05,-0.62,0
2024-10-09,Baixa,Baixa,-7.28,-0.24,0
2024-10-10,Alta,Baixa,-7.32,0.78,1
2024-10-11,Alta,Baixa,-7.35,0.04,2
2024-10-14,Alta,Baixa,-7.10,-0.01,0
2024-10-15,Alta,Baixa,-6.99,-0.21,0
2024-10-16,Alta,Baixa,-7.02,-0.14,0
2024-10-17,Alta,Baixa,-6.89,0.10,1
2024-10-18,Alta,Baixa,-6.99,0.45,2
2024-10-21,Alta,Baixa,-5.97,-0.29,0
2024-10-22,Baixa,Baixa,-4.68,-0.38,0
2024-10-23,Baixa,Baixa,-3.53,0.14,1
2024-10-24,Baixa,Baixa,-2.33,0.30,2
2024-10-25,Baixa,Baixa,-1.10,-0.45,0
2024-10-28,Baixa,Baixa,-1.02,0.00,0
2024-10-29,Baixa,Baixa,-1.27,-0.89,0
2024-10-30,Baixa,Baixa,-1.53,0.19,1
2024-10-31,Baixa,Baixa,-1.96,-0.85,0
2024-11-01,Baixa,Baixa,-2.22,0.12,1
2024-11-04,Alta,Baixa,-2.48,0.32,2
2024-11-05,Alta,Baixa,-2.49,0.43,3
2024-11-06,Alta,Alta,-2.25,0.04,4
2024-11-07,Alta,Alta,-1.91,0.27,5
2024-11-08,Baixa,Baixa,-1.83,-0.87,0
2024-11-11,Alta,Alta,-1.75,0.69,1
2024-11-12,Baixa,Baixa,-1.58,-0.63,0
2024-11-13,Baixa,Baixa,-1.59,-0.43,0
2024-11-14,Baixa,Baixa,-1.51,0.69,1
2024-11-15,Baixa,Baixa,-1.33,-0.64,0
2024-11-18,Baixa,Baixa,-1.16,-0.14,0
2024-11-19,Alta,Alta,-0.89,0.69,1
2024-11-20,Alta,Alta,-0.27,0.82,2
2024-11-21,Alta,Alta,0.18,-0.16,0
2024-11-22,Alta,Alta,0.72,0.13,1
2024-11-25,Alta,Alta,1.08,0.33,2
2024-11-26,Alta,Alta,1.17,-0.71,0
2024-11-27,Alta,Alta,1.17,0.35,1
2024-11-29,Alta,Alta,1.08,0.60,2
2024-12-02,Alta,Alta,1.16,0.35,3
2024-12-03,Alta,Alta,1.34,0.40,4
2024-12-04,Alta,Alta,1.52,0.44,5
2024-12-05,Alta,Alta,1.51,-0.72,0
2024-12-06,Alta,Alta,1.51,-0.11,0
2024-12-09,Baixa,Alta,1.33,-0.07,0
2024-12-10,Alta,Alta,1.32,0.63,1
2024-12-11,Alta,Alta,1.32,-0.27,0
2024-12-12,Alta,Alta,1.31,-0.29,0
2024-12-13,Baixa,Alta,1.49,-0.55,0
2024-12-16,Baixa,Alta,1.57,0.13,1
2024-12-17,Baixa,Alta,1.57,0.21,2
2024-12-18,Baixa,Alta,1.56,-0.43,0
2024-12-19,Baixa,Alta,1.56,0.17,1
2024-12-20,Alta,Alta,1.47,0.74,2
2024-12-23,Alta,Alta,1.63,0.78,3
2024-12-24,Alta,Alta,1.63,0.19,4
2024-12-26,Alta,Alta,1.71,0.15,5
2024-12-27,Alta,Alta,1.79,0.42,6
2024-12-30,Alta,Alta,1.95,0.52,7
2024-12-31,Alta,Alta,1.78,-0.57,0
2025-01-02,Alta,Alta,1.77,0.00,0
2025-01-03,Alta,Alta,1.85,0.48,1
2025-01-06,Alta,Alta,1.92,-0.29,0
2025-01-07,Baixa,Alta,1.83,-0.50,0
2025-01-08,Baixa,Alta,1.91,-0.30,0
2025-01-10,Baixa,Alta,1.91,-0.28,0
2025-01-13,Baixa,Alta,1.73,-0.30,0
2025-01-14,Baixa,Alta,1.64,0.13,1
2025-01-15,Alta,Alta,1.72,0.33,2
2025-01-16,Baixa,Alta,1.79,-0.34,0
2025-01-17,Baixa,Alta,1.79,-0.67,0
2025-01-21,Alta,Alta,1.78,0.29,1
2025-01-22,Alta,Alta,1.70,0.04,2
2025-01-23,Alta,Alta,1.53,0.00,0
2025-01-24,Alta,Alta,1.52,0.19,1
2025-01-27,Baixa,Baixa,1.36,-0.50,0
2025-01-28,Alta,Alta,1.35,0.65,1
2025-01-29,Baixa,Alta,1.51,-0.29,0
2025-01-30,Baixa,Alta,1.58,-0.54,0
2025-01-31,Baixa,Baixa,1.50,-0.32,0
2025-02-03,Baixa,Alta,1.65,-0.51,0
2025-02-04,Alta,Alta,1.73,0.94,1
2025-02-05,Alta,Alta,1.56,-0.79,0
2025-02-06,Alta,Alta,1.56,0.11,1
2025-02-07,Baixa,Baixa,1.09,-0.81,0
2025-02-10,Baixa,Baixa,0.54,-0.63,0
2025-02-11,Baixa,Baixa,0.00,-0.39,0
2025-02-12,Baixa,Baixa,-0.46,0.58,1
2025-02-13,Baixa,Baixa,-1.00,-0.35,0
2025-02-14,Baixa,Baixa,-1.15,-0.50,0
2025-02-18,Alta,Baixa,-1.16,0.68,1
2025-02-19,Alta,Baixa,-1.31,-0.16,0
2025-02-20,Baixa,Baixa,-1.47,-0.71,0
2025-02-21,Baixa,Baixa,-1.63,-0.70,0
2025-02-24,Baixa,Baixa,-1.71,-0.86,0
2025-02-25,Baixa,Baixa,-2.03,-0.41,0
2025-02-26,Baixa,Baixa,-2.43,-0.96,0
2025-02-27,Baixa,Baixa,-2.67,-0.15,0
2025-02-28,Baixa,Baixa,-2.84,-0.18,0
2025-03-03,Baixa,Baixa,-3.09,-0.55,0
2025-03-04,Baixa,Baixa,-3.18,0.30,1
2025-03-05,Alta,Baixa,-2.97,0.50,2
2025-03-06,Alta,Baixa,-2.82,-0.11,0
2025-03-07,Alta,Baixa,-2.92,0.52,1
2025-03-10,Baixa,Baixa,-3.02,-0.40,0
2025-03-11,Baixa,Baixa,-3.13,0.10,1
2025-03-12,Baixa,Baixa,-3.39,-0.60,0
2025-03-13,Baixa,Baixa,-3.74,-0.90,0
2025-03-14,Baixa,Baixa,-4.01,0.19,1
2025-03-17,Alta,Baixa,-4.04,0.93,2
2025-03-18,Baixa,Baixa,-4.16,-0.86,0
2025-03-19,Alta,Baixa,-4.28,0.46,1
2025-03-20,Baixa,Baixa,-4.40,0.10,2
2025-03-21,Alta,Baixa,-4.27,0.44,3
2025-03-24,Alta,Baixa,-4.30,-0.40,0
2025-03-25,Alta,Baixa,-4.16,-0.60,0
2025-03-26,Baixa,Baixa,-4.02,-0.59,0
2025-03-27,Baixa,Baixa,-3.88,-0.27,0
2025-03-28,Baixa,Baixa,-4.00,-0.55,0
2025-03-31,Baixa,Baixa,-4.22,-0.67,0
2025-04-01,Baixa,Baixa,-4.44,0.53,1
2025-04-02,Baixa,Baixa,-4.66,0.59,2
2025-04-03,Baixa,Baixa,-4.88,0.09,3
2025-04-04,Baixa,Baixa,-5.12,-0.47,0
2025-04-07,Baixa,Baixa,-5.27,0.71,1
2025-04-08,Baixa,Baixa,-5.42,-0.84,0
2025-04-09,Alta,Baixa,-5.57,0.82,1
2025-04-10,Alta,Baixa,-5.53,-0.26,0
2025-04-11,Alta,Baixa,-5.39,0.81,1
2025-04-14,Alta,Baixa,-5.16,-0.18,0
2025-04-15,Alta,Baixa,-5.11,0.26,1
2025-04-16,Alta,Baixa,-5.07,1.00,2
2025-04-17,Alta,Baixa,-5.12,0.69,3
2025-04-21,Alta,Baixa,-5.07,0.44,4
2025-04-22,Alta,Baixa,-4.69,-0.52,0
2025-04-23,Alta,Baixa,-3.99,0.00,0
2025-04-24,Alta,Alta,-3.38,0.72,1
2025-04-25,Alta,Alta,-2.64,0.65,2
2025-04-28,Alta,Alta,-2.00,-0.29,0
2025-04-29,Alta,Alta,-1.79,-0.04,0
2025-04-30,Baixa,Alta,-1.91,0.09,1
2025-05-01,Alta,Alta,-1.80,0.41,2
2025-05-02,Alta,Alta,-1.70,0.68,3
2025-05-05,Alta,Alta,-1.59,0.38,4
2025-05-06,Baixa,Alta,-1.48,-0.37,0
2025-05-07,Baixa,Alta,-1.14,0.24,1
2025-05-08,Alta,Alta,-0.80,-0.08,0
2025-05-09,Baixa,Alta,-0.58,-0.53,0
2025-05-12,Alta,Alta,-0.23,0.80,1
2025-05-13,Alta,Alta,0.23,0.52,2
2025-05-14,Baixa,Baixa,0.12,-0.42,0
2025-05-15,Baixa,Alta,0.00,0.63,1
2025-05-16,Baixa,Alta,0.00,0.57,2
2025-05-19,Baixa,Alta,-0.23,0.26,3
2025-05-20,Baixa,Alta,-0.46,0.50,4
2025-05-21,Baixa,Alta,-0.35,-0.17,0
2025-05-22,Alta,Alta,-0.23,0.40,1
2025-05-23,Baixa,Alta,-0.12,0.27,2
2025-05-27,Alta,Alta,0.12,0.78,3
2025-05-28,Alta,Alta,0.12,0.25,4
2025-05-29,Alta,Alta,0.35,-0.24,0
2025-05-30,Baixa,Alta,0.35,-0.57,0
2025-06-02,Baixa,Alta,0.23,-0.70,0
2025-06-03,Alta,Alta,0.23,0.39,1
2025-06-04,Baixa,Alta,0.12,-0.38,0
2025-06-05,Baixa,Alta,0.00,-0.40,0
2025-06-06,Baixa,Alta,0.12,-0.30,0
2025-06-09,Baixa,Baixa,0.12,-0.64,0
2025-06-10,Alta,Alta,0.23,0.32,1
2025-06-11,Baixa,Alta,0.58,-0.54,0
2025-06-12,Baixa,Baixa,0.69,-0.38,0
2025-06-13,Baixa,Baixa,0.69,-0.77,0
2025-06-16,Alta,Alta,0.92,0.90,1
2025-06-17,Baixa,Baixa,1.04,-0.35,0
2025-06-18,Baixa,Baixa,0.92,-0.58,0
2025-06-20,Baixa,Baixa,1.15,-0.35,0
2025-06-23,Baixa,Baixa,1.15,0.13,1
2025-06-24,Alta,Baixa,1.14,0.71,2
2025-06-25,Alta,Baixa,0.91,-0.52,0
2025-06-26,Alta,Baixa,0.91,0.39,1
2025-06-27,Alta,Baixa,0.68,0.19,2
2025-06-30,Alta,Alta,0.68,0.71,3
2025-07-01,Alta,Alta,0.68,0.68,4
2025-07-02,Alta,Alta,0.68,0.40,5
2025-07-03,Alta,Alta,0.79,-0.42,0
2025-07-07,Alta,Alta,0.79,0.39,1
2025-07-08,Alta,Alta,0.68,0.15,2
2025-07-09,Alta,Alta,0.56,0.21,3
2025-07-10,Alta,Alta,0.56,0.80,4
2025-07-11,Alta,Alta,0.45,0.28,5
2025-07-14,Baixa,Alta,0.45,-0.77,0
2025-07-15,Baixa,Alta,0.45,-0.81,0
2025-07-16,Baixa,Alta,0.22,0.43,1
2025-07-17,Alta,Alta,0.11,0.50,2
