Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-05-22,Baixa,Baixa,,-0.18,0
2025-05-23,Baixa,Baixa,,-0.43,0
2025-05-27,Baixa,Baixa,,-0.15,0
2025-05-28,Baixa,Baixa,,-0.94,0
2025-05-29,Baixa,Baixa,,-0.77,0
2025-05-30,Baixa,Baixa,-10.00,-0.14,0
2025-06-02,Baixa,Baixa,-8.56,0.64,1
2025-06-03,Alta,Baixa,-7.47,0.79,2
2025-06-04,Baixa,Baixa,-5.58,-0.55,0
2025-06-05,Baixa,Baixa,-5.65,-0.95,0
2025-06-06,Baixa,Baixa,-4.52,0.52,1
2025-06-09,Alta,Alta,-2.61,0.60,2
2025-06-10,Alta,Alta,-2.33,-0.31,0
2025-06-11,Alta,Alta,-1.46,-0.77,0
2025-06-12,Baixa,Baixa,-0.60,-0.66,0
2025-06-13,Baixa,Baixa,-0.65,-0.54,0
2025-06-16,Alta,Alta,-0.58,0.91,1
2025-06-17,Baixa,Baixa,-1.24,-0.37,0
2025-06-18,Baixa,Baixa,-2.02,0.41,1
2025-06-20,Baixa,Baixa,-2.24,-0.54,0
2025-06-23,Baixa,Baixa,-2.34,0.58,1
2025-06-24,Alta,Baixa,-2.94,0.70,2
2025-06-25,Alta,Baixa,-2.75,-0.09,0
2025-06-26,Baixa,Baixa,-2.66,-0.44,0
2025-06-27,Baixa,Baixa,-2.62,0.15,1
2025-06-30,Alta,Alta,-1.59,0.87,2
2025-07-01,Baixa,Baixa,-1.75,-0.74,0
2025-07-02,Alta,Baixa,-1.55,0.81,1
2025-07-03,Alta,Baixa,-1.08,-0.39,0
2025-07-07,Alta,Alta,-0.42,0.15,1
2025-07-08,Alta,Alta,-0.50,0.66,2
2025-07-09,Alta,Alta,0.29,0.48,3
2025-07-10,Alta,Alta,0.93,0.62,4
2025-07-11,Alta,Alta,2.56,0.51,5
2025-07-14,Alta,Alta,4.18,-0.33,0
2025-07-15,Alta,Alta,5.46,-0.44,0
2025-07-16,Alta,Alta,6.95,0.59,1
2025-07-17,Alta,Alta,8.86,0.40,2
2025-07-18,Alta,Alta,9.97,-0.20,0
2025-07-21,Alta,Alta,11.14,0.24,1
2025-07-22,Alta,Alta,12.41,0.14,2
2025-07-23,Baixa,Alta,12.01,-0.83,0
2025-07-24,Baixa,Alta,10.83,0.20,1
2025-07-25,Baixa,Alta,9.01,-0.33,0
2025-07-28,Baixa,Alta,7.21,-0.22,0
2025-07-29,Baixa,Alta,5.49,-0.39,0
2025-07-30,Baixa,Alta,4.79,0.09,1
2025-07-31,Baixa,Alta,4.10,-0.58,0
2025-08-01,Baixa,Alta,3.72,0.14,1
2025-08-04,Baixa,Alta,3.26,0.52,2
2025-08-05,Baixa,Alta,2.85,-0.90,0
2025-08-06,Baixa,Alta,2.77,0.71,1
2025-08-07,Alta,Alta,2.97,0.29,2
2025-08-08,Alta,Alta,3.86,0.09,3
2025-08-11,Alta,Alta,4.28,-0.50,0
2025-08-12,Alta,Alta,5.17,0.76,1
2025-08-13,Alta,Alta,5.82,-0.45,0
2025-08-14,Baixa,Alta,5.78,-0.41,0
2025-08-15,Baixa,Alta,5.23,-0.42,0
2025-08-18,Baixa,Alta,5.25,0.63,1
2025-08-19,Baixa,Baixa,4.50,-0.93,0
2025-08-20,Baixa,Alta,3.78,0.64,1
2025-08-21,Baixa,Baixa,3.40,-0.57,0
2025-08-22,Alta,Alta,3.23,0.86,1
2025-08-25,Baixa,Baixa,2.76,-0.86,0
2025-08-26,Alta,Alta,3.02,0.79,1
2025-08-27,Baixa,Baixa,2.90,-0.08,0
2025-08-28,Baixa,Baixa,3.09,-0.93,0
2025-08-29,Baixa,Baixa,2.88,-0.82,0
2025-09-02,Baixa,Baixa,2.87,0.63,1
2025-09-03,Baixa,Baixa,2.67,0.20,2
2025-09-04,Baixa,Baixa,2.56,-0.94,0
2025-09-05,Baixa,Baixa,2.43,-0.04,0
2025-09-08,Alta,Baixa,2.66,0.12,1
2025-09-09,Alta,Baixa,2.86,-0.46,0
2025-09-10,Alta,Baixa,2.70,-0.45,0
2025-09-11,Alta,Baixa,3.06,0.65,1
2025-09-12,Alta,Baixa,3.30,0.79,2
2025-09-15,Baixa,Baixa,3.14,-0.44,0
2025-09-16,Alta,Baixa,3.02,0.24,1
2025-09-17,Baixa,Baixa,3.07,-0.04,0
2025-09-18,Alta,Baixa,2.85,-0.22,0
2025-09-19,Baixa,Baixa,2.39,-0.84,0
2025-09-22,Baixa,Baixa,1.46,-0.48,0
2025-09-23,Baixa,Baixa,0.43,-0.18,0
2025-09-24,Baixa,Baixa,-0.32,0.82,1
2025-09-25,Baixa,Baixa,-1.56,-0.69,0
2025-09-26,Baixa,Baixa,-2.86,0.50,1
2025-09-29,Alta,Baixa,-3.67,0.57,2
2025-09-30,Baixa,Baixa,-4.63,0.15,3
2025-10-01,Alta,Baixa,-5.71,0.15,4
2025-10-02,Alta,Baixa,-5.58,0.65,5
2025-10-03,Alta,Baixa,-5.18,-0.01,0
2025-10-06,Alta,Baixa,-4.45,0.34,1
2025-10-07,Baixa,Baixa,-3.80,-0.92,0
2025-10-08,Baixa,Baixa,-3.11,0.49,1
2025-10-09,Baixa,Baixa,-3.23,-0.72,0
2025-10-10,Baixa,Baixa,-3.38,-0.81,0
2025-10-13,Baixa,Baixa,-3.73,0.80,1
2025-10-14,Baixa,Baixa,-3.97,0.44,2
2025-10-15,Baixa,Baixa,-4.26,-0.70,0
2025-10-16,Baixa,Baixa,-4.63,-0.83,0
2025-10-17,Baixa,Baixa,-5.12,0.34,1
2025-10-20,Alta,Baixa,-5.81,0.57,2
2025-10-21,Alta,Baixa,-5.99,0.50,3
2025-10-22,Baixa,Baixa,-6.62,-0.62,0
2025-10-23,Baixa,Baixa,-7.04,0.26,1
2025-10-24,Alta,Baixa,-6.85,0.02,2
2025-10-27,Alta,Baixa,-6.31,0.33,3
2025-10-28,Alta,Baixa,-6.10,-0.45,0
2025-10-29,Alta,Baixa,-5.25,-0.58,0
2025-10-30,Baixa,Baixa,-4.84,-1.00,0
2025-10-31,Baixa,Baixa,-4.51,0.61,1
2025-11-03,Baixa,Baixa,-4.96,-0.77,0
2025-11-04,Baixa,Baixa,-5.18,-0.39,0
2025-11-05,Baixa,Baixa,-5.76,0.67,1
2025-11-06,Baixa,Baixa,-5.98,-0.82,0
2025-11-07,Alta,Baixa,-6.33,0.84,1
2025-11-10,Alta,Baixa,-5.67,0.13,2
2025-11-11,Alta,Baixa,-5.38,-0.59,0
2025-11-12,Baixa,Baixa,-5.10,-0.70,0
2025-11-13,Baixa,Baixa,-4.72,-0.69,0
2025-11-14,Baixa,Baixa,-4.74,0.00,0
2025-11-17,Baixa,Baixa,-5.50,-0.28,0
2025-11-18,Baixa,Baixa,-5.98,0.60,1
2025-11-19,Baixa,Baixa,-6.55,-0.43,0
2025-11-20,Baixa,Baixa,-7.32,-0.77,0
2025-11-21,Baixa,Baixa,-8.16,0.23,1
2025-11-24,Alta,Baixa,-8.22,0.72,2
2025-11-25,Alta,Baixa,-8.55,-0.21,0
2025-11-26,Alta,Baixa,-8.62,0.56,1
2025-11-28,Alta,Baixa,-8.77,-0.43,0
2025-12-01,Baixa,Baixa,-8.65,-0.25,0
2025-12-02,Alta,Baixa,-8.56,0.83,1
2025-12-03,Alta,Baixa,-8.29,0.64,2
2025-12-04,Baixa,Baixa,-8.44,-0.40,0
2025-12-05,Baixa,Baixa,-8.03,-0.42,0
2025-12-08,Baixa,Baixa,-7.68,-0.26,0
2025-12-09,Alta,Baixa,-7.94,0.45,1
2025-12-10,Baixa,Baixa,-8.20,0.02,2
2025-12-11,Baixa,Baixa,-8.36,0.33,3
2025-12-12,Baixa,Baixa,-9.17,-0.50,0
2025-12-15,Baixa,Baixa,-10.02,-0.82,0
2025-12-16,Baixa,Baixa,-10.66,0.36,1
2025-12-17,Baixa,Baixa,-11.03,-0.37,0
2025-12-18,Baixa,Baixa,-11.38,-0.82,0
2025-12-19,Baixa,Baixa,-11.05,0.66,1
2025-12-22,Baixa,Baixa,-10.46,-0.72,0
2025-12-23,Baixa,Baixa,-9.83,0.18,1
2025-12-24,Baixa,Baixa,-9.23,-0.94,0
2025-12-26,Baixa,Baixa,-8.23,-0.43,0
2025-12-29,Baixa,Baixa,-7.43,-0.51,0
2025-12-30,Baixa,Baixa,-6.76,0.07,1
2025-12-31,Baixa,Baixa,-6.66,-0.72,0
2026-01-02,Alta,Baixa,-6.54,0.73,1
2026-01-05,Alta,Alta,-5.84,0.85,2
2026-01-06,Alta,Baixa,-5.45,-0.68,0
2026-01-07,Alta,Baixa,-5.49,-0.57,0
2026-01-08,Alta,Baixa,-5.47,0.53,1
2026-01-09,Baixa,Baixa,-5.75,-0.12,0
2026-01-12,Baixa,Baixa,-6.66,0.18,1
2026-01-13,Baixa,Baixa,-6.84,0.61,2
2026-01-14,Alta,Baixa,-7.00,0.09,3
2026-01-15,Baixa,Baixa,-6.25,-0.84,0
2026-01-16,Baixa,Baixa,-5.13,0.29,1
2026-01-20,Baixa,Baixa,-4.81,-0.33,0
2026-01-21,Baixa,Baixa,-4.63,0.41,1
2026-01-22,Baixa,Baixa,-4.53,-0.05,0
2026-01-23,Baixa,Baixa,-5.37,0.14,1
2026-01-26,Baixa,Baixa,-6.21,-0.24,0
2026-01-27,Baixa,Baixa,-6.18,0.61,1
2026-01-28,Baixa,Baixa,-6.48,0.00,0
2026-01-29,Baixa,Baixa,-6.49,-0.72,0
2026-01-30,Baixa,Baixa,-5.89,-0.29,0
2026-02-02,Baixa,Baixa,-5.96,-0.36,0
2026-02-03,Baixa,Baixa,-5.80,0.00,0
2026-02-04,Baixa,Baixa,-5.79,-0.52,0
2026-02-05,Baixa,Baixa,-6.00,-0.69,0
2026-02-06,Baixa,Baixa,-6.72,0.26,1
2026-02-09,Baixa,Baixa,-7.01,0.70,2
2026-02-10,Baixa,Baixa,-7.83,-0.42,0
2026-02-11,Baixa,Baixa,-8.55,-0.16,0
2026-02-12,Baixa,Baixa,-8.61,-0.81,0
2026-02-13,Alta,Baixa,-8.57,0.59,1
2026-02-17,Alta,Baixa,-8.64,0.55,2
2026-02-18,Alta,Baixa,-8.43,-0.59,0
