Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2022-07-20,Baixa,Baixa,,0.96,1
2022-07-21,Alta,Alta,,0.50,2
2022-07-22,Alta,Alta,,-0.55,0
2022-07-25,Alta,Alta,,0.22,1
2022-07-26,Alta,Alta,,0.88,2
2022-07-27,Alta,Alta,18.45,0.45,3
2022-07-28,Alta,Alta,6.25,0.10,4
2022-07-29,Alta,Alta,4.18,-0.74,0
2022-08-01,Baixa,Baixa,3.21,-0.48,0
2022-08-02,Baixa,Baixa,-1.57,-0.86,0
2022-08-03,Baixa,Baixa,-4.05,0.06,1
2022-08-04,Baixa,Baixa,-6.50,-0.48,0
2022-08-05,Baixa,Baixa,-8.33,-0.19,0
2022-08-08,Baixa,Baixa,-8.70,0.38,1
2022-08-09,Alta,Baixa,-7.32,0.27,2
2022-08-10,Alta,Baixa,-5.84,0.11,3
2022-08-11,Alta,Baixa,-4.64,-0.28,0
2022-08-12,Alta,Baixa,-3.37,-0.59,0
2022-08-15,Baixa,Baixa,-3.40,-0.83,0
2022-08-16,Baixa,Baixa,-3.09,-0.25,0
2022-08-17,Baixa,Baixa,-3.45,-0.06,0
2022-08-18,Alta,Baixa,-3.12,0.66,1
2022-08-19,Baixa,Baixa,-3.48,-0.40,0
2022-08-22,Baixa,Baixa,-3.17,-0.61,0
2022-08-23,Baixa,Baixa,-3.19,0.32,1
2022-08-24,Baixa,Baixa,-3.21,0.07,2
2022-08-25,Baixa,Baixa,-3.23,0.22,3
2022-08-26,Baixa,Baixa,-3.25,0.10,4
2022-08-29,Alta,Baixa,-2.91,0.65,5
2022-08-30,Alta,Baixa,-2.20,0.86,6
2022-08-31,Alta,Baixa,-1.85,0.67,7
2022-09-01,Alta,Baixa,-1.48,0.62,8
2022-09-02,Alta,Baixa,-0.75,0.29,9
2022-09-06,Alta,Alta,-0.37,0.06,10
2022-09-07,Alta,Alta,-0.37,0.50,11
2022-09-08,Alta,Alta,0.38,0.36,12
2022-09-09,Alta,Alta,0.38,-0.50,0
2022-09-12,Baixa,Baixa,0.38,-0.32,0
2022-09-13,Alta,Alta,0.38,0.59,1
