Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-10-11,Baixa,Baixa,,0.61,1
2024-10-14,Alta,Alta,,0.11,2
2024-10-15,Alta,Alta,,0.14,3
2024-10-16,Alta,Alta,,0.65,4
2024-10-17,Alta,Alta,,-0.28,0
2024-10-18,Alta,Alta,3.76,-0.19,0
2024-10-21,Alta,Alta,3.37,0.32,1
2024-10-22,Alta,Alta,3.12,-0.80,0
2024-10-23,Baixa,Alta,2.03,0.34,1
2024-10-24,Baixa,Alta,1.47,0.47,2
2024-10-25,Baixa,Alta,0.93,-0.39,0
2024-10-28,Baixa,Baixa,0.23,0.38,1
2024-10-29,Baixa,Alta,0.11,0.15,2
2024-10-30,Baixa,Baixa,0.04,-0.27,0
2024-10-31,Alta,Alta,-0.04,0.25,1
2024-11-01,Alta,Alta,0.00,-0.79,0
2024-11-04,Alta,Alta,0.08,-0.67,0
2024-11-05,Alta,Alta,0.23,-0.03,0
2024-11-06,Alta,Alta,0.61,0.32,1
2024-11-07,Alta,Alta,1.07,0.53,2
2024-11-08,Alta,Alta,1.34,-0.62,0
2024-11-11,Alta,Alta,1.72,-0.23,0
2024-11-12,Alta,Alta,1.95,-0.11,0
2024-11-13,Baixa,Alta,1.79,-0.48,0
2024-11-14,Baixa,Alta,1.40,-0.36,0
2024-11-15,Baixa,Baixa,1.02,-0.62,0
2024-11-18,Baixa,Baixa,0.38,-0.40,0
2024-11-19,Baixa,Baixa,-0.15,0.90,1
2024-11-20,Baixa,Baixa,-0.56,-0.46,0
2024-11-21,Baixa,Baixa,-0.82,0.43,1
2024-11-22,Alta,Baixa,-0.82,0.78,2
2024-11-25,Alta,Alta,-0.30,0.90,3
2024-11-26,Alta,Alta,-0.04,-0.59,0
2024-11-27,Alta,Alta,0.45,0.76,1
2024-11-29,Alta,Alta,0.79,-0.25,0
2024-12-02,Alta,Alta,0.98,-0.38,0
2024-12-03,Alta,Alta,0.98,0.88,1
2024-12-04,Alta,Alta,1.05,-0.47,0
2024-12-05,Baixa,Alta,0.93,-0.60,0
2024-12-06,Alta,Alta,1.04,0.92,1
