Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-21,Baixa,Baixa,,0.00,0
2026-05-22,Baixa,Baixa,,0.00,0
2026-05-26,Alta,Alta,,0.00,0
2026-05-27,Alta,Alta,,0.00,0
2026-05-28,Baixa,Baixa,,0.00,0
2026-05-29,Alta,Alta,0.10,0.00,0
2026-06-01,Baixa,Baixa,0.10,0.00,0
2026-06-02,Baixa,Baixa,0.10,0.00,0
2026-06-03,Alta,Alta,0.10,0.00,0
2026-06-04,Alta,Alta,0.00,0.50,1
2026-06-05,Alta,Alta,0.10,0.80,2
2026-06-08,Alta,Alta,0.30,1.00,3
2026-06-09,Alta,Alta,0.30,0.00,0
2026-06-10,Alta,Alta,0.40,0.00,0
2026-06-11,Alta,Alta,0.50,0.00,0
2026-06-12,Baixa,Alta,0.40,0.00,0
2026-06-15,Alta,Alta,0.30,0.00,0
2026-06-16,Baixa,Alta,0.30,0.00,0
2026-06-17,Alta,Alta,0.30,0.00,0
2026-06-18,Alta,Alta,0.20,0.00,0
2026-06-22,Baixa,Alta,0.20,0.00,0
2026-06-23,Alta,Alta,0.20,-0.25,0
