Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-08,Baixa,Baixa,,-0.72,0
2026-05-11,Alta,Alta,,0.68,1
2026-05-12,Alta,Alta,,0.37,2
2026-05-13,Alta,Alta,,-0.18,0
2026-05-14,Baixa,Baixa,,-0.70,0
2026-05-15,Alta,Alta,6.21,0.55,1
2026-05-18,Baixa,Baixa,2.89,-0.23,0
2026-05-19,Baixa,Baixa,0.64,-0.50,0
2026-05-20,Baixa,Baixa,-0.57,0.06,1
2026-05-21,Alta,Alta,-0.23,0.50,2
2026-05-22,Alta,Alta,-0.34,-0.03,0
2026-05-26,Alta,Alta,-0.17,0.24,1
2026-05-27,Baixa,Baixa,0.06,-0.62,0
2026-05-28,Alta,Alta,0.52,0.36,1
2026-05-29,Baixa,Baixa,0.12,-0.81,0
2026-06-01,Baixa,Baixa,-0.12,-0.33,0
2026-06-02,Baixa,Baixa,-0.34,-0.06,0
2026-06-03,Baixa,Baixa,-0.46,-0.20,0
2026-06-04,Baixa,Baixa,-0.75,0.40,1
2026-06-05,Baixa,Baixa,-0.86,-0.30,0
2026-06-08,Alta,Baixa,-0.69,0.56,1
2026-06-09,Alta,Baixa,-0.63,-0.26,0
2026-06-10,Baixa,Baixa,-0.64,-0.41,0
2026-06-11,Alta,Baixa,-0.69,0.39,1
2026-06-12,Alta,Baixa,-0.46,0.06,2
2026-06-15,Alta,Alta,-0.35,0.51,3
2026-06-16,Alta,Alta,-0.17,0.04,4
2026-06-17,Alta,Alta,0.35,0.48,5
2026-06-18,Alta,Alta,0.82,0.19,6
2026-06-22,Alta,Alta,1.17,-0.46,0
2026-06-23,Alta,Alta,1.28,0.04,1
