Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2021-04-01,Baixa,Baixa,,0.00,0
2021-04-05,Baixa,Baixa,,0.00,0
2021-04-06,Alta,Alta,,-1.00,0
2021-04-07,Alta,Alta,,0.00,0
2021-04-08,Alta,Alta,,0.00,0
2021-04-09,Alta,Alta,2.43,-1.00,0
2021-04-12,Alta,Alta,2.59,-0.14,0
2021-04-13,Alta,Alta,1.46,0.19,1
2021-04-14,Alta,Alta,1.06,0.00,0
2021-04-15,Alta,Alta,0.87,0.00,0
2021-04-16,Alta,Alta,0.76,0.00,0
2021-04-19,Alta,Alta,0.72,0.00,0
2021-04-20,Baixa,Baixa,0.43,-0.94,0
2021-04-21,Baixa,Baixa,0.11,0.00,0
2021-04-22,Baixa,Baixa,-0.15,0.00,0
2021-04-23,Baixa,Baixa,-0.37,0.00,0
2021-04-26,Baixa,Baixa,-0.57,0.00,0
2021-04-27,Alta,Baixa,-0.40,1.00,1
2021-04-28,Alta,Baixa,-0.29,0.00,0
2021-04-29,Alta,Baixa,-0.23,1.00,1
2021-04-30,Baixa,Baixa,-0.17,1.00,2
2021-05-03,Baixa,Baixa,-0.13,-0.33,0
2021-05-04,Baixa,Baixa,-0.18,0.14,1
2021-05-05,Baixa,Baixa,-0.20,0.50,2
2021-05-06,Baixa,Baixa,-0.20,-1.00,0
2021-05-07,Baixa,Baixa,-0.21,-1.00,0
2021-05-10,Alta,Baixa,-0.17,1.00,1
2021-05-11,Baixa,Baixa,-0.17,0.00,0
2021-05-12,Alta,Alta,-0.13,-0.11,0
2021-05-13,Alta,Alta,-0.09,-0.89,0
2021-05-14,Alta,Alta,-0.03,0.00,0
2021-05-17,Alta,Baixa,-0.01,-0.22,0
2021-05-18,Baixa,Baixa,0.02,-0.38,0
2021-05-19,Baixa,Baixa,-0.01,-0.17,0
2021-05-20,Alta,Alta,-0.01,-0.65,0
2021-05-21,Alta,Alta,-0.01,0.05,1
2021-05-24,Alta,Alta,-0.00,-1.00,0
2021-05-25,Alta,Alta,0.01,-1.00,0
2021-05-26,Alta,Alta,0.03,-0.38,0
2021-05-27,Alta,Alta,0.03,0.28,1
2021-05-28,Alta,Alta,0.03,0.17,2
2021-06-01,Alta,Alta,0.04,0.23,3
2021-06-02,Alta,Alta,0.06,-0.25,0
2021-06-03,Alta,Alta,0.07,0.29,1
2021-06-04,Alta,Alta,0.09,-0.33,0
2021-06-07,Alta,Alta,0.09,-0.33,0
2021-06-08,Baixa,Alta,0.09,-1.00,0
2021-06-09,Alta,Alta,0.09,0.50,1
2021-06-10,Alta,Alta,0.09,0.00,0
2021-06-11,Alta,Alta,0.09,0.67,1
2021-06-14,Alta,Alta,0.14,0.67,2
2021-06-15,Baixa,Alta,0.18,-1.00,0
2021-06-16,Baixa,Alta,0.16,-1.00,0
2021-06-17,Baixa,Alta,0.13,-1.00,0
2021-06-18,Baixa,Alta,0.10,0.25,1
2021-06-21,Baixa,Alta,0.02,-0.17,0
2021-06-22,Alta,Alta,-0.04,0.60,1
2021-06-23,Alta,Alta,-0.03,1.00,2
2021-06-24,Alta,Alta,-0.04,0.00,0
2021-06-25,Alta,Alta,-0.05,-0.33,0
2021-06-28,Alta,Alta,-0.06,0.00,0
2021-06-29,Baixa,Alta,-0.10,-1.00,0
2021-06-30,Baixa,Alta,-0.05,-0.33,0
2021-07-01,Baixa,Alta,0.01,0.10,1
2021-07-02,Alta,Alta,0.06,0.00,0
2021-07-06,Baixa,Alta,0.12,-0.10,0
2021-07-07,Baixa,Alta,0.19,0.50,1
2021-07-08,Baixa,Alta,0.15,0.24,2
2021-07-09,Baixa,Alta,0.13,-0.25,0
2021-07-12,Alta,Alta,0.11,-0.37,0
2021-07-13,Baixa,Alta,0.11,-0.67,0
2021-07-14,Baixa,Alta,0.10,-1.00,0
2021-07-15,Alta,Alta,0.13,0.36,1
2021-07-16,Alta,Alta,0.15,0.00,0
2021-07-19,Baixa,Alta,0.16,-0.60,0
2021-07-20,Baixa,Alta,0.17,-1.00,0
2021-07-21,Baixa,Alta,0.16,-0.18,0
2021-07-22,Alta,Alta,0.16,-0.67,0
2021-07-23,Alta,Alta,0.15,1.00,1
2021-07-26,Alta,Alta,0.13,-0.40,0
2021-07-27,Baixa,Alta,0.11,-1.00,0
2021-07-28,Baixa,Alta,0.10,-0.50,0
2021-07-29,Baixa,Baixa,0.08,-0.72,0
2021-07-30,Baixa,Baixa,0.08,0.00,0
2021-08-02,Alta,Alta,0.09,-0.50,0
2021-08-03,Alta,Alta,0.09,0.00,0
2021-08-04,Alta,Alta,0.10,0.00,0
2021-08-05,Alta,Alta,0.09,0.00,0
2021-08-06,Alta,Alta,0.10,0.00,0
2021-08-09,Alta,Alta,0.10,0.50,1
2021-08-10,Alta,Alta,0.10,0.00,0
2021-08-11,Alta,Alta,0.09,-1.00,0
2021-08-12,Alta,Alta,0.08,0.00,0
