Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-12-13,Baixa,Baixa,,-0.60,0
2024-12-16,Baixa,Baixa,,0.51,1
2024-12-17,Baixa,Baixa,,0.11,2
2024-12-18,Baixa,Baixa,,-0.79,0
2024-12-19,Baixa,Baixa,,-0.88,0
2024-12-20,Baixa,Baixa,-19.20,0.36,1
2024-12-23,Baixa,Baixa,-12.04,0.45,2
2024-12-24,Alta,Alta,-8.78,0.64,3
2024-12-26,Alta,Alta,-5.37,-0.89,0
2024-12-27,Baixa,Baixa,-3.08,-0.85,0
2024-12-30,Baixa,Baixa,-2.50,-0.31,0
2024-12-31,Baixa,Baixa,-2.98,-0.31,0
2025-01-02,Baixa,Baixa,-5.02,-0.89,0
2025-01-03,Alta,Alta,-5.09,0.97,1
2025-01-06,Alta,Alta,-2.84,0.40,2
2025-01-07,Alta,Alta,-1.11,-0.84,0
2025-01-08,Baixa,Baixa,-0.14,-0.72,0
2025-01-10,Baixa,Baixa,0.88,0.05,1
2025-01-13,Baixa,Baixa,-0.01,0.15,2
2025-01-14,Baixa,Baixa,-2.19,-0.95,0
2025-01-15,Baixa,Baixa,-3.14,-0.28,0
2025-01-16,Baixa,Baixa,-3.33,-0.38,0
2025-01-17,Baixa,Baixa,-3.59,-0.98,0
2025-01-21,Alta,Baixa,-3.03,0.44,1
2025-01-22,Alta,Alta,-2.06,-0.05,0
2025-01-23,Alta,Baixa,-1.40,0.36,1
2025-01-24,Alta,Baixa,-0.87,-0.47,0
2025-01-27,Baixa,Baixa,-1.17,-0.37,0
2025-01-28,Baixa,Baixa,-1.98,-0.55,0
2025-01-29,Baixa,Baixa,-3.11,-0.78,0
2025-01-30,Baixa,Baixa,-3.95,-0.25,0
2025-01-31,Baixa,Baixa,-4.70,-0.14,0
2025-02-03,Baixa,Baixa,-4.79,-0.07,0
2025-02-04,Alta,Baixa,-4.44,0.75,1
2025-02-05,Alta,Baixa,-3.72,0.16,2
2025-02-06,Alta,Alta,-2.79,0.65,3
2025-02-07,Alta,Alta,-1.50,0.73,4
2025-02-10,Alta,Alta,1.07,0.88,5
2025-02-11,Alta,Alta,2.44,-0.46,0
2025-02-12,Alta,Alta,3.58,-0.54,0
2025-02-13,Alta,Alta,4.70,0.58,1
2025-02-14,Alta,Alta,6.29,0.99,2
2025-02-18,Alta,Alta,8.07,0.94,3
2025-02-19,Alta,Alta,11.43,0.12,4
2025-02-20,Alta,Alta,14.18,0.26,5
2025-02-21,Alta,Alta,15.66,-0.69,0
2025-02-24,Baixa,Alta,15.34,-0.27,0
2025-02-25,Baixa,Alta,12.46,-0.70,0
2025-02-26,Baixa,Alta,9.73,-0.63,0
2025-02-27,Baixa,Alta,6.42,-0.81,0
2025-02-28,Baixa,Alta,3.57,0.26,1
2025-03-03,Baixa,Baixa,1.43,-0.94,0
2025-03-04,Baixa,Baixa,0.60,0.68,1
2025-03-05,Baixa,Baixa,-0.68,-0.18,0
2025-03-06,Baixa,Baixa,-0.94,-0.09,0
2025-03-07,Baixa,Baixa,-0.66,0.61,1
2025-03-10,Baixa,Baixa,-0.48,-0.23,0
2025-03-11,Alta,Baixa,-0.40,0.89,1
2025-03-12,Alta,Alta,-0.26,-0.43,0
2025-03-13,Baixa,Baixa,-0.16,-0.72,0
2025-03-14,Alta,Baixa,0.25,0.89,1
2025-03-17,Alta,Baixa,0.87,-0.35,0
2025-03-18,Baixa,Baixa,1.04,-0.95,0
2025-03-19,Baixa,Baixa,0.86,0.41,1
2025-03-20,Baixa,Baixa,0.36,-0.24,0
2025-03-21,Alta,Baixa,-0.03,0.82,1
2025-03-24,Alta,Baixa,-0.26,0.32,2
2025-03-25,Baixa,Baixa,-0.26,-0.23,0
2025-03-26,Baixa,Baixa,-0.28,-0.77,0
2025-03-27,Baixa,Baixa,0.01,-0.82,0
2025-03-28,Baixa,Baixa,-0.29,-0.19,0
2025-03-31,Baixa,Baixa,-0.75,0.68,1
2025-04-01,Baixa,Baixa,-1.03,0.33,2
2025-04-02,Baixa,Baixa,-1.32,0.49,3
2025-04-03,Baixa,Baixa,-1.82,0.13,4
2025-04-04,Baixa,Baixa,-2.34,-0.22,0
2025-04-07,Baixa,Baixa,-2.65,0.85,1
2025-04-08,Baixa,Baixa,-2.70,-0.75,0
2025-04-09,Alta,Baixa,-2.22,0.80,1
2025-04-10,Baixa,Baixa,-1.58,-0.49,0
2025-04-11,Baixa,Baixa,-0.92,-0.53,0
2025-04-14,Baixa,Baixa,-0.46,-0.89,0
2025-04-15,Baixa,Baixa,-0.19,0.20,1
2025-04-16,Baixa,Baixa,-0.59,0.05,2
2025-04-17,Baixa,Baixa,-1.05,-0.40,0
2025-04-21,Baixa,Baixa,-1.74,-0.59,0
2025-04-22,Baixa,Baixa,-2.63,0.38,1
2025-04-23,Alta,Baixa,-4.23,-0.07,0
2025-04-24,Alta,Baixa,-4.86,0.74,1
2025-04-25,Alta,Baixa,-5.35,0.37,2
2025-04-28,Alta,Baixa,-5.76,0.43,3
2025-04-29,Alta,Baixa,-6.77,-0.77,0
2025-04-30,Baixa,Baixa,-8.66,0.87,1
2025-05-01,Baixa,Baixa,-11.89,0.25,2
2025-05-02,Baixa,Baixa,-14.87,0.48,3
2025-05-05,Baixa,Baixa,-17.25,-0.59,0
2025-05-06,Baixa,Baixa,-18.36,0.72,1
2025-05-07,Baixa,Baixa,-17.25,0.62,2
2025-05-08,Baixa,Baixa,-16.25,-0.66,0
2025-05-09,Baixa,Baixa,-14.08,-0.12,0
2025-05-12,Alta,Baixa,-11.85,-0.17,0
2025-05-13,Alta,Alta,-8.99,0.93,1
2025-05-14,Alta,Alta,-6.86,-0.30,0
2025-05-15,Alta,Alta,-3.83,-0.02,0
2025-05-16,Alta,Alta,-1.59,0.25,1
2025-05-19,Alta,Alta,0.02,0.23,2
2025-05-20,Alta,Alta,0.30,-0.84,0
2025-05-21,Baixa,Alta,-0.29,-0.61,0
2025-05-22,Baixa,Alta,-1.02,-0.35,0
2025-05-23,Baixa,Alta,-1.94,0.22,1
2025-05-27,Baixa,Alta,-2.76,0.07,2
2025-05-28,Baixa,Alta,-3.46,0.06,3
2025-05-29,Baixa,Alta,-3.07,-0.72,0
2025-05-30,Baixa,Alta,-2.84,-0.42,0
2025-06-02,Baixa,Alta,-2.67,0.95,1
2025-06-03,Alta,Alta,-2.44,0.67,2
2025-06-04,Alta,Alta,-2.13,0.13,3
2025-06-05,Baixa,Alta,-2.51,-0.74,0
2025-06-06,Baixa,Alta,-1.93,-0.50,0
2025-06-09,Alta,Alta,-1.15,0.60,1
2025-06-10,Alta,Alta,-0.14,-0.26,0
2025-06-11,Alta,Alta,0.74,-0.26,0
2025-06-12,Alta,Alta,1.79,0.45,1
2025-06-13,Baixa,Alta,2.05,-0.26,0
2025-06-16,Alta,Alta,2.39,0.58,1
2025-06-17,Baixa,Alta,2.87,-0.10,0
2025-06-18,Alta,Alta,3.16,0.45,1
2025-06-20,Alta,Alta,3.76,-0.16,0
2025-06-23,Baixa,Alta,3.56,-0.92,0
2025-06-24,Baixa,Alta,3.34,0.71,1
2025-06-25,Alta,Alta,3.38,0.83,2
2025-06-26,Alta,Alta,3.87,0.60,3
2025-06-27,Alta,Alta,3.90,-0.62,0
2025-06-30,Alta,Alta,5.25,0.13,1
2025-07-01,Alta,Alta,5.88,-0.51,0
2025-07-02,Alta,Alta,6.38,0.82,1
2025-07-03,Alta,Alta,6.45,-0.63,0
2025-07-07,Baixa,Alta,6.39,-0.54,0
2025-07-08,Alta,Alta,5.95,0.87,1
2025-07-09,Alta,Alta,5.74,0.66,2
