Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-10-01,Baixa,Baixa,,-0.72,0
2024-10-02,Alta,Alta,,-1.00,0
2024-10-03,Alta,Alta,,0.25,1
2024-10-04,Alta,Alta,,0.18,2
2024-10-07,Baixa,Baixa,,-0.95,0
2024-10-08,Alta,Alta,0.32,0.95,1
2024-10-09,Alta,Alta,0.44,1.00,2
2024-10-10,Alta,Alta,0.56,0.00,0
2024-10-11,Alta,Alta,0.52,1.00,1
2024-10-14,Alta,Alta,0.80,0.56,2
2024-10-15,Alta,Alta,0.72,-0.93,0
2024-10-16,Alta,Alta,0.68,1.00,1
2024-10-17,Baixa,Alta,0.60,-1.00,0
2024-10-18,Alta,Alta,0.52,0.50,1
2024-10-21,Baixa,Alta,0.36,-0.90,0
2024-10-22,Baixa,Alta,0.32,0.33,1
2024-10-23,Baixa,Baixa,0.16,-1.00,0
2024-10-24,Baixa,Baixa,0.12,0.75,1
2024-10-25,Baixa,Baixa,0.00,-1.00,0
2024-10-28,Baixa,Baixa,-0.08,-1.00,0
2024-10-29,Alta,Alta,-0.08,0.95,1
2024-10-30,Baixa,Baixa,-0.08,-0.67,0
2024-10-31,Baixa,Baixa,-0.16,-1.00,0
2024-11-01,Baixa,Baixa,-0.20,-1.00,0
2024-11-04,Baixa,Baixa,-0.24,0.00,0
2024-11-05,Alta,Baixa,-0.32,1.00,1
2024-11-06,Alta,Alta,-0.24,0.44,2
2024-11-07,Alta,Alta,-0.04,1.00,3
2024-11-08,Alta,Alta,0.16,0.30,4
2024-11-11,Alta,Alta,0.32,-0.60,0
2024-11-12,Alta,Alta,0.44,-0.27,0
2024-11-13,Alta,Alta,0.48,-0.38,0
2024-11-14,Baixa,Alta,0.40,-0.99,0
2024-11-15,Baixa,Baixa,0.28,-1.00,0
2024-11-18,Baixa,Baixa,0.20,1.00,1
2024-11-19,Baixa,Alta,0.12,0.93,2
2024-11-20,Baixa,Alta,0.04,1.00,3
2024-11-21,Alta,Alta,0.04,1.00,4
2024-11-22,Alta,Alta,0.08,1.00,5
2024-11-25,Alta,Alta,0.12,-0.87,0
2024-11-26,Alta,Alta,0.16,1.00,1
2024-11-27,Alta,Alta,0.16,-0.33,0
2024-11-29,Alta,Alta,0.16,1.00,1
2024-12-02,Alta,Alta,0.20,0.50,2
2024-12-03,Alta,Alta,0.20,1.00,3
2024-12-04,Alta,Alta,0.24,1.00,4
2024-12-05,Alta,Alta,0.32,-0.42,0
2024-12-06,Alta,Alta,0.36,1.00,1
2024-12-09,Alta,Alta,0.36,-0.92,0
2024-12-10,Baixa,Alta,0.36,-0.55,0
2024-12-11,Alta,Alta,0.40,0.94,1
2024-12-12,Baixa,Alta,0.43,-1.00,0
2024-12-13,Alta,Alta,0.47,-0.44,0
2024-12-16,Alta,Alta,0.51,0.88,1
2024-12-17,Alta,Alta,0.59,0.00,0
2024-12-18,Baixa,Alta,0.51,-1.00,0
2024-12-19,Baixa,Alta,0.43,-1.00,0
2024-12-20,Baixa,Alta,0.35,0.55,1
2024-12-23,Baixa,Alta,0.31,1.00,2
2024-12-24,Alta,Alta,0.24,0.90,3
2024-12-26,Alta,Alta,0.31,0.44,4
2024-12-27,Alta,Alta,0.31,0.50,5
2024-12-30,Baixa,Alta,0.31,0.58,6
2024-12-31,Baixa,Baixa,0.23,-0.68,0
2025-01-02,Baixa,Baixa,0.20,-0.75,0
2025-01-03,Baixa,Alta,0.12,0.60,1
2025-01-06,Alta,Alta,0.16,-0.80,0
2025-01-07,Baixa,Baixa,0.16,-0.88,0
2025-01-08,Baixa,Baixa,0.23,0.36,1
2025-01-10,Baixa,Baixa,0.23,-0.68,0
2025-01-13,Baixa,Baixa,0.20,1.00,1
2025-01-14,Baixa,Baixa,0.12,-0.21,0
2025-01-15,Alta,Baixa,0.19,0.25,1
2025-01-16,Alta,Baixa,0.19,-1.00,0
2025-01-17,Alta,Alta,0.27,0.08,1
2025-01-21,Alta,Alta,0.39,0.52,2
2025-01-22,Alta,Alta,0.47,0.11,3
2025-01-23,Alta,Alta,0.43,0.95,4
2025-01-24,Alta,Alta,0.39,-0.71,0
2025-01-27,Baixa,Baixa,0.31,-0.42,0
2025-01-28,Baixa,Alta,0.19,0.89,1
2025-01-29,Baixa,Alta,0.12,-0.46,0
2025-01-30,Baixa,Alta,0.12,0.13,1
2025-01-31,Baixa,Alta,0.15,-0.53,0
2025-02-03,Baixa,Baixa,0.19,0.55,1
2025-02-04,Alta,Alta,0.23,1.00,2
2025-02-05,Alta,Alta,0.31,1.00,3
2025-02-06,Alta,Alta,0.31,0.38,4
2025-02-07,Baixa,Alta,0.31,-0.93,0
2025-02-10,Alta,Alta,0.31,0.55,1
2025-02-11,Alta,Alta,0.35,0.00,0
2025-02-12,Baixa,Alta,0.31,0.69,1
2025-02-13,Alta,Alta,0.31,0.95,2
2025-02-14,Alta,Alta,0.31,0.78,3
2025-02-18,Alta,Alta,0.31,0.18,4
2025-02-19,Alta,Alta,0.27,0.71,5
2025-02-20,Baixa,Alta,0.27,-0.45,0
2025-02-21,Baixa,Baixa,0.15,-0.98,0
2025-02-24,Baixa,Baixa,0.04,-0.48,0
2025-02-25,Baixa,Baixa,-0.04,-0.59,0
2025-02-26,Baixa,Baixa,-0.15,0.00,0
2025-02-27,Baixa,Baixa,-0.31,-0.98,0
2025-02-28,Baixa,Baixa,-0.35,0.87,1
2025-03-03,Baixa,Baixa,-0.46,-0.88,0
2025-03-04,Baixa,Baixa,-0.58,0.13,1
2025-03-05,Baixa,Baixa,-0.58,0.76,2
2025-03-06,Baixa,Baixa,-0.58,-0.72,0
2025-03-07,Baixa,Baixa,-0.62,0.22,1
2025-03-10,Baixa,Baixa,-0.66,-0.69,0
2025-03-11,Baixa,Baixa,-0.73,-0.29,0
