Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-06-06,Baixa,Baixa,,-0.94,0
2025-06-09,Baixa,Baixa,,-0.75,0
2025-06-10,Baixa,Baixa,,-0.40,0
2025-06-11,Baixa,Baixa,,-0.42,0
2025-06-12,Baixa,Baixa,,0.23,1
2025-06-13,Baixa,Baixa,-8.85,-0.63,0
2025-06-16,Baixa,Baixa,-7.18,-0.28,0
2025-06-17,Baixa,Baixa,-6.47,0.56,1
2025-06-18,Baixa,Baixa,-5.17,0.12,2
2025-06-20,Alta,Baixa,-4.58,0.73,3
2025-06-23,Baixa,Baixa,-3.97,-0.10,0
2025-06-24,Baixa,Baixa,-3.25,-0.29,0
2025-06-25,Baixa,Baixa,-3.24,0.23,1
2025-06-26,Baixa,Baixa,-3.19,0.13,2
2025-06-27,Alta,Alta,-2.43,0.98,3
2025-06-30,Alta,Baixa,-2.00,0.39,4
2025-07-01,Alta,Alta,-0.81,0.59,5
2025-07-02,Alta,Alta,0.08,-0.31,0
2025-07-03,Alta,Baixa,0.82,0.07,1
2025-07-07,Baixa,Baixa,-0.02,-0.71,0
2025-07-08,Baixa,Baixa,-0.25,-0.28,0
2025-07-09,Baixa,Baixa,-1.15,-0.68,0
2025-07-10,Baixa,Baixa,-1.77,0.20,1
2025-07-11,Baixa,Baixa,-2.17,-0.04,0
2025-07-14,Baixa,Baixa,-2.51,-0.95,0
2025-07-15,Baixa,Baixa,-2.79,0.16,1
2025-07-16,Baixa,Baixa,-2.95,-0.55,0
2025-07-17,Baixa,Baixa,-3.27,-0.57,0
2025-07-18,Baixa,Baixa,-3.56,0.30,1
2025-07-21,Baixa,Baixa,-3.45,0.54,2
2025-07-22,Alta,Baixa,-3.30,0.25,3
2025-07-23,Baixa,Baixa,-3.24,-0.79,0
2025-07-24,Baixa,Baixa,-3.09,-0.34,0
2025-07-25,Baixa,Baixa,-3.09,-0.71,0
2025-07-28,Baixa,Baixa,-3.13,0.25,1
2025-07-29,Baixa,Baixa,-3.20,0.50,2
2025-07-30,Baixa,Baixa,-3.16,-0.55,0
