Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-12-09,Baixa,Baixa,,0.22,1
2025-12-10,Baixa,Baixa,,-0.68,0
2025-12-11,Alta,Alta,,0.94,1
2025-12-12,Baixa,Baixa,,-1.00,0
2025-12-15,Baixa,Baixa,,-0.77,0
2025-12-16,Baixa,Baixa,-1.25,-0.60,0
2025-12-17,Baixa,Baixa,-1.70,-1.00,0
2025-12-18,Baixa,Baixa,-2.09,-0.80,0
2025-12-19,Alta,Alta,-1.45,0.77,1
2025-12-22,Alta,Alta,-0.86,-0.43,0
2025-12-23,Alta,Alta,-0.35,0.87,1
2025-12-24,Alta,Alta,0.25,-0.68,0
2025-12-26,Alta,Alta,0.51,-0.25,0
2025-12-29,Alta,Alta,0.51,-0.84,0
2025-12-30,Baixa,Alta,0.41,-0.22,0
2025-12-31,Baixa,Baixa,0.25,-0.85,0
2026-01-02,Baixa,Alta,0.15,-0.26,0
2026-01-05,Alta,Alta,0.15,-0.86,0
2026-01-06,Alta,Alta,0.20,0.76,1
2026-01-07,Alta,Alta,0.30,-0.90,0
2026-01-08,Baixa,Alta,0.30,-0.82,0
2026-01-09,Alta,Alta,0.40,0.67,1
2026-01-12,Alta,Alta,0.40,0.34,2
2026-01-13,Alta,Alta,0.45,-0.81,0
2026-01-14,Alta,Alta,0.40,-0.62,0
2026-01-15,Alta,Alta,0.50,-0.62,0
2026-01-16,Alta,Alta,0.50,0.37,1
2026-01-20,Baixa,Alta,0.40,-0.86,0
2026-01-21,Baixa,Alta,0.30,0.39,1
2026-01-22,Alta,Alta,0.35,0.00,0
2026-01-23,Baixa,Alta,0.30,0.19,1
2026-01-26,Alta,Alta,0.25,-0.92,0
2026-01-27,Alta,Alta,0.35,0.84,1
2026-01-28,Alta,Alta,0.35,-0.88,0
2026-01-29,Alta,Alta,0.35,0.36,1
2026-01-30,Baixa,Alta,0.30,-0.75,0
