Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-01-02,Baixa,Baixa,,-0.54,0
2025-01-03,Baixa,Baixa,,-0.08,0
2025-01-06,Baixa,Baixa,,-0.24,0
2025-01-07,Baixa,Baixa,,0.00,0
2025-01-08,Baixa,Baixa,,0.36,1
2025-01-10,Baixa,Baixa,-23.84,0.65,2
2025-01-13,Baixa,Baixa,-16.59,-0.34,0
2025-01-14,Baixa,Baixa,-12.05,-0.55,0
2025-01-15,Baixa,Baixa,-10.86,-0.56,0
2025-01-16,Baixa,Baixa,-9.68,-0.79,0
2025-01-17,Baixa,Baixa,-10.97,0.53,1
2025-01-21,Baixa,Baixa,-10.77,0.79,2
2025-01-22,Baixa,Baixa,-9.38,0.08,3
2025-01-23,Alta,Baixa,-7.54,-0.24,0
2025-01-24,Baixa,Baixa,-6.15,-0.78,0
2025-01-27,Baixa,Baixa,-5.45,0.41,1
2025-01-28,Baixa,Baixa,-5.11,0.35,2
2025-01-29,Baixa,Baixa,-4.76,0.24,3
2025-01-30,Baixa,Baixa,-4.60,-0.33,0
2025-01-31,Baixa,Baixa,-4.44,0.02,1
2025-02-03,Baixa,Baixa,-4.27,-0.17,0
2025-02-04,Baixa,Baixa,-4.31,-0.29,0
2025-02-05,Alta,Baixa,-3.91,0.85,1
2025-02-06,Baixa,Baixa,-3.95,-0.96,0
2025-02-07,Baixa,Baixa,-3.76,-0.22,0
2025-02-10,Baixa,Baixa,-3.79,-0.43,0
2025-02-11,Baixa,Baixa,-3.83,-0.28,0
2025-02-12,Baixa,Baixa,-4.07,0.56,1
2025-02-13,Baixa,Baixa,-4.11,-0.74,0
2025-02-14,Baixa,Baixa,-4.37,-1.00,0
2025-02-18,Baixa,Baixa,-4.41,-0.22,0
2025-02-19,Baixa,Baixa,-4.68,-0.83,0
2025-02-20,Baixa,Baixa,-4.95,-0.08,0
2025-02-21,Baixa,Baixa,-5.00,-0.93,0
2025-02-24,Baixa,Baixa,-5.29,-1.00,0
2025-02-25,Baixa,Baixa,-5.34,-0.57,0
2025-02-26,Baixa,Baixa,-5.41,0.54,1
2025-02-27,Alta,Baixa,-5.21,0.80,2
2025-02-28,Baixa,Baixa,-5.26,-0.52,0
2025-03-03,Baixa,Baixa,-5.08,-0.04,0
2025-03-04,Baixa,Baixa,-5.13,-0.31,0
2025-03-05,Baixa,Baixa,-4.68,-0.16,0
2025-03-06,Baixa,Baixa,-4.97,-1.00,0
2025-03-07,Baixa,Baixa,-5.03,-0.14,0
2025-03-10,Baixa,Baixa,-5.08,-0.16,0
2025-03-11,Baixa,Baixa,-5.14,0.19,1
2025-03-12,Alta,Baixa,-5.18,0.31,2
2025-03-13,Alta,Baixa,-4.96,-0.09,0
2025-03-14,Baixa,Baixa,-4.74,-0.48,0
2025-03-17,Baixa,Baixa,-4.51,-0.62,0
2025-03-18,Alta,Baixa,-6.27,0.88,1
2025-03-19,Alta,Baixa,-7.47,-0.96,0
2025-03-20,Alta,Baixa,-8.41,0.50,1
2025-03-21,Alta,Baixa,-9.36,0.43,2
2025-03-24,Baixa,Baixa,-10.03,-1.00,0
2025-03-25,Baixa,Baixa,-9.42,0.19,1
2025-03-26,Baixa,Baixa,-9.32,-0.58,0
2025-03-27,Baixa,Baixa,-9.18,-0.46,0
2025-03-28,Baixa,Baixa,-8.39,0.53,1
2025-03-31,Baixa,Baixa,-8.20,-0.20,0
2025-04-01,Alta,Baixa,-7.38,0.06,1
2025-04-02,Baixa,Baixa,-7.19,-0.31,0
2025-04-03,Alta,Baixa,-6.97,0.27,1
2025-04-04,Alta,Baixa,-7.39,0.17,2
2025-04-07,Alta,Baixa,-7.50,0.22,3
2025-04-08,Alta,Baixa,-7.61,-0.06,0
2025-04-09,Alta,Baixa,-7.01,0.67,1
2025-04-10,Alta,Baixa,-6.74,0.67,2
2025-04-11,Alta,Alta,-6.08,0.51,3
2025-04-14,Alta,Alta,-5.79,0.30,4
2025-04-15,Alta,Alta,-5.10,0.00,0
2025-04-16,Alta,Alta,-4.37,0.25,1
2025-04-17,Alta,Alta,-4.42,-0.07,0
2025-04-21,Baixa,Alta,-4.45,0.20,1
2025-04-22,Baixa,Alta,-4.10,0.21,2
