Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-11-17,Baixa,Baixa,,-1.00,0
2025-11-18,Baixa,Baixa,,-1.00,0
2025-11-19,Alta,Alta,,-1.00,0
2025-11-20,Baixa,Baixa,,-0.61,0
2025-11-21,Alta,Alta,,0.73,1
2025-11-24,Baixa,Baixa,0.00,-0.08,0
2025-11-25,Alta,Alta,0.96,0.88,1
2025-11-26,Alta,Alta,1.65,0.47,2
2025-11-28,Alta,Alta,2.90,0.78,3
2025-12-01,Baixa,Alta,1.91,-0.38,0
2025-12-02,Baixa,Alta,2.26,1.00,1
2025-12-03,Alta,Alta,1.97,0.98,2
2025-12-04,Baixa,Alta,1.28,-0.85,0
2025-12-05,Baixa,Baixa,0.60,-0.02,0
2025-12-08,Baixa,Baixa,0.27,-0.77,0
2025-12-09,Baixa,Baixa,-0.27,-0.91,0
2025-12-10,Baixa,Baixa,-0.80,1.00,1
2025-12-11,Alta,Baixa,-0.93,0.00,0
2025-12-12,Alta,Alta,-0.87,0.27,1
2025-12-15,Alta,Alta,-0.47,0.32,2
2025-12-16,Alta,Alta,-0.07,-0.68,0
2025-12-17,Alta,Alta,0.07,-0.55,0
2025-12-18,Alta,Alta,0.61,0.37,1
2025-12-19,Alta,Alta,0.87,0.10,2
2025-12-22,Baixa,Alta,0.87,-1.00,0
2025-12-23,Baixa,Baixa,0.67,-0.69,0
2025-12-24,Baixa,Baixa,0.60,0.88,1
2025-12-26,Baixa,Baixa,0.07,0.81,2
2025-12-29,Baixa,Baixa,-0.27,-0.65,0
2025-12-30,Baixa,Baixa,-0.33,-1.00,0
2025-12-31,Baixa,Baixa,-0.27,0.25,1
2026-01-02,Baixa,Baixa,-0.27,0.17,2
2026-01-05,Alta,Alta,-0.13,0.86,3
2026-01-06,Alta,Alta,0.07,0.73,4
2026-01-07,Alta,Alta,0.13,-0.56,0
2026-01-08,Alta,Alta,0.40,0.67,1
2026-01-09,Alta,Alta,0.67,1.00,2
2026-01-12,Alta,Alta,0.87,1.00,3
2026-01-13,Alta,Alta,0.87,0.19,4
2026-01-14,Alta,Alta,1.07,0.24,5
2026-01-15,Alta,Alta,1.33,0.84,6
2026-01-16,Alta,Alta,1.53,-0.46,0
2026-01-20,Alta,Alta,1.59,1.00,1
2026-01-21,Alta,Alta,1.92,1.00,2
2026-01-22,Alta,Alta,2.11,-0.80,0
2026-01-23,Alta,Alta,2.24,0.66,1
2026-01-26,Alta,Alta,2.23,-0.56,0
2026-01-27,Alta,Alta,2.28,-0.51,0
2026-01-28,Baixa,Alta,2.08,-1.00,0
2026-01-29,Baixa,Alta,1.94,-0.06,0
2026-01-30,Baixa,Alta,1.67,-0.54,0
2026-02-02,Baixa,Alta,1.60,-0.35,0
2026-02-03,Baixa,Alta,1.53,0.51,1
2026-02-04,Alta,Alta,1.84,1.00,2
2026-02-05,Alta,Alta,1.90,-0.12,0
2026-02-06,Alta,Alta,2.34,0.90,1
2026-02-09,Alta,Alta,2.52,-0.14,0
2026-02-10,Alta,Alta,2.64,-1.00,0
2026-02-11,Alta,Alta,2.44,0.74,1
2026-02-12,Baixa,Alta,2.55,-0.95,0
2026-02-13,Baixa,Alta,2.16,-0.96,0
2026-02-17,Baixa,Alta,1.97,1.00,1
2026-02-18,Baixa,Alta,1.96,0.38,2
2026-02-19,Baixa,Alta,1.95,1.00,3
2026-02-20,Alta,Alta,2.00,0.92,4
2026-02-23,Baixa,Alta,2.18,-0.56,0
2026-02-24,Alta,Alta,2.35,1.00,1
2026-02-25,Alta,Alta,2.46,0.33,2
2026-02-26,Alta,Alta,2.51,-1.00,0
2026-02-27,Alta,Alta,2.50,1.00,1
2026-03-02,Baixa,Alta,2.43,0.27,2
2026-03-03,Baixa,Alta,2.42,0.91,3
2026-03-04,Baixa,Alta,2.11,-0.89,0
2026-03-05,Alta,Alta,2.04,1.00,1
2026-03-06,Alta,Alta,2.03,1.00,2
2026-03-09,Alta,Alta,2.25,0.71,3
2026-03-10,Alta,Alta,2.42,0.76,4
2026-03-11,Alta,Alta,2.81,0.29,5
2026-03-12,Alta,Alta,2.97,-0.39,0
2026-03-13,Baixa,Alta,2.96,-0.45,0
2026-03-16,Baixa,Alta,2.83,-1.00,0
2026-03-17,Baixa,Alta,2.70,-0.66,0
2026-03-18,Baixa,Baixa,2.29,-0.65,0
2026-03-19,Baixa,Baixa,1.94,0.96,1
2026-03-20,Baixa,Baixa,1.60,-1.00,0
2026-03-23,Baixa,Baixa,1.26,0.00,0
2026-03-24,Baixa,Baixa,0.82,-1.00,0
2026-03-25,Baixa,Baixa,0.66,-0.20,0
2026-03-26,Baixa,Baixa,0.44,-1.00,0
2026-03-27,Baixa,Baixa,0.05,-1.00,0
2026-03-30,Baixa,Baixa,-0.43,0.00,0
2026-03-31,Baixa,Baixa,-0.65,1.00,1
2026-04-01,Alta,Baixa,-0.87,0.00,0
2026-04-02,Alta,Baixa,-1.19,0.65,1
2026-04-06,Alta,Baixa,-1.09,0.92,2
2026-04-07,Alta,Baixa,-0.93,1.00,3
2026-04-08,Alta,Alta,-0.76,0.67,4
2026-04-09,Alta,Alta,-0.60,-0.43,0
2026-04-10,Alta,Alta,-0.27,0.86,1
2026-04-13,Alta,Alta,-0.11,0.00,0
2026-04-14,Alta,Alta,0.28,0.00,0
