Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2018-03-28,Baixa,Baixa,,-0.76,0
2018-03-29,Alta,Alta,,-0.02,0
2018-04-02,Baixa,Baixa,,-0.38,0
2018-04-03,Baixa,Baixa,,-0.72,0
2018-04-04,Baixa,Baixa,,0.71,1
2018-04-05,Alta,Alta,-3.61,0.68,2
2018-04-06,Alta,Alta,-3.67,-0.85,0
2018-04-09,Baixa,Baixa,-2.21,-0.73,0
2018-04-10,Baixa,Baixa,-0.29,-0.51,0
2018-04-11,Alta,Alta,0.54,1.00,1
2018-04-12,Alta,Alta,0.81,0.77,2
2018-04-13,Alta,Alta,1.63,-0.40,0
2018-04-16,Alta,Alta,2.75,0.38,1
2018-04-17,Alta,Alta,4.41,0.19,2
2018-04-18,Alta,Alta,4.85,0.37,3
2018-04-19,Alta,Alta,4.51,-0.29,0
2018-04-20,Baixa,Alta,4.09,-0.45,0
2018-04-23,Baixa,Alta,3.44,-0.66,0
2018-04-24,Baixa,Alta,2.72,0.06,1
2018-04-25,Baixa,Alta,1.95,-0.02,0
2018-04-26,Alta,Alta,1.58,0.58,1
2018-04-27,Alta,Alta,1.50,0.14,2
2018-04-30,Baixa,Alta,1.40,-0.83,0
2018-05-01,Baixa,Alta,1.28,0.11,1
2018-05-02,Alta,Alta,1.29,0.41,2
2018-05-03,Alta,Alta,1.28,0.58,3
2018-05-04,Alta,Alta,1.29,0.29,4
2018-05-07,Alta,Alta,1.42,-0.53,0
2018-05-08,Alta,Alta,1.55,0.10,1
2018-05-09,Alta,Alta,1.54,-0.20,0
2018-05-10,Baixa,Alta,1.32,-0.52,0
2018-05-11,Baixa,Alta,1.00,-0.47,0
2018-05-14,Baixa,Baixa,0.67,-0.25,0
2018-05-15,Baixa,Baixa,0.32,0.14,1
2018-05-16,Baixa,Baixa,0.07,-0.07,0
2018-05-17,Baixa,Baixa,-0.12,-0.13,0
2018-05-18,Alta,Alta,-0.17,0.31,1
2018-05-21,Alta,Baixa,-0.12,-0.33,0
2018-05-22,Alta,Alta,-0.03,0.21,1
2018-05-23,Alta,Alta,0.01,0.02,2
2018-05-24,Alta,Alta,0.07,0.06,3
2018-05-25,Alta,Alta,0.06,0.11,4
2018-05-29,Baixa,Baixa,0.05,-0.30,0
2018-05-30,Alta,Alta,0.06,0.47,1
2018-05-31,Alta,Alta,0.09,0.19,2
2018-06-01,Alta,Alta,0.13,-0.12,0
2018-06-04,Alta,Alta,0.19,0.11,1
2018-06-05,Baixa,Alta,0.23,-0.30,0
2018-06-06,Alta,Alta,0.30,0.44,1
2018-06-07,Alta,Alta,0.38,0.18,2
2018-06-08,Alta,Alta,0.53,0.01,3
2018-06-11,Baixa,Alta,0.62,-0.34,0
2018-06-12,Baixa,Baixa,0.81,-0.22,0
2018-06-13,Baixa,Baixa,1.02,-0.50,0
2018-06-14,Baixa,Baixa,1.11,0.15,1
