Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-27,Baixa,Baixa,,-0.59,0
2026-05-28,Alta,Alta,,-0.68,0
2026-05-29,Baixa,Baixa,,-0.01,0
2026-06-01,Baixa,Baixa,,-0.63,0
2026-06-02,Baixa,Baixa,,-0.95,0
2026-06-03,Baixa,Baixa,-10.95,-0.83,0
2026-06-04,Baixa,Baixa,-15.39,0.39,1
2026-06-05,Baixa,Baixa,-17.99,-0.90,0
2026-06-08,Baixa,Baixa,-17.42,-0.06,0
2026-06-09,Baixa,Baixa,-14.72,-0.22,0
2026-06-10,Alta,Baixa,-11.48,0.69,1
2026-06-11,Alta,Alta,-8.70,0.76,2
2026-06-12,Baixa,Baixa,-6.97,-0.97,0
2026-06-15,Baixa,Baixa,-5.46,0.03,1
2026-06-16,Baixa,Baixa,-4.67,-0.62,0
2026-06-17,Baixa,Baixa,-4.58,0.24,1
2026-06-18,Baixa,Baixa,-5.77,-0.21,0
2026-06-22,Baixa,Baixa,-5.77,-0.99,0
2026-06-23,Baixa,Baixa,-6.34,-0.24,0
