Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-08-21,0.00,0.00,0.00,Neutro
2025-08-22,-0.16,-0.03,-0.13,Venda
2025-08-25,-0.29,-0.08,-0.21,Venda
2025-08-26,-0.40,-0.15,-0.25,Venda
2025-08-27,-0.49,-0.22,-0.27,Venda
2025-08-28,-0.57,-0.29,-0.28,Venda
2025-08-29,-0.63,-0.36,-0.27,Venda
2025-09-02,-0.67,-0.42,-0.25,Venda
2025-09-03,-0.69,-0.47,-0.22,Venda
2025-09-04,-0.70,-0.52,-0.18,Venda
2025-09-05,-0.70,-0.55,-0.15,Venda
2025-09-08,-0.70,-0.58,-0.12,Venda
2025-09-09,-0.69,-0.60,-0.09,Venda
2025-09-10,-0.67,-0.62,-0.05,Venda
2025-09-11,-0.64,-0.62,-0.02,Venda
2025-09-12,-0.61,-0.62,0.01,Compra
2025-09-15,-0.57,-0.61,0.04,Compra
2025-09-16,-0.53,-0.59,0.06,Compra
2025-09-17,-0.49,-0.57,0.08,Compra
2025-09-18,-0.46,-0.55,0.09,Compra
2025-09-19,-0.44,-0.53,0.09,Compra
2025-09-22,-0.43,-0.51,0.08,Compra
2025-09-23,-0.41,-0.49,0.08,Compra
2025-09-24,-0.39,-0.47,0.08,Compra
2025-09-25,-0.37,-0.45,0.08,Compra
2025-09-26,-0.35,-0.43,0.08,Compra
2025-09-29,-0.34,-0.41,0.07,Compra
2025-09-30,-0.32,-0.39,0.07,Compra
2025-10-01,-0.31,-0.38,0.07,Compra
2025-10-02,-0.29,-0.36,0.07,Compra
2025-10-03,-0.27,-0.34,0.07,Compra
2025-10-06,-0.26,-0.33,0.07,Compra
2025-10-07,-0.25,-0.31,0.06,Compra
2025-10-08,-0.23,-0.29,0.06,Compra
2025-10-09,-0.22,-0.28,0.06,Compra
2025-10-10,-0.21,-0.27,0.06,Compra
2025-10-13,-0.21,-0.25,0.04,Compra
2025-10-14,-0.20,-0.24,0.04,Compra
2025-10-15,-0.18,-0.23,0.05,Compra
2025-10-16,-0.18,-0.22,0.04,Compra
2025-10-17,-0.17,-0.21,0.04,Compra
2025-10-20,-0.16,-0.20,0.04,Compra
2025-10-21,-0.15,-0.19,0.04,Compra
2025-10-22,-0.14,-0.18,0.04,Compra
2025-10-23,-0.14,-0.17,0.03,Compra
