Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2023-10-23,0.00,0.00,0.00,Neutro
2023-10-24,-611.59,-122.32,-489.27,Venda
2023-10-25,-1162.39,-330.33,-832.06,Venda
2023-10-26,-1609.77,-586.22,-1023.55,Venda
2023-10-27,-1987.47,-866.47,-1121.00,Venda
2023-10-30,-2257.59,-1144.69,-1112.90,Venda
2023-10-31,-2454.26,-1406.61,-1047.65,Venda
2023-11-01,-2584.07,-1642.10,-941.97,Venda
2023-11-02,-2670.48,-1847.78,-822.70,Venda
2023-11-03,-2710.57,-2020.33,-690.24,Venda
2023-11-06,-2710.76,-2158.42,-552.34,Venda
2023-11-07,-2682.79,-2263.29,-419.50,Venda
2023-11-08,-2633.32,-2337.30,-296.02,Venda
2023-11-09,-2567.14,-2383.27,-183.87,Venda
2023-11-10,-2487.13,-2404.04,-83.09,Venda
2023-11-13,-2393.14,-2401.86,8.72,Compra
2023-11-14,-2280.03,-2377.49,97.46,Compra
2023-11-15,-2165.04,-2335.00,169.96,Compra
2023-11-16,-2050.47,-2278.10,227.63,Compra
2023-11-17,-1942.74,-2211.03,268.29,Compra
2023-11-20,-1840.59,-2136.94,296.35,Compra
2023-11-21,-1745.13,-2058.58,313.45,Compra
2023-11-22,-1651.36,-1977.13,325.77,Compra
2023-11-24,-1558.82,-1893.47,334.65,Compra
2023-11-27,-1469.41,-1808.66,339.25,Compra
2023-11-28,-1383.41,-1723.61,340.20,Compra
2023-11-29,-1299.67,-1638.82,339.15,Compra
2023-11-30,-1219.53,-1554.96,335.43,Compra
2023-12-01,-1142.86,-1472.54,329.68,Compra
2023-12-04,-1069.65,-1391.96,322.31,Compra
2023-12-05,-999.63,-1313.50,313.87,Compra
2023-12-06,-933.75,-1237.55,303.80,Compra
2023-12-07,-871.97,-1164.43,292.46,Compra
2023-12-08,-814.38,-1094.42,280.04,Compra
2023-12-11,-760.69,-1027.68,266.99,Compra
2023-12-12,-710.53,-964.25,253.72,Compra
2023-12-13,-663.08,-904.01,240.93,Compra
2023-12-14,-618.40,-846.89,228.49,Compra
2023-12-15,-575.90,-792.69,216.79,Compra
2023-12-18,-536.39,-741.43,205.04,Compra
2023-12-19,-499.29,-693.00,193.71,Compra
2023-12-20,-464.35,-647.27,182.92,Compra
2023-12-21,-431.66,-604.15,172.49,Compra
2023-12-22,-401.29,-563.58,162.29,Compra
2023-12-26,-373.30,-525.52,152.22,Compra
2023-12-27,-347.40,-489.90,142.50,Compra
2023-12-28,-323.22,-456.56,133.34,Compra
2023-12-29,-300.56,-425.36,124.80,Compra
2024-01-02,-279.49,-396.19,116.70,Compra
2024-01-03,-260.07,-368.96,108.89,Compra
2024-01-04,-241.98,-343.57,101.59,Compra
2024-01-05,-225.36,-319.93,94.57,Compra
2024-01-08,-209.60,-297.86,88.26,Compra
2024-01-09,-195.23,-277.33,82.10,Compra
2024-01-10,-181.81,-258.23,76.42,Compra
2024-01-11,-169.19,-240.42,71.23,Compra
2024-01-12,-157.33,-223.80,66.47,Compra
2024-01-16,-146.22,-208.29,62.07,Compra
2024-01-17,-135.86,-193.80,57.94,Compra
2024-01-18,-126.45,-180.33,53.88,Compra
2024-01-19,-117.72,-167.81,50.09,Compra
2024-01-22,-109.67,-156.18,46.51,Compra
2024-01-23,-102.17,-145.38,43.21,Compra
2024-01-24,-94.71,-135.25,40.54,Compra
2024-01-25,-87.93,-125.78,37.85,Compra
2024-01-26,-81.73,-116.97,35.24,Compra
2024-01-29,-75.88,-108.75,32.87,Compra
2024-01-30,-70.64,-101.13,30.49,Compra
2024-01-31,-65.68,-94.04,28.36,Compra
2024-02-01,-61.15,-87.46,26.31,Compra
2024-02-02,-56.84,-81.34,24.50,Compra
2024-02-05,-53.02,-75.67,22.65,Compra
2024-02-06,-49.38,-70.42,21.04,Compra
2024-02-07,-45.85,-65.50,19.65,Compra
