Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2018-12-18,0.00,0.00,0.00,Neutro
2018-12-19,-0.67,-0.13,-0.54,Venda
2018-12-20,0.24,-0.06,0.30,Compra
2018-12-21,0.83,0.12,0.71,Compra
2018-12-24,1.72,0.44,1.28,Compra
2018-12-26,2.39,0.83,1.56,Compra
2018-12-27,2.89,1.24,1.65,Compra
2018-12-28,2.98,1.59,1.39,Compra
2018-12-31,2.87,1.85,1.02,Compra
2019-01-02,3.13,2.10,1.03,Compra
2019-01-03,3.32,2.35,0.97,Compra
2019-01-04,3.43,2.56,0.87,Compra
2019-01-07,3.46,2.74,0.72,Compra
2019-01-08,2.93,2.78,0.15,Compra
2019-01-09,2.24,2.67,-0.43,Venda
2019-01-10,1.91,2.52,-0.61,Venda
2019-01-11,1.49,2.31,-0.82,Venda
2019-01-14,1.00,2.05,-1.05,Venda
2019-01-15,1.02,1.84,-0.82,Venda
2019-01-16,1.04,1.68,-0.64,Venda
2019-01-17,1.04,1.55,-0.51,Venda
2019-01-18,0.46,1.34,-0.88,Venda
2019-01-22,-0.37,0.99,-1.36,Venda
2019-01-23,-0.33,0.73,-1.06,Venda
2019-01-24,-0.50,0.48,-0.98,Venda
2019-01-25,-0.92,0.20,-1.12,Venda
2019-01-28,-1.47,-0.13,-1.34,Venda
2019-01-29,-1.87,-0.48,-1.39,Venda
2019-01-30,-1.94,-0.77,-1.17,Venda
2019-01-31,-1.22,-0.86,-0.36,Venda
2019-02-01,-0.62,-0.81,0.19,Compra
2019-02-04,-0.39,-0.73,0.34,Compra
2019-02-05,0.09,-0.56,0.65,Compra
2019-02-06,0.40,-0.37,0.77,Compra
2019-02-07,0.59,-0.18,0.77,Compra
2019-02-08,0.56,-0.03,0.59,Compra
2019-02-11,0.20,0.01,0.19,Compra
2019-02-12,0.29,0.07,0.22,Compra
2019-02-13,0.33,0.12,0.21,Compra
2019-02-14,0.27,0.15,0.12,Compra
2019-02-15,0.28,0.18,0.10,Compra
2019-02-19,0.22,0.19,0.03,Compra
2019-02-20,0.16,0.18,-0.02,Venda
2019-02-21,-0.02,0.14,-0.16,Venda
2019-02-22,-0.05,0.10,-0.15,Venda
2019-02-25,-0.13,0.06,-0.19,Venda
2019-02-26,-0.18,0.01,-0.19,Venda
2019-02-27,-0.22,-0.04,-0.18,Venda
2019-02-28,-0.23,-0.08,-0.15,Venda
2019-03-01,-0.02,-0.06,0.04,Compra
2019-03-04,-0.07,-0.07,0.00,Neutro
2019-03-05,-0.11,-0.07,-0.04,Venda
2019-03-06,-0.17,-0.09,-0.08,Venda
2019-03-07,-0.48,-0.17,-0.31,Venda
2019-03-08,-0.76,-0.29,-0.47,Venda
2019-03-11,-1.29,-0.49,-0.80,Venda
2019-03-12,-1.92,-0.78,-1.14,Venda
2019-03-13,-2.64,-1.15,-1.49,Venda
2019-03-14,-3.35,-1.59,-1.76,Venda
2019-03-15,-4.03,-2.08,-1.95,Venda
