Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2017-06-30,0.00,0.00,0.00,Neutro
2017-07-03,74.19,14.84,59.35,Compra
2017-07-05,322.92,76.45,246.47,Compra
2017-07-06,411.21,143.41,267.80,Compra
2017-07-07,363.15,187.35,175.80,Compra
2017-07-10,324.77,214.84,109.93,Compra
2017-07-11,308.72,233.61,75.11,Compra
2017-07-12,299.80,246.85,52.95,Compra
2017-07-13,268.34,251.15,17.19,Compra
2017-07-14,244.69,249.86,-5.17,Venda
2017-07-17,216.76,243.24,-26.48,Venda
2017-07-18,205.34,235.66,-30.32,Venda
2017-07-19,192.05,226.94,-34.89,Venda
2017-07-20,174.66,216.48,-41.82,Venda
2017-07-21,154.26,204.04,-49.78,Venda
2017-07-24,130.78,189.39,-58.61,Venda
2017-07-25,114.00,174.31,-60.31,Venda
2017-07-26,89.24,157.29,-68.05,Venda
2017-07-27,49.22,135.68,-86.46,Venda
2017-07-28,13.48,111.24,-97.76,Venda
2017-07-31,-53.68,78.26,-131.94,Venda
2017-08-01,-160.50,30.50,-191.00,Venda
2017-08-02,-249.77,-25.55,-224.22,Venda
2017-08-03,-336.97,-87.83,-249.14,Venda
2017-08-04,-401.98,-150.66,-251.32,Venda
2017-08-07,-445.41,-209.61,-235.80,Venda
2017-08-08,-485.85,-264.86,-220.99,Venda
2017-08-09,-493.09,-310.51,-182.58,Venda
2017-08-10,-504.39,-349.28,-155.11,Venda
2017-08-11,-515.63,-382.55,-133.08,Venda
2017-08-14,-521.91,-410.42,-111.49,Venda
2017-08-15,-531.90,-434.72,-97.18,Venda
2017-08-16,-528.15,-453.41,-74.74,Venda
2017-08-17,-494.55,-461.63,-32.92,Venda
2017-08-18,-467.14,-462.74,-4.40,Venda
2017-08-21,-429.32,-456.05,26.73,Compra
2017-08-22,-414.43,-447.73,33.30,Compra
2017-08-23,-448.06,-447.79,-0.27,Venda
2017-08-24,-469.54,-452.14,-17.40,Venda
2017-08-25,-481.01,-457.92,-23.09,Venda
2017-08-28,-486.20,-463.57,-22.63,Venda
2017-08-29,-484.24,-467.71,-16.53,Venda
2017-08-30,-477.19,-469.60,-7.59,Venda
2017-08-31,-467.18,-469.12,1.94,Compra
2017-09-01,-455.70,-466.43,10.73,Compra
2017-09-05,-440.79,-461.31,20.52,Compra
2017-09-06,-424.32,-453.91,29.59,Compra
2017-09-07,-405.62,-444.25,38.63,Compra
2017-09-08,-386.60,-432.72,46.12,Compra
2017-09-11,-368.00,-419.78,51.78,Compra
2017-09-12,-346.12,-405.05,58.93,Compra
2017-09-13,-326.00,-389.24,63.24,Compra
2017-09-14,-309.39,-373.27,63.88,Compra
2017-09-15,-296.91,-358.00,61.09,Compra
2017-09-18,-282.56,-342.91,60.35,Compra
2017-09-19,-272.17,-328.76,56.59,Compra
2017-09-20,-262.12,-315.43,53.31,Compra
2017-09-21,-251.73,-302.69,50.96,Compra
2017-09-22,-239.06,-289.97,50.91,Compra
2017-09-25,-226.88,-277.35,50.47,Compra
2017-09-26,-215.23,-264.92,49.69,Compra
2017-09-27,-205.32,-253.00,47.68,Compra
2017-09-28,-183.24,-239.05,55.81,Compra
2017-09-29,-167.22,-224.68,57.46,Compra
2017-10-02,-156.11,-210.97,54.86,Compra
2017-10-03,-151.61,-199.10,47.49,Compra
2017-10-04,-146.12,-188.50,42.38,Compra
2017-10-05,-139.67,-178.74,39.07,Compra
2017-10-06,-129.68,-168.92,39.24,Compra
2017-10-09,-119.90,-159.12,39.22,Compra
2017-10-10,-112.78,-149.85,37.07,Compra
2017-10-11,-97.54,-139.39,41.85,Compra
2017-10-12,-87.60,-129.03,41.43,Compra
2017-10-13,-80.49,-119.32,38.83,Compra
2017-10-16,-76.16,-110.69,34.53,Compra
2017-10-17,-72.85,-103.12,30.27,Compra
2017-10-18,-69.67,-96.43,26.76,Compra
2017-10-19,-68.06,-90.76,22.70,Compra
2017-10-20,-65.54,-85.71,20.17,Compra
2017-10-23,-60.91,-80.75,19.84,Compra
2017-10-24,-52.99,-75.20,22.21,Compra
2017-10-25,-46.67,-69.49,22.82,Compra
2017-10-26,-39.53,-63.50,23.97,Compra
2017-10-27,-36.57,-58.12,21.55,Compra
2017-10-30,-35.99,-53.69,17.70,Compra
2017-10-31,-33.93,-49.74,15.81,Compra
2017-11-01,-38.15,-47.42,9.27,Compra
2017-11-02,-42.46,-46.43,3.97,Compra
2017-11-03,-51.00,-47.34,-3.66,Venda
2017-11-06,-57.68,-49.41,-8.27,Venda
2017-11-07,-62.74,-52.08,-10.66,Venda
2017-11-08,-65.75,-54.81,-10.94,Venda
2017-11-09,-67.36,-57.32,-10.04,Venda
2017-11-10,-68.81,-59.62,-9.19,Venda
2017-11-13,-68.44,-61.38,-7.06,Venda
2017-11-14,-66.89,-62.48,-4.41,Venda
2017-11-15,-67.55,-63.50,-4.05,Venda
2017-11-16,-64.91,-63.78,-1.13,Venda
2017-11-17,-61.85,-63.39,1.54,Compra
2017-11-20,-60.46,-62.81,2.35,Compra
2017-11-21,-60.09,-62.26,2.17,Compra
2017-11-22,-58.51,-61.51,3.00,Compra
2017-11-24,-56.01,-60.41,4.40,Compra
2017-11-27,-55.07,-59.34,4.27,Compra
2017-11-28,-53.96,-58.27,4.31,Compra
2017-11-29,-48.89,-56.39,7.50,Compra
2017-11-30,-45.80,-54.27,8.47,Compra
2017-12-01,-43.09,-52.04,8.95,Compra
2017-12-04,-42.16,-50.06,7.90,Compra
2017-12-05,-40.94,-48.24,7.30,Compra
2017-12-06,-40.48,-46.69,6.21,Compra
2017-12-07,-39.90,-45.33,5.43,Compra
2017-12-08,-39.13,-44.09,4.96,Compra
2017-12-11,-38.66,-43.00,4.34,Compra
2017-12-12,-38.33,-42.07,3.74,Compra
2017-12-13,-38.11,-41.28,3.17,Compra
2017-12-14,-35.11,-40.04,4.93,Compra
2017-12-15,-34.99,-39.03,4.04,Compra
2017-12-18,-33.54,-37.93,4.39,Compra
2017-12-19,-33.22,-36.99,3.77,Compra
2017-12-20,-30.92,-35.78,4.86,Compra
