Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2015-01-02,0.00,0.00,0.00,Neutro
2015-01-05,-0.11,-0.02,-0.09,Venda
2015-01-06,-0.48,-0.11,-0.37,Venda
2015-01-07,-0.47,-0.18,-0.29,Venda
2015-01-08,-0.48,-0.24,-0.24,Venda
2015-01-09,-0.60,-0.32,-0.28,Venda
2015-01-12,-0.65,-0.38,-0.27,Venda
2015-01-13,-0.75,-0.46,-0.29,Venda
2015-01-14,-0.82,-0.53,-0.29,Venda
2015-01-15,-1.05,-0.63,-0.42,Venda
2015-01-16,-0.84,-0.67,-0.17,Venda
2015-01-20,-0.72,-0.68,-0.04,Venda
2015-01-21,-0.63,-0.67,0.04,Compra
2015-01-22,-0.42,-0.62,0.20,Compra
2015-01-23,-0.25,-0.55,0.30,Compra
2015-01-26,-0.11,-0.46,0.35,Compra
2015-01-27,-0.05,-0.38,0.33,Compra
2015-01-28,-0.24,-0.35,0.11,Compra
2015-01-29,-0.29,-0.34,0.05,Compra
2015-01-30,-0.56,-0.38,-0.18,Venda
2015-02-02,-0.76,-0.46,-0.30,Venda
2015-02-03,-0.91,-0.55,-0.36,Venda
2015-02-04,-1.07,-0.65,-0.42,Venda
2015-02-05,-1.07,-0.74,-0.33,Venda
2015-02-06,-1.18,-0.83,-0.35,Venda
2015-02-09,-1.32,-0.92,-0.40,Venda
2015-02-10,-1.23,-0.99,-0.24,Venda
2015-02-11,-1.11,-1.01,-0.10,Venda
2015-02-12,-1.00,-1.01,0.01,Compra
2015-02-13,-0.89,-0.98,0.09,Compra
2015-02-17,-0.74,-0.94,0.20,Compra
2015-02-18,-0.53,-0.85,0.32,Compra
2015-02-19,-0.35,-0.75,0.40,Compra
2015-02-20,-0.10,-0.62,0.52,Compra
2015-02-23,0.13,-0.47,0.60,Compra
2015-02-24,0.25,-0.33,0.58,Compra
2015-02-25,0.39,-0.18,0.57,Compra
2015-02-26,0.54,-0.04,0.58,Compra
2015-02-27,0.58,0.08,0.50,Compra
2015-03-02,0.71,0.21,0.50,Compra
2015-03-03,0.75,0.32,0.43,Compra
2015-03-04,0.81,0.42,0.39,Compra
2015-03-05,0.86,0.50,0.36,Compra
2015-03-06,0.63,0.53,0.10,Compra
2015-03-09,0.44,0.51,-0.07,Venda
2015-03-10,0.21,0.45,-0.24,Venda
2015-03-11,-0.02,0.36,-0.38,Venda
2015-03-12,-0.12,0.26,-0.38,Venda
2015-03-13,-0.19,0.17,-0.36,Venda
2015-03-16,0.26,0.19,0.07,Compra
2015-03-17,0.61,0.27,0.34,Compra
2015-03-18,1.08,0.43,0.65,Compra
2015-03-19,1.58,0.66,0.92,Compra
2015-03-20,2.02,0.93,1.09,Compra
2015-03-23,2.13,1.17,0.96,Compra
2015-03-24,2.16,1.37,0.79,Compra
2015-03-25,1.85,1.47,0.38,Compra
2015-03-26,1.58,1.49,0.09,Compra
2015-03-27,1.47,1.49,-0.02,Venda
2015-03-30,1.47,1.48,-0.01,Venda
2015-03-31,1.19,1.42,-0.23,Venda
2015-04-01,0.80,1.30,-0.50,Venda
2015-04-02,0.42,1.12,-0.70,Venda
2015-04-06,0.08,0.91,-0.83,Venda
2015-04-07,-0.07,0.72,-0.79,Venda
2015-04-08,-0.02,0.57,-0.59,Venda
2015-04-09,0.10,0.48,-0.38,Venda
2015-04-10,0.29,0.44,-0.15,Venda
2015-04-13,0.39,0.43,-0.04,Venda
2015-04-14,0.47,0.44,0.03,Compra
2015-04-15,0.69,0.49,0.20,Compra
2015-04-16,0.94,0.58,0.36,Compra
2015-04-17,0.93,0.65,0.28,Compra
2015-04-20,1.05,0.73,0.32,Compra
2015-04-21,1.28,0.84,0.44,Compra
2015-04-22,1.48,0.97,0.51,Compra
2015-04-23,1.62,1.10,0.52,Compra
2015-04-24,1.64,1.21,0.43,Compra
2015-04-27,1.32,1.23,0.09,Compra
2015-04-28,1.06,1.20,-0.14,Venda
2015-04-29,0.76,1.11,-0.35,Venda
2015-04-30,0.34,0.95,-0.61,Venda
2015-05-01,0.15,0.79,-0.64,Venda
2015-05-04,0.09,0.65,-0.56,Venda
2015-05-05,-0.10,0.50,-0.60,Venda
2015-05-06,-0.28,0.35,-0.63,Venda
2015-05-07,-0.48,0.18,-0.66,Venda
2015-05-08,-0.38,0.07,-0.45,Venda
2015-05-11,-0.36,-0.02,-0.34,Venda
2015-05-12,-0.47,-0.11,-0.36,Venda
2015-05-13,-0.53,-0.19,-0.34,Venda
2015-05-14,-0.37,-0.23,-0.14,Venda
2015-05-15,-0.22,-0.23,0.01,Compra
2015-05-18,-0.03,-0.19,0.16,Compra
2015-05-19,0.12,-0.13,0.25,Compra
2015-05-20,0.26,-0.05,0.31,Compra
2015-05-21,0.36,0.03,0.33,Compra
2015-05-22,0.42,0.11,0.31,Compra
2015-05-26,0.20,0.13,0.07,Compra
2015-05-27,0.10,0.12,-0.02,Venda
2015-05-28,-0.15,0.07,-0.22,Venda
2015-05-29,-0.41,-0.03,-0.38,Venda
2015-06-01,-0.57,-0.14,-0.43,Venda
2015-06-02,-0.71,-0.25,-0.46,Venda
2015-06-03,-0.78,-0.36,-0.42,Venda
2015-06-04,-0.77,-0.44,-0.33,Venda
2015-06-05,-0.80,-0.51,-0.29,Venda
2015-06-08,-0.86,-0.58,-0.28,Venda
2015-06-09,-1.00,-0.66,-0.34,Venda
2015-06-10,-1.05,-0.74,-0.31,Venda
2015-06-11,-0.94,-0.78,-0.16,Venda
2015-06-12,-0.94,-0.81,-0.13,Venda
2015-06-15,-0.94,-0.84,-0.10,Venda
2015-06-16,-0.92,-0.85,-0.07,Venda
2015-06-17,-0.93,-0.87,-0.06,Venda
2015-06-18,-0.66,-0.83,0.17,Compra
2015-06-19,-0.41,-0.74,0.33,Compra
2015-06-22,-0.13,-0.62,0.49,Compra
2015-06-23,0.07,-0.48,0.55,Compra
2015-06-24,0.12,-0.36,0.48,Compra
2015-06-25,0.09,-0.27,0.36,Compra
2015-06-26,0.02,-0.21,0.23,Compra
2015-06-29,-0.40,-0.25,-0.15,Venda
2015-06-30,-0.62,-0.32,-0.30,Venda
2015-07-01,-0.70,-0.40,-0.30,Venda
2015-07-02,-0.85,-0.49,-0.36,Venda
2015-07-06,-0.89,-0.57,-0.32,Venda
2015-07-07,-0.86,-0.63,-0.23,Venda
2015-07-08,-1.00,-0.70,-0.30,Venda
2015-07-09,-1.16,-0.79,-0.37,Venda
2015-07-10,-1.11,-0.86,-0.25,Venda
2015-07-13,-0.96,-0.88,-0.08,Venda
2015-07-14,-0.63,-0.83,0.20,Compra
2015-07-15,-0.30,-0.72,0.42,Compra
2015-07-16,0.12,-0.55,0.67,Compra
2015-07-17,0.46,-0.35,0.81,Compra
2015-07-20,0.78,-0.12,0.90,Compra
2015-07-21,0.98,0.10,0.88,Compra
2015-07-22,1.16,0.31,0.85,Compra
2015-07-23,1.28,0.50,0.78,Compra
2015-07-24,1.04,0.61,0.43,Compra
2015-07-27,1.25,0.74,0.51,Compra
2015-07-28,1.81,0.95,0.86,Compra
