Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2016-01-04,0.00,0.00,0.00,Neutro
2016-01-05,0.08,0.02,0.06,Compra
2016-01-06,0.14,0.04,0.10,Compra
2016-01-07,0.13,0.06,0.07,Compra
2016-01-08,0.10,0.07,0.03,Compra
2016-01-11,0.08,0.07,0.01,Compra
2016-01-12,0.16,0.09,0.07,Compra
2016-01-13,0.06,0.08,-0.02,Venda
2016-01-14,0.08,0.08,0.00,Neutro
2016-01-15,-0.09,0.05,-0.14,Venda
2016-01-19,-0.14,0.01,-0.15,Venda
2016-01-20,-0.21,-0.03,-0.18,Venda
2016-01-21,-0.17,-0.06,-0.11,Venda
2016-01-22,-0.01,-0.05,0.04,Compra
2016-01-25,0.05,-0.03,0.08,Compra
2016-01-26,0.14,0.00,0.14,Compra
2016-01-27,0.20,0.04,0.16,Compra
2016-01-28,0.26,0.09,0.17,Compra
2016-01-29,0.52,0.17,0.35,Compra
2016-02-01,0.73,0.28,0.45,Compra
2016-02-02,0.84,0.40,0.44,Compra
2016-02-03,0.86,0.49,0.37,Compra
2016-02-04,0.86,0.56,0.30,Compra
2016-02-05,0.77,0.60,0.17,Compra
2016-02-08,0.54,0.59,-0.05,Venda
2016-02-09,0.36,0.55,-0.19,Venda
2016-02-10,0.26,0.49,-0.23,Venda
2016-02-11,0.17,0.42,-0.25,Venda
2016-02-12,0.25,0.39,-0.14,Venda
2016-02-16,0.42,0.40,0.02,Compra
2016-02-17,0.49,0.41,0.08,Compra
2016-02-18,0.69,0.47,0.22,Compra
2016-02-19,0.89,0.55,0.34,Compra
2016-02-22,1.14,0.67,0.47,Compra
2016-02-23,1.26,0.79,0.47,Compra
2016-02-24,1.37,0.91,0.46,Compra
2016-02-25,1.48,1.02,0.46,Compra
2016-02-26,1.46,1.11,0.35,Compra
2016-02-29,1.38,1.16,0.22,Compra
2016-03-01,1.34,1.20,0.14,Compra
2016-03-02,1.24,1.21,0.03,Compra
2016-03-03,1.16,1.20,-0.04,Venda
2016-03-04,1.08,1.17,-0.09,Venda
2016-03-07,0.99,1.14,-0.15,Venda
2016-03-08,0.84,1.08,-0.24,Venda
2016-03-09,0.72,1.01,-0.29,Venda
2016-03-10,0.62,0.93,-0.31,Venda
2016-03-11,0.55,0.85,-0.30,Venda
2016-03-14,0.48,0.78,-0.30,Venda
2016-03-15,0.42,0.71,-0.29,Venda
2016-03-16,0.43,0.65,-0.22,Venda
2016-03-17,0.49,0.62,-0.13,Venda
2016-03-18,0.53,0.60,-0.07,Venda
2016-03-21,0.54,0.59,-0.05,Venda
2016-03-22,0.56,0.58,-0.02,Venda
2016-03-23,0.58,0.58,0.00,Neutro
2016-03-24,0.58,0.58,0.00,Neutro
2016-03-28,0.58,0.58,0.00,Neutro
2016-03-29,0.67,0.60,0.07,Compra
2016-03-30,0.85,0.65,0.20,Compra
2016-03-31,0.87,0.69,0.18,Compra
2016-04-01,0.92,0.74,0.18,Compra
2016-04-04,0.88,0.77,0.11,Compra
2016-04-05,0.79,0.77,0.02,Compra
2016-04-06,0.78,0.77,0.01,Compra
2016-04-07,0.72,0.76,-0.04,Venda
2016-04-08,0.64,0.74,-0.10,Venda
2016-04-11,0.51,0.69,-0.18,Venda
2016-04-12,0.37,0.63,-0.26,Venda
2016-04-13,0.28,0.56,-0.28,Venda
2016-04-14,0.19,0.48,-0.29,Venda
2016-04-15,0.13,0.41,-0.28,Venda
2016-04-18,0.08,0.35,-0.27,Venda
2016-04-19,0.11,0.30,-0.19,Venda
2016-04-20,0.11,0.26,-0.15,Venda
2016-04-21,0.03,0.22,-0.19,Venda
2016-04-22,-0.04,0.16,-0.20,Venda
2016-04-25,-0.09,0.11,-0.20,Venda
2016-04-26,-0.11,0.07,-0.18,Venda
2016-04-27,-0.13,0.03,-0.16,Venda
2016-04-28,-0.16,-0.01,-0.15,Venda
2016-04-29,-0.24,-0.06,-0.18,Venda
2016-05-02,-0.21,-0.09,-0.12,Venda
2016-05-03,-0.25,-0.12,-0.13,Venda
2016-05-04,-0.16,-0.13,-0.03,Venda
2016-05-05,-0.11,-0.12,0.01,Compra
2016-05-06,-0.01,-0.10,0.09,Compra
2016-05-09,0.10,-0.06,0.16,Compra
2016-05-10,0.23,-0.00,0.23,Compra
2016-05-11,0.25,0.05,0.20,Compra
2016-05-12,0.32,0.10,0.22,Compra
2016-05-13,0.32,0.15,0.17,Compra
2016-05-16,0.39,0.19,0.20,Compra
2016-05-17,0.38,0.23,0.15,Compra
2016-05-18,0.35,0.26,0.09,Compra
2016-05-19,0.27,0.26,0.01,Compra
2016-05-20,0.22,0.25,-0.03,Venda
2016-05-23,0.13,0.23,-0.10,Venda
2016-05-24,0.19,0.22,-0.03,Venda
2016-05-25,0.21,0.22,-0.01,Venda
2016-05-26,0.21,0.22,-0.01,Venda
2016-05-27,0.27,0.23,0.04,Compra
