Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-04-17,0.00,0.00,0.00,Neutro
2026-04-20,-0.11,-0.02,-0.09,Venda
2026-04-21,-0.15,-0.05,-0.10,Venda
2026-04-22,-0.25,-0.09,-0.16,Venda
2026-04-23,-0.26,-0.12,-0.14,Venda
2026-04-24,-0.48,-0.19,-0.29,Venda
2026-04-27,-0.56,-0.27,-0.29,Venda
2026-04-28,-0.59,-0.33,-0.26,Venda
2026-04-29,-0.53,-0.37,-0.16,Venda
2026-04-30,-0.47,-0.39,-0.08,Venda
2026-05-01,-0.39,-0.39,0.00,Neutro
2026-05-04,-0.34,-0.38,0.04,Compra
2026-05-05,-0.36,-0.38,0.02,Compra
2026-05-06,-0.33,-0.37,0.04,Compra
2026-05-07,-0.49,-0.39,-0.10,Venda
2026-05-08,-0.68,-0.45,-0.23,Venda
2026-05-11,-0.71,-0.50,-0.21,Venda
2026-05-12,-0.78,-0.56,-0.22,Venda
2026-05-13,-0.91,-0.63,-0.28,Venda
2026-05-14,-0.98,-0.70,-0.28,Venda
2026-05-15,-1.06,-0.77,-0.29,Venda
2026-05-18,-1.22,-0.86,-0.36,Venda
2026-05-19,-1.33,-0.95,-0.38,Venda
2026-05-20,-1.37,-1.04,-0.33,Venda
2026-05-21,-1.30,-1.09,-0.21,Venda
2026-05-22,-1.23,-1.12,-0.11,Venda
2026-05-26,-1.12,-1.12,0.00,Neutro
2026-05-27,-1.00,-1.09,0.09,Compra
2026-05-28,-0.81,-1.04,0.23,Compra
2026-05-29,-0.65,-0.96,0.31,Compra
2026-06-01,-0.50,-0.87,0.37,Compra
2026-06-02,-0.43,-0.78,0.35,Compra
2026-06-03,-0.38,-0.70,0.32,Compra
