Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-03-16,0.00,0.00,0.00,Neutro
2026-03-17,0.01,0.00,0.01,Compra
2026-03-18,0.00,0.00,0.00,Neutro
2026-03-19,-0.02,-0.00,-0.02,Venda
2026-03-20,-0.08,-0.02,-0.06,Venda
2026-03-23,-0.09,-0.03,-0.06,Venda
2026-03-24,-0.13,-0.05,-0.08,Venda
2026-03-25,-0.15,-0.07,-0.08,Venda
2026-03-26,-0.22,-0.10,-0.12,Venda
2026-03-27,-0.32,-0.15,-0.17,Venda
2026-03-30,-0.40,-0.20,-0.20,Venda
2026-03-31,-0.39,-0.23,-0.16,Venda
2026-04-01,-0.36,-0.26,-0.10,Venda
2026-04-02,-0.33,-0.27,-0.06,Venda
2026-04-06,-0.29,-0.28,-0.01,Venda
2026-04-07,-0.25,-0.27,0.02,Compra
2026-04-08,-0.15,-0.25,0.10,Compra
2026-04-09,-0.06,-0.21,0.15,Compra
2026-04-10,0.02,-0.16,0.18,Compra
2026-04-13,0.12,-0.11,0.23,Compra
2026-04-14,0.24,-0.04,0.28,Compra
2026-04-15,0.37,0.04,0.33,Compra
2026-04-16,0.47,0.13,0.34,Compra
2026-04-17,0.57,0.22,0.35,Compra
2026-04-20,0.64,0.30,0.34,Compra
2026-04-21,0.67,0.38,0.29,Compra
2026-04-22,0.74,0.45,0.29,Compra
2026-04-23,0.74,0.51,0.23,Compra
2026-04-24,0.78,0.56,0.22,Compra
2026-04-27,0.80,0.61,0.19,Compra
2026-04-28,0.77,0.64,0.13,Compra
2026-04-29,0.74,0.66,0.08,Compra
2026-04-30,0.71,0.67,0.04,Compra
2026-05-01,0.69,0.67,0.02,Compra
2026-05-04,0.66,0.67,-0.01,Venda
2026-05-05,0.64,0.67,-0.03,Venda
2026-05-06,0.65,0.66,-0.01,Venda
2026-05-07,0.64,0.66,-0.02,Venda
2026-05-08,0.63,0.65,-0.02,Venda
2026-05-11,0.62,0.65,-0.03,Venda
2026-05-12,0.59,0.63,-0.04,Venda
2026-05-13,0.57,0.62,-0.05,Venda
2026-05-14,0.59,0.62,-0.03,Venda
2026-05-15,0.56,0.60,-0.04,Venda
2026-05-18,0.52,0.59,-0.07,Venda
2026-05-19,0.46,0.56,-0.10,Venda
2026-05-20,0.43,0.54,-0.11,Venda
2026-05-21,0.41,0.51,-0.10,Venda
2026-05-22,0.38,0.48,-0.10,Venda
2026-05-26,0.38,0.46,-0.08,Venda
2026-05-27,0.36,0.44,-0.08,Venda
2026-05-28,0.35,0.42,-0.07,Venda
2026-05-29,0.36,0.41,-0.05,Venda
2026-06-01,0.40,0.41,-0.01,Venda
2026-06-02,0.41,0.41,0.00,Neutro
2026-06-03,0.38,0.40,-0.02,Venda
