Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2024-05-15,0.00,0.00,0.00,Neutro
2024-05-16,678.06,135.61,542.45,Compra
2024-05-17,1737.65,456.02,1281.63,Compra
2024-05-20,2592.68,883.35,1709.33,Compra
2024-05-21,3159.64,1338.61,1821.03,Compra
2024-05-22,3582.19,1787.33,1794.86,Compra
2024-05-23,3949.01,2219.66,1729.35,Compra
2024-05-24,4234.47,2622.62,1611.85,Compra
2024-05-28,4403.49,2978.80,1424.69,Compra
2024-05-29,4517.64,3286.57,1231.07,Compra
2024-05-30,4555.59,3540.37,1015.22,Compra
2024-05-31,4608.39,3753.97,854.42,Compra
2024-06-03,4517.47,3906.67,610.80,Compra
2024-06-04,2684.44,3662.23,-977.79,Venda
2024-06-05,1160.28,3161.84,-2001.56,Venda
2024-06-06,-85.38,2512.39,-2597.77,Venda
2024-06-07,-1069.92,1795.93,-2865.85,Venda
2024-06-10,-1838.66,1069.01,-2907.67,Venda
2024-06-11,-2440.74,367.06,-2807.80,Venda
2024-06-12,-2828.80,-272.11,-2556.69,Venda
2024-06-13,-3127.72,-843.23,-2284.49,Venda
2024-06-14,-3340.79,-1342.74,-1998.05,Venda
2024-06-17,-3482.26,-1770.65,-1711.61,Venda
2024-06-18,-3551.82,-2126.88,-1424.94,Venda
2024-06-20,-3577.65,-2417.04,-1160.61,Venda
2024-06-21,-3551.69,-2643.97,-907.72,Venda
2024-06-24,-3490.87,-2813.35,-677.52,Venda
2024-06-25,-3406.63,-2932.00,-474.63,Venda
2024-06-26,-3304.05,-3006.41,-297.64,Venda
2024-06-27,-3191.92,-3043.51,-148.41,Venda
2024-06-28,-3064.35,-3047.68,-16.67,Venda
2024-07-01,-2933.79,-3024.90,91.11,Compra
2024-07-02,-2790.56,-2978.03,187.47,Compra
2024-07-03,-2648.14,-2912.06,263.92,Compra
2024-07-05,-2512.92,-2832.23,319.31,Compra
2024-07-08,-2380.10,-2741.80,361.70,Compra
2024-07-09,-2249.87,-2643.42,393.55,Compra
2024-07-10,-2122.68,-2539.27,416.59,Compra
2024-07-11,-1995.48,-2430.51,435.03,Compra
2024-07-12,-1874.85,-2319.38,444.53,Compra
2024-07-15,-1749.39,-2205.38,455.99,Compra
2024-07-16,-1630.84,-2090.47,459.63,Compra
2024-07-17,-1521.93,-1976.76,454.83,Compra
2024-07-18,-1421.81,-1865.77,443.96,Compra
2024-07-19,-1325.41,-1757.70,432.29,Compra
2024-07-22,-1239.41,-1654.04,414.63,Compra
2024-07-23,-1160.45,-1555.32,394.87,Compra
2024-07-24,-1087.76,-1461.81,374.05,Compra
2024-07-25,-1016.98,-1372.85,355.87,Compra
2024-07-26,-972.43,-1292.76,320.33,Compra
2024-07-29,-927.56,-1219.72,292.16,Compra
2024-07-30,-889.97,-1153.77,263.80,Compra
2024-07-31,-848.63,-1092.74,244.11,Compra
2024-08-01,-811.51,-1036.50,224.99,Compra
2024-08-02,-777.33,-984.66,207.33,Compra
2024-08-05,-751.90,-938.11,186.21,Compra
2024-08-06,-719.74,-894.44,174.70,Compra
2024-08-07,-687.78,-853.11,165.33,Compra
2024-08-08,-650.91,-812.67,161.76,Compra
2024-08-09,-606.95,-771.52,164.57,Compra
2024-08-12,-571.01,-731.42,160.41,Compra
2024-08-13,-532.04,-691.54,159.50,Compra
2024-08-14,-501.83,-653.60,151.77,Compra
2024-08-15,-474.03,-617.69,143.66,Compra
2024-08-16,-445.90,-583.33,137.43,Compra
2024-08-19,-413.03,-549.27,136.24,Compra
2024-08-20,-376.51,-514.72,138.21,Compra
2024-08-21,-345.20,-480.81,135.61,Compra
2024-08-22,-316.42,-447.94,131.52,Compra
2024-08-23,-289.46,-416.24,126.78,Compra
2024-08-26,-269.99,-386.99,117.00,Compra
2024-08-27,-244.96,-358.58,113.62,Compra
2024-08-28,-230.05,-332.88,102.83,Compra
2024-08-29,-220.70,-310.44,89.74,Compra
2024-08-30,-209.26,-290.21,80.95,Compra
2024-09-03,-199.19,-272.00,72.81,Compra
2024-09-04,-190.94,-255.79,64.85,Compra
2024-09-05,-181.03,-240.84,59.81,Compra
2024-09-06,-171.84,-227.04,55.20,Compra
2024-09-09,-166.51,-214.93,48.42,Compra
2024-09-10,-161.23,-204.19,42.96,Compra
2024-09-11,-137.08,-190.77,53.69,Compra
2024-09-12,-94.09,-171.43,77.34,Compra
2024-09-13,-65.72,-150.29,84.57,Compra
2024-09-16,-48.65,-129.96,81.31,Compra
2024-09-17,-39.03,-111.78,72.75,Compra
2024-09-18,-37.27,-96.88,59.61,Compra
2024-09-19,-32.59,-84.02,51.43,Compra
2024-09-20,-37.33,-74.68,37.35,Compra
2024-09-23,-39.02,-67.55,28.53,Compra
2024-09-24,-43.09,-62.66,19.57,Compra
2024-09-25,-36.22,-57.37,21.15,Compra
2024-09-26,-28.83,-51.66,22.83,Compra
2024-09-27,-14.73,-44.28,29.55,Compra
2024-09-30,-3.52,-36.12,32.60,Compra
2024-10-01,5.31,-27.84,33.15,Compra
2024-10-02,12.16,-19.84,32.00,Compra
2024-10-03,15.00,-12.87,27.87,Compra
2024-10-04,17.06,-6.88,23.94,Compra
2024-10-07,24.05,-0.70,24.75,Compra
2024-10-08,24.48,4.34,20.14,Compra
2024-10-09,21.02,7.67,13.35,Compra
2024-10-10,19.98,10.14,9.84,Compra
2024-10-11,16.07,11.32,4.75,Compra
2024-10-14,33.25,15.71,17.54,Compra
2024-10-15,103.76,33.32,70.44,Compra
2024-10-16,95.60,45.77,49.83,Compra
2024-10-17,244.47,85.51,158.96,Compra
2024-10-18,420.55,152.52,268.03,Compra
2024-10-21,465.95,215.21,250.74,Compra
2024-10-22,437.19,259.60,177.59,Compra
2024-10-23,460.72,299.83,160.89,Compra
2024-10-24,480.29,335.92,144.37,Compra
2024-10-25,469.41,362.62,106.79,Compra
2024-10-28,460.32,382.16,78.16,Compra
2024-10-29,427.22,391.17,36.05,Compra
2024-10-30,391.62,391.26,0.36,Compra
2024-10-31,348.10,382.63,-34.53,Venda
2024-11-01,310.04,368.11,-58.07,Venda
2024-11-04,243.82,343.25,-99.43,Venda
2024-11-05,172.57,309.12,-136.55,Venda
2024-11-06,98.82,267.06,-168.24,Venda
2024-11-07,54.28,224.50,-170.22,Venda
2024-11-08,9.98,181.60,-171.62,Venda
2024-11-11,-26.75,139.93,-166.68,Venda
