Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2017-10-19,0.00,0.00,0.00,Neutro
2017-10-20,-0.11,-0.02,-0.09,Venda
2017-10-23,-0.21,-0.06,-0.15,Venda
2017-10-24,-0.28,-0.10,-0.18,Venda
2017-10-25,-0.30,-0.14,-0.16,Venda
2017-10-26,-0.30,-0.17,-0.13,Venda
2017-10-27,-0.32,-0.20,-0.12,Venda
2017-10-30,-0.41,-0.24,-0.17,Venda
2017-10-31,-0.42,-0.28,-0.14,Venda
2017-11-01,-0.49,-0.32,-0.17,Venda
2017-11-02,-0.52,-0.36,-0.16,Venda
2017-11-03,-0.56,-0.40,-0.16,Venda
2017-11-06,-0.51,-0.42,-0.09,Venda
2017-11-07,-0.53,-0.44,-0.09,Venda
2017-11-08,-0.53,-0.46,-0.07,Venda
2017-11-09,-0.58,-0.49,-0.09,Venda
2017-11-10,-0.54,-0.50,-0.04,Venda
2017-11-13,-0.46,-0.49,0.03,Compra
2017-11-14,-0.45,-0.48,0.03,Compra
2017-11-15,-0.46,-0.48,0.02,Compra
2017-11-16,-0.45,-0.47,0.02,Compra
2017-11-17,-0.43,-0.46,0.03,Compra
2017-11-20,-0.46,-0.46,0.00,Neutro
2017-11-21,-0.48,-0.47,-0.01,Venda
2017-11-22,-0.49,-0.47,-0.02,Venda
2017-11-24,-0.44,-0.46,0.02,Compra
2017-11-27,-0.41,-0.45,0.04,Compra
2017-11-28,-0.40,-0.44,0.04,Compra
2017-11-29,-0.45,-0.44,-0.01,Venda
2017-11-30,-0.50,-0.46,-0.04,Venda
2017-12-01,-0.59,-0.48,-0.11,Venda
2017-12-04,-0.69,-0.52,-0.17,Venda
2017-12-05,-0.85,-0.59,-0.26,Venda
2017-12-06,-0.92,-0.66,-0.26,Venda
2017-12-07,-0.98,-0.72,-0.26,Venda
2017-12-08,-1.08,-0.79,-0.29,Venda
2017-12-11,-1.06,-0.85,-0.21,Venda
2017-12-12,-0.86,-0.85,-0.01,Venda
