Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-08-25,0.00,0.00,0.00,Neutro
2025-08-26,-0.00,0.00,-0.00,Neutro
2025-08-27,0.01,0.00,0.01,Compra
2025-08-28,0.03,0.01,0.02,Compra
2025-08-29,0.03,0.01,0.02,Compra
2025-09-02,0.00,0.01,-0.01,Venda
2025-09-03,-0.00,0.01,-0.01,Venda
2025-09-04,0.00,0.01,-0.01,Venda
2025-09-05,-0.00,0.00,-0.00,Neutro
2025-09-08,0.00,0.00,0.00,Neutro
2025-09-09,0.02,0.01,0.01,Compra
2025-09-10,0.08,0.02,0.06,Compra
2025-09-11,0.19,0.06,0.13,Compra
2025-09-12,0.19,0.08,0.11,Compra
2025-09-15,0.22,0.11,0.11,Compra
2025-09-16,0.24,0.14,0.10,Compra
2025-09-17,0.26,0.16,0.10,Compra
2025-09-18,0.27,0.18,0.09,Compra
2025-09-19,0.29,0.20,0.09,Compra
2025-09-22,0.34,0.23,0.11,Compra
2025-09-23,0.36,0.26,0.10,Compra
2025-09-24,0.37,0.28,0.09,Compra
2025-09-25,0.33,0.29,0.04,Compra
2025-09-26,0.34,0.30,0.04,Compra
2025-09-29,0.35,0.31,0.04,Compra
2025-09-30,0.37,0.32,0.05,Compra
2025-10-01,0.41,0.34,0.07,Compra
2025-10-02,0.42,0.36,0.06,Compra
2025-10-03,0.45,0.37,0.08,Compra
2025-10-06,0.48,0.40,0.08,Compra
2025-10-07,0.47,0.41,0.06,Compra
2025-10-08,0.47,0.42,0.05,Compra
2025-10-09,0.44,0.43,0.01,Compra
2025-10-10,0.34,0.41,-0.07,Venda
2025-10-13,0.30,0.39,-0.09,Venda
2025-10-14,0.27,0.36,-0.09,Venda
2025-10-15,0.24,0.34,-0.10,Venda
2025-10-16,0.17,0.31,-0.14,Venda
2025-10-17,0.13,0.27,-0.14,Venda
2025-10-20,0.12,0.24,-0.12,Venda
2025-10-21,0.11,0.21,-0.10,Venda
2025-10-22,0.09,0.19,-0.10,Venda
2025-10-23,0.09,0.17,-0.08,Venda
2025-10-24,0.08,0.15,-0.07,Venda
2025-10-27,0.08,0.14,-0.06,Venda
2025-10-28,0.05,0.12,-0.07,Venda
2025-10-29,-0.09,0.08,-0.17,Venda
2025-10-30,-0.21,0.02,-0.23,Venda
2025-10-31,-0.28,-0.04,-0.24,Venda
2025-11-03,-0.36,-0.10,-0.26,Venda
2025-11-04,-0.44,-0.17,-0.27,Venda
2025-11-05,-0.49,-0.23,-0.26,Venda
2025-11-06,-0.55,-0.30,-0.25,Venda
2025-11-07,-0.60,-0.36,-0.24,Venda
2025-11-10,-0.61,-0.41,-0.20,Venda
2025-11-11,-0.57,-0.44,-0.13,Venda
2025-11-12,-0.49,-0.45,-0.04,Venda
2025-11-13,-0.48,-0.46,-0.02,Venda
2025-11-14,-0.47,-0.46,-0.01,Venda
2025-11-17,-0.51,-0.47,-0.04,Venda
2025-11-18,-0.54,-0.48,-0.06,Venda
2025-11-19,-0.58,-0.50,-0.08,Venda
2025-11-20,-0.63,-0.53,-0.10,Venda
2025-11-21,-0.61,-0.54,-0.07,Venda
2025-11-24,-0.57,-0.55,-0.02,Venda
2025-11-25,-0.47,-0.53,0.06,Compra
2025-11-26,-0.37,-0.50,0.13,Compra
2025-11-28,-0.27,-0.45,0.18,Compra
2025-12-01,-0.23,-0.41,0.18,Compra
2025-12-02,-0.20,-0.37,0.17,Compra
2025-12-03,-0.18,-0.33,0.15,Compra
2025-12-04,-0.16,-0.30,0.14,Compra
2025-12-05,-0.13,-0.26,0.13,Compra
2025-12-08,-0.13,-0.24,0.11,Compra
2025-12-09,-0.13,-0.22,0.09,Compra
2025-12-10,-0.09,-0.19,0.10,Compra
2025-12-11,-0.04,-0.16,0.12,Compra
