Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2016-01-04,0.00,0.00,0.00,Neutro
2016-01-05,7.66,1.53,6.13,Compra
2016-01-06,7.83,2.79,5.04,Compra
2016-01-07,-1.70,1.89,-3.59,Venda
2016-01-08,-20.64,-2.61,-18.03,Venda
2016-01-11,-56.29,-13.35,-42.94,Venda
2016-01-12,-102.74,-31.23,-71.51,Venda
2016-01-13,-136.04,-52.19,-83.85,Venda
2016-01-14,-154.83,-72.72,-82.11,Venda
2016-01-15,-146.74,-87.52,-59.22,Venda
2016-01-19,-132.98,-96.61,-36.37,Venda
2016-01-20,-124.51,-102.19,-22.32,Venda
2016-01-21,-114.54,-104.66,-9.88,Venda
2016-01-22,-101.60,-104.05,2.45,Compra
2016-01-25,-94.13,-102.07,7.94,Compra
2016-01-26,-79.54,-97.56,18.02,Compra
2016-01-27,-80.61,-94.17,13.56,Compra
2016-01-28,-88.19,-92.97,4.78,Compra
2016-01-29,-104.61,-95.30,-9.31,Venda
2016-02-01,-116.28,-99.50,-16.78,Venda
2016-02-02,-118.36,-103.27,-15.09,Venda
2016-02-03,-120.55,-106.73,-13.82,Venda
2016-02-04,-120.89,-109.56,-11.33,Venda
2016-02-05,-119.79,-111.60,-8.19,Venda
2016-02-08,-121.38,-113.56,-7.82,Venda
2016-02-09,-126.99,-116.25,-10.74,Venda
2016-02-10,-126.11,-118.22,-7.89,Venda
2016-02-11,-127.81,-120.14,-7.67,Venda
2016-02-12,-129.60,-122.03,-7.57,Venda
2016-02-16,-119.96,-121.62,1.66,Compra
2016-02-17,-116.78,-120.65,3.87,Compra
2016-02-18,-114.87,-119.49,4.62,Compra
2016-02-19,-113.98,-118.39,4.41,Compra
2016-02-22,-104.32,-115.58,11.26,Compra
2016-02-23,-101.32,-112.72,11.40,Compra
2016-02-24,-105.46,-111.27,5.81,Compra
2016-02-25,-97.94,-108.61,10.67,Compra
2016-02-26,-89.01,-104.69,15.68,Compra
2016-02-29,-79.09,-99.57,20.48,Compra
2016-03-01,-74.24,-94.50,20.26,Compra
2016-03-02,-65.77,-88.76,22.99,Compra
2016-03-03,-58.38,-82.68,24.30,Compra
2016-03-04,-53.84,-76.91,23.07,Compra
2016-03-07,-49.67,-71.46,21.79,Compra
2016-03-08,-45.84,-66.34,20.50,Compra
2016-03-09,-44.23,-61.92,17.69,Compra
2016-03-10,-48.20,-59.17,10.97,Compra
2016-03-11,-46.94,-56.73,9.79,Compra
2016-03-14,-47.33,-54.85,7.52,Compra
2016-03-15,-50.93,-54.06,3.13,Compra
2016-03-16,-51.25,-53.50,2.25,Compra
2016-03-17,-47.09,-52.22,5.13,Compra
2016-03-18,-49.04,-51.58,2.54,Compra
2016-03-21,-44.26,-50.12,5.86,Compra
2016-03-22,-47.67,-49.63,1.96,Compra
2016-03-23,-44.06,-48.52,4.46,Compra
2016-03-24,-38.81,-46.57,7.76,Compra
2016-03-28,-38.09,-44.88,6.79,Compra
2016-03-29,-33.25,-42.55,9.30,Compra
2016-03-30,-34.83,-41.01,6.18,Compra
2016-03-31,-31.84,-39.17,7.33,Compra
2016-04-01,-31.05,-37.55,6.50,Compra
2016-04-04,-30.08,-36.06,5.98,Compra
2016-04-05,-40.46,-36.94,-3.52,Venda
2016-04-06,-48.14,-39.18,-8.96,Venda
2016-04-07,-49.77,-41.30,-8.47,Venda
2016-04-08,-50.48,-43.13,-7.35,Venda
2016-04-11,-56.21,-45.75,-10.46,Venda
2016-04-12,-67.72,-50.14,-17.58,Venda
2016-04-13,-70.21,-54.16,-16.05,Venda
2016-04-14,-73.29,-57.98,-15.31,Venda
2016-04-15,-78.69,-62.12,-16.57,Venda
2016-04-18,-82.02,-66.10,-15.92,Venda
2016-04-19,-83.70,-69.62,-14.08,Venda
2016-04-20,-68.74,-69.45,0.71,Compra
2016-04-21,-48.58,-65.27,16.69,Compra
2016-04-22,-34.15,-59.05,24.90,Compra
2016-04-25,-35.86,-54.41,18.55,Compra
2016-04-26,-32.95,-50.12,17.17,Compra
2016-04-27,-37.96,-47.69,9.73,Compra
2016-04-28,-33.80,-44.91,11.11,Compra
2016-04-29,-32.06,-42.34,10.28,Compra
2016-05-02,-11.19,-36.11,24.92,Compra
2016-05-03,3.37,-28.21,31.58,Compra
2016-05-04,7.09,-21.15,28.24,Compra
2016-05-05,13.75,-14.17,27.92,Compra
2016-05-06,18.81,-7.58,26.39,Compra
2016-05-09,18.73,-2.31,21.04,Compra
2016-05-10,16.54,1.46,15.08,Compra
2016-05-11,6.97,2.56,4.41,Compra
2016-05-12,-4.43,1.16,-5.59,Venda
2016-05-13,-11.39,-1.35,-10.04,Venda
2016-05-16,-24.38,-5.96,-18.42,Venda
2016-05-17,-41.93,-13.15,-28.78,Venda
2016-05-18,-55.21,-21.56,-33.65,Venda
2016-05-19,-64.98,-30.25,-34.73,Venda
2016-05-20,-69.98,-38.19,-31.79,Venda
2016-05-23,-73.11,-45.18,-27.93,Venda
2016-05-24,-74.72,-51.08,-23.64,Venda
2016-05-25,-77.04,-56.28,-20.76,Venda
2016-05-26,-76.07,-60.23,-15.84,Venda
2016-05-27,-72.53,-62.69,-9.84,Venda
2016-05-31,-63.19,-62.79,-0.40,Venda
2016-06-01,-53.23,-60.88,7.65,Compra
2016-06-02,-48.65,-58.43,9.78,Compra
2016-06-03,-52.17,-57.18,5.01,Compra
2016-06-06,-42.84,-54.31,11.47,Compra
2016-06-07,-23.56,-48.16,24.60,Compra
2016-06-08,-13.93,-41.32,27.39,Compra
2016-06-09,-2.39,-33.53,31.14,Compra
2016-06-10,8.58,-25.11,33.69,Compra
2016-06-13,11.34,-17.82,29.16,Compra
2016-06-14,15.29,-11.20,26.49,Compra
2016-06-15,10.55,-6.85,17.40,Compra
2016-06-16,4.80,-4.52,9.32,Compra
2016-06-17,4.08,-2.80,6.88,Compra
2016-06-20,-4.20,-3.08,-1.12,Venda
2016-06-21,-10.64,-4.59,-6.05,Venda
2016-06-22,-11.73,-6.02,-5.71,Venda
2016-06-23,-18.19,-8.45,-9.74,Venda
2016-06-24,-36.45,-14.05,-22.40,Venda
2016-06-27,-46.52,-20.55,-25.97,Venda
2016-06-28,-50.04,-26.44,-23.60,Venda
2016-06-29,-61.80,-33.52,-28.28,Venda
2016-06-30,-62.66,-39.34,-23.32,Venda
2016-07-01,-66.44,-44.76,-21.68,Venda
2016-07-05,-72.48,-50.31,-22.17,Venda
2016-07-06,-72.55,-54.76,-17.79,Venda
2016-07-07,-69.87,-57.78,-12.09,Venda
2016-07-08,-66.97,-59.62,-7.35,Venda
2016-07-11,-67.77,-61.25,-6.52,Venda
2016-07-12,-67.62,-62.52,-5.10,Venda
2016-07-13,-66.73,-63.36,-3.37,Venda
2016-07-14,-67.19,-64.13,-3.06,Venda
2016-07-15,-66.78,-64.66,-2.12,Venda
