Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-12-09,0.00,0.00,0.00,Neutro
2025-12-10,0.03,0.01,0.02,Compra
2025-12-11,0.07,0.02,0.05,Compra
2025-12-12,0.10,0.04,0.06,Compra
2025-12-15,0.13,0.05,0.08,Compra
2025-12-16,0.14,0.07,0.07,Compra
2025-12-17,0.13,0.08,0.05,Compra
2025-12-18,0.13,0.09,0.04,Compra
2025-12-19,0.13,0.10,0.03,Compra
2025-12-22,0.15,0.11,0.04,Compra
2025-12-23,0.16,0.12,0.04,Compra
2025-12-24,0.17,0.13,0.04,Compra
2025-12-26,0.17,0.14,0.03,Compra
2025-12-29,0.17,0.14,0.03,Compra
2025-12-30,0.16,0.15,0.01,Compra
2025-12-31,0.15,0.15,0.00,Neutro
2026-01-02,0.15,0.15,0.00,Neutro
2026-01-05,0.18,0.15,0.03,Compra
2026-01-06,0.21,0.17,0.04,Compra
2026-01-07,0.21,0.17,0.04,Compra
2026-01-08,0.22,0.18,0.04,Compra
2026-01-09,0.24,0.19,0.05,Compra
2026-01-12,0.25,0.21,0.04,Compra
2026-01-13,0.25,0.21,0.04,Compra
2026-01-14,0.26,0.22,0.04,Compra
2026-01-15,0.28,0.24,0.04,Compra
2026-01-16,0.29,0.25,0.04,Compra
2026-01-20,0.26,0.25,0.01,Compra
2026-01-21,0.27,0.25,0.02,Compra
2026-01-22,0.28,0.26,0.02,Compra
2026-01-23,0.27,0.26,0.01,Compra
2026-01-26,0.27,0.26,0.01,Compra
2026-01-27,0.25,0.26,-0.01,Venda
2026-01-28,0.23,0.25,-0.02,Venda
2026-01-29,0.23,0.25,-0.02,Venda
2026-01-30,0.22,0.24,-0.02,Venda
2026-02-02,0.22,0.24,-0.02,Venda
2026-02-03,0.24,0.24,0.00,Neutro
2026-02-04,0.28,0.25,0.03,Compra
2026-02-05,0.29,0.26,0.03,Compra
2026-02-06,0.33,0.27,0.06,Compra
2026-02-09,0.36,0.29,0.07,Compra
2026-02-10,0.38,0.31,0.07,Compra
2026-02-11,0.39,0.32,0.07,Compra
2026-02-12,0.37,0.33,0.04,Compra
2026-02-13,0.35,0.34,0.01,Compra
2026-02-17,0.34,0.34,0.00,Neutro
2026-02-18,0.34,0.34,0.00,Neutro
2026-02-19,0.33,0.34,-0.01,Venda
2026-02-20,0.34,0.34,0.00,Neutro
2026-02-23,0.30,0.33,-0.03,Venda
2026-02-24,0.28,0.32,-0.04,Venda
2026-02-25,0.27,0.31,-0.04,Venda
2026-02-26,0.27,0.30,-0.03,Venda
2026-02-27,0.26,0.29,-0.03,Venda
2026-03-02,0.24,0.28,-0.04,Venda
2026-03-03,0.20,0.27,-0.07,Venda
2026-03-04,0.19,0.25,-0.06,Venda
2026-03-05,0.13,0.23,-0.10,Venda
2026-03-06,0.06,0.19,-0.13,Venda
2026-03-09,0.00,0.15,-0.15,Venda
2026-03-10,-0.05,0.11,-0.16,Venda
2026-03-11,-0.09,0.07,-0.16,Venda
2026-03-12,-0.16,0.03,-0.19,Venda
2026-03-13,-0.20,-0.02,-0.18,Venda
2026-03-16,-0.22,-0.06,-0.16,Venda
2026-03-17,-0.21,-0.09,-0.12,Venda
2026-03-18,-0.23,-0.12,-0.11,Venda
2026-03-19,-0.25,-0.14,-0.11,Venda
2026-03-20,-0.27,-0.17,-0.10,Venda
2026-03-23,-0.26,-0.19,-0.07,Venda
2026-03-24,-0.23,-0.20,-0.03,Venda
2026-03-25,-0.20,-0.20,0.00,Neutro
2026-03-26,-0.19,-0.20,0.01,Compra
2026-03-27,-0.19,-0.19,0.00,Neutro
2026-03-30,-0.19,-0.19,0.00,Neutro
2026-03-31,-0.16,-0.19,0.03,Compra
2026-04-01,-0.14,-0.18,0.04,Compra
2026-04-02,-0.11,-0.16,0.05,Compra
2026-04-06,-0.08,-0.15,0.07,Compra
2026-04-07,-0.06,-0.13,0.07,Compra
2026-04-08,0.01,-0.10,0.11,Compra
2026-04-09,0.06,-0.07,0.13,Compra
2026-04-10,0.08,-0.04,0.12,Compra
2026-04-13,0.12,-0.01,0.13,Compra
2026-04-14,0.15,0.02,0.13,Compra
2026-04-15,0.16,0.05,0.11,Compra
2026-04-16,0.17,0.07,0.10,Compra
2026-04-17,0.20,0.10,0.10,Compra
2026-04-20,0.22,0.12,0.10,Compra
2026-04-21,0.23,0.15,0.08,Compra
2026-04-22,0.23,0.16,0.07,Compra
2026-04-23,0.24,0.18,0.06,Compra
2026-04-24,0.25,0.19,0.06,Compra
2026-04-27,0.24,0.20,0.04,Compra
2026-04-28,0.23,0.21,0.02,Compra
2026-04-29,0.22,0.21,0.01,Compra
2026-04-30,0.24,0.22,0.02,Compra
2026-05-01,0.23,0.22,0.01,Compra
2026-05-04,0.22,0.22,0.00,Neutro
2026-05-05,0.22,0.22,0.00,Neutro
2026-05-06,0.25,0.23,0.02,Compra
2026-05-07,0.24,0.23,0.01,Compra
2026-05-08,0.22,0.23,-0.01,Venda
2026-05-11,0.22,0.23,-0.01,Venda
2026-05-12,0.21,0.22,-0.01,Venda
2026-05-13,0.21,0.22,-0.01,Venda
2026-05-14,0.22,0.22,0.00,Neutro
2026-05-15,0.20,0.22,-0.02,Venda
2026-05-18,0.20,0.21,-0.01,Venda
2026-05-19,0.17,0.20,-0.03,Venda
2026-05-20,0.18,0.20,-0.02,Venda
2026-05-21,0.18,0.20,-0.02,Venda
2026-05-22,0.20,0.20,0.00,Neutro
2026-05-26,0.22,0.20,0.02,Compra
2026-05-27,0.24,0.21,0.03,Compra
2026-05-28,0.24,0.22,0.02,Compra
2026-05-29,0.23,0.22,0.01,Compra
2026-06-01,0.22,0.22,0.00,Neutro
2026-06-02,0.23,0.22,0.01,Compra
2026-06-03,0.23,0.22,0.01,Compra
