Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-04-28,0.00,0.00,0.00,Neutro
2026-04-29,0.01,0.00,0.01,Compra
2026-04-30,-0.01,-0.00,-0.01,Venda
2026-05-01,0.03,0.01,0.02,Compra
2026-05-04,0.10,0.02,0.08,Compra
2026-05-05,0.12,0.04,0.08,Compra
2026-05-06,0.17,0.07,0.10,Compra
2026-05-07,0.18,0.09,0.09,Compra
2026-05-08,0.17,0.11,0.06,Compra
2026-05-11,0.26,0.14,0.12,Compra
2026-05-12,0.32,0.17,0.15,Compra
2026-05-13,0.37,0.21,0.16,Compra
2026-05-14,0.39,0.25,0.14,Compra
2026-05-15,0.37,0.27,0.10,Compra
2026-05-18,0.35,0.29,0.06,Compra
2026-05-19,0.32,0.29,0.03,Compra
2026-05-20,0.30,0.30,0.00,Neutro
2026-05-21,0.30,0.30,0.00,Neutro
2026-05-22,0.30,0.30,0.00,Neutro
2026-05-26,0.21,0.28,-0.07,Venda
2026-05-27,0.12,0.25,-0.13,Venda
2026-05-28,0.08,0.21,-0.13,Venda
2026-05-29,0.06,0.18,-0.12,Venda
2026-06-01,0.05,0.16,-0.11,Venda
2026-06-02,0.02,0.13,-0.11,Venda
2026-06-03,-0.03,0.10,-0.13,Venda
