Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2016-01-04,0.00,0.00,0.00,Neutro
2016-01-05,-2177.78,-435.56,-1742.22,Venda
2016-01-06,-11014.75,-2551.39,-8463.36,Venda
2016-01-07,-17812.78,-5603.67,-12209.11,Venda
2016-01-08,-22935.88,-9070.11,-13865.77,Venda
2016-01-11,-26688.33,-12593.76,-14094.57,Venda
2016-01-12,-29324.14,-15939.83,-13384.31,Venda
2016-01-13,-31055.05,-18962.88,-12092.17,Venda
2016-01-14,-32057.28,-21581.76,-10475.52,Venda
2016-01-15,-32477.17,-23760.84,-8716.33,Venda
2016-01-19,-32436.04,-25495.88,-6940.16,Venda
2016-01-20,-32034.17,-26803.54,-5230.63,Venda
2016-01-21,-31354.25,-27713.68,-3640.57,Venda
2016-01-22,-30464.24,-28263.79,-2200.45,Venda
2016-01-25,-16975.33,-26006.10,9030.77,Compra
2016-01-26,-3164.75,-21437.83,18273.08,Compra
2016-01-27,7691.57,-15611.95,23303.52,Compra
2016-01-28,16109.58,-9267.64,25377.22,Compra
2016-01-29,22521.31,-2909.85,25431.16,Compra
2016-02-01,27350.31,3142.18,24208.13,Compra
2016-02-02,30822.02,8678.15,22143.87,Compra
2016-02-03,33190.78,13580.67,19610.11,Compra
2016-02-04,34668.41,17798.22,16870.19,Compra
2016-02-05,35431.01,21324.78,14106.23,Compra
2016-02-08,35624.72,24184.77,11439.95,Compra
2016-02-09,35370.50,26421.91,8948.59,Compra
2016-02-10,34768.25,28091.18,6677.07,Compra
2016-02-11,33900.18,29252.98,4647.20,Compra
2016-02-12,32833.74,29969.13,2864.61,Compra
2016-02-16,31624.03,30300.11,1323.92,Compra
2016-02-17,30315.87,30303.26,12.61,Compra
2016-02-18,28945.48,30031.71,-1086.23,Venda
2016-02-19,27541.95,29533.76,-1991.81,Venda
2016-02-22,26128.45,28852.69,-2724.24,Venda
2016-02-23,24723.24,28026.80,-3303.56,Venda
2016-02-24,23340.55,27089.55,-3749.00,Venda
2016-02-25,21369.04,25945.45,-4576.41,Venda
2016-02-26,19580.88,24672.54,-5091.66,Venda
2016-02-29,17956.76,23329.38,-5372.62,Venda
2016-03-01,16479.66,21959.44,-5479.78,Venda
2016-03-02,15134.59,20594.47,-5459.88,Venda
2016-03-03,13908.29,19257.23,-5348.94,Venda
2016-03-04,10300.12,17465.81,-7165.69,Venda
2016-03-07,7355.83,15443.81,-8087.98,Venda
2016-03-08,4965.22,13348.09,-8382.87,Venda
2016-03-09,3035.65,11285.61,-8249.96,Venda
2016-03-10,1489.29,9326.34,-7837.05,Venda
2016-03-11,260.78,7513.23,-7252.45,Venda
