Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-07-30,0.00,0.00,0.00,Neutro
2025-07-31,-0.00,0.00,-0.00,Neutro
2025-08-01,-0.03,-0.01,-0.02,Venda
2025-08-04,0.12,0.02,0.10,Compra
2025-08-05,0.24,0.06,0.18,Compra
2025-08-06,0.36,0.12,0.24,Compra
2025-08-07,0.50,0.20,0.30,Compra
2025-08-08,0.60,0.28,0.32,Compra
2025-08-11,0.71,0.36,0.35,Compra
2025-08-12,0.77,0.45,0.32,Compra
2025-08-13,0.81,0.52,0.29,Compra
2025-08-14,0.84,0.58,0.26,Compra
2025-08-15,0.84,0.63,0.21,Compra
2025-08-18,0.78,0.66,0.12,Compra
2025-08-19,0.53,0.64,-0.11,Venda
2025-08-20,0.35,0.58,-0.23,Venda
2025-08-21,0.24,0.51,-0.27,Venda
2025-08-22,0.20,0.45,-0.25,Venda
2025-08-25,0.17,0.39,-0.22,Venda
2025-08-26,0.18,0.35,-0.17,Venda
2025-08-27,0.25,0.33,-0.08,Venda
2025-08-28,0.37,0.34,0.03,Compra
2025-08-29,0.49,0.37,0.12,Compra
2025-09-02,0.55,0.41,0.14,Compra
2025-09-03,0.61,0.45,0.16,Compra
2025-09-04,0.63,0.48,0.15,Compra
2025-09-05,0.65,0.52,0.13,Compra
2025-09-08,0.66,0.54,0.12,Compra
2025-09-09,0.64,0.56,0.08,Compra
2025-09-10,0.62,0.58,0.04,Compra
2025-09-11,0.60,0.58,0.02,Compra
2025-09-12,0.56,0.58,-0.02,Venda
2025-09-15,0.57,0.57,0.00,Neutro
2025-09-16,0.57,0.57,0.00,Neutro
2025-09-17,0.58,0.58,0.00,Neutro
2025-09-18,0.61,0.58,0.03,Compra
2025-09-19,0.63,0.59,0.04,Compra
2025-09-22,0.64,0.60,0.04,Compra
2025-09-23,0.62,0.61,0.01,Compra
2025-09-24,0.61,0.61,0.00,Neutro
2025-09-25,0.55,0.59,-0.04,Venda
2025-09-26,0.50,0.58,-0.08,Venda
2025-09-29,0.46,0.55,-0.09,Venda
2025-09-30,0.43,0.53,-0.10,Venda
2025-10-01,0.46,0.51,-0.05,Venda
2025-10-02,0.56,0.52,0.04,Compra
2025-10-03,0.63,0.54,0.09,Compra
2025-10-06,0.69,0.57,0.12,Compra
2025-10-07,0.69,0.60,0.09,Compra
2025-10-08,0.71,0.62,0.09,Compra
2025-10-09,0.70,0.64,0.06,Compra
2025-10-10,0.67,0.64,0.03,Compra
2025-10-13,0.67,0.65,0.02,Compra
2025-10-14,0.65,0.65,0.00,Neutro
2025-10-15,0.66,0.65,0.01,Compra
2025-10-16,0.58,0.64,-0.06,Venda
2025-10-17,0.51,0.61,-0.10,Venda
2025-10-20,0.55,0.60,-0.05,Venda
2025-10-21,0.57,0.59,-0.02,Venda
2025-10-22,0.54,0.58,-0.04,Venda
2025-10-23,0.56,0.58,-0.02,Venda
2025-10-24,0.56,0.57,-0.01,Venda
2025-10-27,0.55,0.57,-0.02,Venda
2025-10-28,0.53,0.56,-0.03,Venda
2025-10-29,0.53,0.56,-0.03,Venda
2025-10-30,0.53,0.55,-0.02,Venda
