Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2016-01-04,0.00,0.00,0.00,Neutro
2016-01-05,-0.02,-0.00,-0.02,Venda
2016-01-06,-0.01,-0.01,0.00,Neutro
2016-01-07,-0.05,-0.01,-0.04,Venda
2016-01-08,-0.14,-0.04,-0.10,Venda
2016-01-11,-0.19,-0.07,-0.12,Venda
2016-01-12,-0.25,-0.11,-0.14,Venda
2016-01-13,-0.32,-0.15,-0.17,Venda
2016-01-14,-0.35,-0.19,-0.16,Venda
2016-01-15,-0.38,-0.23,-0.15,Venda
2016-01-19,-0.42,-0.27,-0.15,Venda
2016-01-20,-0.37,-0.29,-0.08,Venda
2016-01-21,-0.37,-0.30,-0.07,Venda
2016-01-22,-0.34,-0.31,-0.03,Venda
2016-01-25,-0.38,-0.32,-0.06,Venda
2016-01-26,-0.38,-0.34,-0.04,Venda
2016-01-27,-0.40,-0.35,-0.05,Venda
2016-01-28,-0.39,-0.36,-0.03,Venda
2016-01-29,-0.28,-0.34,0.06,Compra
2016-02-01,-0.23,-0.32,0.09,Compra
2016-02-02,-0.20,-0.30,0.10,Compra
2016-02-03,-0.17,-0.27,0.10,Compra
2016-02-04,-0.15,-0.25,0.10,Compra
2016-02-05,-0.18,-0.23,0.05,Compra
2016-02-08,-0.22,-0.23,0.01,Compra
2016-02-09,-0.27,-0.24,-0.03,Venda
2016-02-10,-0.23,-0.24,0.01,Compra
2016-02-11,-0.13,-0.22,0.09,Compra
2016-02-12,-0.03,-0.18,0.15,Compra
2016-02-16,0.09,-0.12,0.21,Compra
2016-02-17,0.16,-0.07,0.23,Compra
2016-02-18,0.22,-0.01,0.23,Compra
2016-02-19,0.27,0.05,0.22,Compra
2016-02-22,0.31,0.10,0.21,Compra
2016-02-23,0.40,0.16,0.24,Compra
2016-02-24,0.49,0.23,0.26,Compra
2016-02-25,0.55,0.29,0.26,Compra
2016-02-26,0.59,0.35,0.24,Compra
2016-02-29,0.67,0.41,0.26,Compra
2016-03-01,0.76,0.48,0.28,Compra
2016-03-02,0.86,0.56,0.30,Compra
2016-03-03,0.93,0.63,0.30,Compra
2016-03-04,1.08,0.72,0.36,Compra
2016-03-07,1.23,0.82,0.41,Compra
2016-03-08,1.31,0.92,0.39,Compra
2016-03-09,1.35,1.01,0.34,Compra
2016-03-10,1.37,1.08,0.29,Compra
2016-03-11,1.38,1.14,0.24,Compra
2016-03-14,1.38,1.19,0.19,Compra
2016-03-15,1.34,1.22,0.12,Compra
2016-03-16,1.31,1.24,0.07,Compra
2016-03-17,1.29,1.25,0.04,Compra
2016-03-18,1.26,1.25,0.01,Compra
2016-03-21,1.21,1.24,-0.03,Venda
2016-03-22,1.17,1.23,-0.06,Venda
2016-03-23,1.10,1.20,-0.10,Venda
2016-03-24,1.00,1.16,-0.16,Venda
2016-03-28,0.94,1.12,-0.18,Venda
2016-03-29,0.86,1.07,-0.21,Venda
2016-03-30,0.83,1.02,-0.19,Venda
2016-03-31,0.79,0.97,-0.18,Venda
2016-04-01,0.73,0.92,-0.19,Venda
2016-04-04,0.64,0.87,-0.23,Venda
2016-04-05,0.54,0.80,-0.26,Venda
2016-04-06,0.47,0.74,-0.27,Venda
2016-04-07,0.39,0.67,-0.28,Venda
2016-04-08,0.36,0.61,-0.25,Venda
2016-04-11,0.31,0.55,-0.24,Venda
2016-04-12,0.32,0.50,-0.18,Venda
2016-04-13,0.35,0.47,-0.12,Venda
2016-04-14,0.35,0.45,-0.10,Venda
2016-04-15,0.37,0.43,-0.06,Venda
2016-04-18,0.41,0.43,-0.02,Venda
2016-04-19,0.49,0.44,0.05,Compra
2016-04-20,0.50,0.45,0.05,Compra
2016-04-21,0.49,0.46,0.03,Compra
2016-04-22,0.48,0.46,0.02,Compra
2016-04-25,0.39,0.45,-0.06,Venda
2016-04-26,0.36,0.43,-0.07,Venda
2016-04-27,0.36,0.42,-0.06,Venda
