Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-02-19,0.00,0.00,0.00,Neutro
2026-02-20,0.07,0.01,0.06,Compra
2026-02-23,0.17,0.05,0.12,Compra
2026-02-24,0.37,0.11,0.26,Compra
2026-02-25,0.53,0.19,0.34,Compra
2026-02-26,0.62,0.28,0.34,Compra
2026-02-27,0.65,0.35,0.30,Compra
2026-03-02,0.71,0.42,0.29,Compra
2026-03-03,0.63,0.47,0.16,Compra
2026-03-04,0.56,0.48,0.08,Compra
2026-03-05,0.39,0.47,-0.08,Venda
2026-03-06,0.11,0.39,-0.28,Venda
2026-03-09,-0.06,0.30,-0.36,Venda
2026-03-10,-0.13,0.22,-0.35,Venda
2026-03-11,-0.22,0.13,-0.35,Venda
2026-03-12,-0.37,0.03,-0.40,Venda
2026-03-13,-0.59,-0.09,-0.50,Venda
2026-03-16,-0.69,-0.21,-0.48,Venda
2026-03-17,-0.77,-0.32,-0.45,Venda
2026-03-18,-0.91,-0.44,-0.47,Venda
2026-03-19,-1.07,-0.57,-0.50,Venda
2026-03-20,-1.23,-0.70,-0.53,Venda
2026-03-23,-1.26,-0.81,-0.45,Venda
2026-03-24,-1.21,-0.89,-0.32,Venda
2026-03-25,-1.14,-0.94,-0.20,Venda
2026-03-26,-1.12,-0.98,-0.14,Venda
2026-03-27,-1.08,-1.00,-0.08,Venda
2026-03-30,-1.08,-1.01,-0.07,Venda
2026-03-31,-0.94,-1.00,0.06,Compra
2026-04-01,-0.74,-0.95,0.21,Compra
2026-04-02,-0.57,-0.87,0.30,Compra
2026-04-06,-0.44,-0.79,0.35,Compra
2026-04-07,-0.35,-0.70,0.35,Compra
2026-04-08,-0.12,-0.58,0.46,Compra
2026-04-09,0.12,-0.44,0.56,Compra
2026-04-10,0.35,-0.28,0.63,Compra
2026-04-13,0.54,-0.12,0.66,Compra
2026-04-14,0.69,0.04,0.65,Compra
2026-04-15,0.81,0.20,0.61,Compra
2026-04-16,0.89,0.33,0.56,Compra
2026-04-17,1.01,0.47,0.54,Compra
2026-04-20,1.09,0.59,0.50,Compra
2026-04-21,1.04,0.68,0.36,Compra
2026-04-22,1.09,0.76,0.33,Compra
2026-04-23,0.77,0.77,0.00,Neutro
2026-04-24,0.49,0.71,-0.22,Venda
2026-04-27,0.24,0.62,-0.38,Venda
2026-04-28,-0.03,0.49,-0.52,Venda
2026-04-29,-0.29,0.33,-0.62,Venda
2026-04-30,-0.46,0.17,-0.63,Venda
2026-05-01,-0.62,0.01,-0.63,Venda
2026-05-04,-0.77,-0.14,-0.63,Venda
2026-05-05,-0.82,-0.28,-0.54,Venda
2026-05-06,-0.75,-0.37,-0.38,Venda
2026-05-07,-0.69,-0.44,-0.25,Venda
2026-05-08,-0.61,-0.47,-0.14,Venda
2026-05-11,-0.44,-0.46,0.02,Compra
2026-05-12,-0.24,-0.42,0.18,Compra
2026-05-13,-0.03,-0.34,0.31,Compra
2026-05-14,0.08,-0.26,0.34,Compra
2026-05-15,0.04,-0.20,0.24,Compra
2026-05-18,-0.07,-0.17,0.10,Compra
2026-05-19,-0.20,-0.18,-0.02,Venda
2026-05-20,-0.25,-0.19,-0.06,Venda
2026-05-21,-0.23,-0.20,-0.03,Venda
2026-05-22,-0.23,-0.21,-0.02,Venda
2026-05-26,-0.15,-0.19,0.04,Compra
2026-05-27,-0.11,-0.18,0.07,Compra
2026-05-28,0.00,-0.14,0.14,Compra
2026-05-29,0.08,-0.10,0.18,Compra
2026-06-01,0.19,-0.04,0.23,Compra
2026-06-02,0.44,0.06,0.38,Compra
2026-06-03,0.60,0.16,0.44,Compra
2026-06-04,0.67,0.27,0.40,Compra
2026-06-05,0.48,0.31,0.17,Compra
2026-06-08,0.35,0.32,0.03,Compra
2026-06-09,0.25,0.30,-0.05,Venda
2026-06-10,0.10,0.26,-0.16,Venda
2026-06-11,0.11,0.23,-0.12,Venda
2026-06-12,0.19,0.22,-0.03,Venda
2026-06-15,0.31,0.24,0.07,Compra
2026-06-16,0.41,0.27,0.14,Compra
2026-06-17,0.43,0.31,0.12,Compra
2026-06-18,0.44,0.33,0.11,Compra
2026-06-22,0.46,0.36,0.10,Compra
2026-06-23,0.29,0.34,-0.05,Venda
