Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2021-06-30,0.00,0.00,0.00,Neutro
2021-07-01,23.61,4.72,18.89,Compra
2021-07-02,36.66,11.11,25.55,Compra
2021-07-06,29.02,14.69,14.33,Compra
2021-07-07,18.50,15.45,3.05,Compra
2021-07-08,4.73,13.31,-8.58,Venda
2021-07-09,-7.37,9.17,-16.54,Venda
2021-07-12,-18.99,3.54,-22.53,Venda
2021-07-13,-31.07,-3.38,-27.69,Venda
2021-07-14,-41.29,-10.96,-30.33,Venda
2021-07-15,-49.16,-18.60,-30.56,Venda
2021-07-16,-55.34,-25.95,-29.39,Venda
2021-07-19,-61.03,-32.97,-28.06,Venda
2021-07-20,-64.29,-39.23,-25.06,Venda
2021-07-21,-65.63,-44.51,-21.12,Venda
2021-07-22,-66.61,-48.93,-17.68,Venda
2021-07-23,-67.44,-52.63,-14.81,Venda
2021-07-26,-68.03,-55.71,-12.32,Venda
2021-07-27,-68.01,-58.17,-9.84,Venda
2021-07-28,-66.38,-59.81,-6.57,Venda
2021-07-29,-64.44,-60.74,-3.70,Venda
2021-07-30,-62.34,-61.06,-1.28,Venda
2021-08-02,-60.13,-60.87,0.74,Compra
2021-08-03,-57.85,-60.27,2.42,Compra
2021-08-04,-55.60,-59.33,3.73,Compra
2021-08-05,-53.09,-58.09,5.00,Compra
2021-08-06,-50.69,-56.61,5.92,Compra
2021-08-09,-48.09,-54.90,6.81,Compra
2021-08-10,-45.74,-53.07,7.33,Compra
2021-08-11,-43.52,-51.16,7.64,Compra
2021-08-12,-41.45,-49.22,7.77,Compra
2021-08-13,-39.73,-47.32,7.59,Compra
2021-08-16,-38.19,-45.49,7.30,Compra
2021-08-17,-36.38,-43.67,7.29,Compra
2021-08-18,-34.73,-41.88,7.15,Compra
2021-08-19,-32.90,-40.09,7.19,Compra
2021-08-20,-31.24,-38.32,7.08,Compra
2021-08-23,-29.26,-36.51,7.25,Compra
2021-08-24,-27.30,-34.66,7.36,Compra
2021-08-25,-25.23,-32.78,7.55,Compra
2021-08-26,-23.66,-30.95,7.29,Compra
2021-08-27,-22.14,-29.19,7.05,Compra
2021-08-30,-20.80,-27.51,6.71,Compra
2021-08-31,-19.36,-25.88,6.52,Compra
2021-09-01,-17.96,-24.30,6.34,Compra
2021-09-02,-16.68,-22.77,6.09,Compra
2021-09-03,-15.56,-21.33,5.77,Compra
2021-09-07,-14.57,-19.98,5.41,Compra
2021-09-08,-13.72,-18.73,5.01,Compra
2021-09-09,-12.82,-17.55,4.73,Compra
2021-09-10,-12.10,-16.46,4.36,Compra
