Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2011-01-03,0.00,0.00,0.00,Neutro
2011-01-04,0.00,0.00,0.00,Neutro
2011-01-05,-18773.76,-3754.75,-15019.01,Venda
2011-01-06,-33268.60,-9657.52,-23611.08,Venda
2011-01-07,-44245.83,-16575.18,-27670.65,Venda
2011-01-10,-52341.99,-23728.54,-28613.45,Venda
2011-01-11,-58088.65,-30600.57,-27488.08,Venda
2011-01-12,-61929.04,-36866.26,-25062.78,Venda
2011-01-13,-83006.03,-46094.21,-36911.82,Venda
2011-01-14,-107960.31,-58467.43,-49492.88,Venda
2011-01-18,-126281.06,-72030.16,-54250.90,Venda
2011-01-19,-177119.07,-93047.94,-84071.13,Venda
2011-01-20,-223566.90,-119151.73,-104415.17,Venda
2011-01-21,-263417.51,-148004.89,-115412.62,Venda
2011-01-24,-284879.02,-175379.71,-109499.31,Venda
2011-01-25,-295443.25,-199392.42,-96050.83,Venda
2011-01-26,-310491.19,-221612.18,-88879.01,Venda
2011-01-27,-310857.42,-239461.22,-71396.20,Venda
2011-01-28,-313233.96,-254215.77,-59018.19,Venda
2011-01-31,-317158.41,-266804.30,-50354.11,Venda
2011-02-01,-312864.07,-276016.25,-36847.82,Venda
2011-02-02,-309313.46,-282675.69,-26637.77,Venda
2011-02-03,-298500.90,-285840.74,-12660.16,Venda
2011-02-04,-287754.30,-286223.45,-1530.85,Venda
2011-02-07,-274177.95,-283814.35,9636.40,Compra
2011-02-08,-264171.47,-279885.77,15714.30,Compra
2011-02-09,-252570.12,-274422.64,21852.52,Compra
2011-02-10,-245108.26,-268559.77,23451.51,Compra
2011-02-11,-228959.23,-260639.66,31680.43,Compra
2011-02-14,-221958.23,-252903.37,30945.14,Compra
2011-02-15,-215070.02,-245336.70,30266.68,Compra
2011-02-16,-207222.33,-237713.83,30491.50,Compra
2011-02-17,-211103.07,-232391.68,21288.61,Compra
2011-02-18,-206856.55,-227284.65,20428.10,Compra
2011-02-22,-199294.89,-221686.70,22391.81,Compra
2011-02-23,-199735.19,-217296.40,17561.21,Compra
2011-02-24,-194800.19,-212797.16,17996.97,Compra
2011-02-25,-191717.57,-208581.24,16863.67,Compra
2011-02-28,-182611.91,-203387.37,20775.46,Compra
2011-03-01,-178653.46,-198440.59,19787.13,Compra
2011-03-02,-169010.45,-192554.56,23544.11,Compra
2011-03-03,-155774.58,-185198.57,29423.99,Compra
2011-03-04,-147008.78,-177560.61,30551.83,Compra
2011-03-07,-137339.13,-169516.31,32177.18,Compra
2011-03-08,-123692.47,-160351.54,36659.07,Compra
2011-03-09,-97698.33,-147820.90,50122.57,Compra
2011-03-10,-81851.29,-134626.98,52775.69,Compra
2011-03-11,-68127.33,-121327.05,53199.72,Compra
2011-03-14,-58851.45,-108831.93,49980.48,Compra
2011-03-15,-58422.89,-98750.12,40327.23,Compra
2011-03-16,-70187.46,-93037.59,22850.13,Compra
2011-03-17,-78980.35,-90226.14,11245.79,Compra
2011-03-18,-87222.31,-89625.38,2403.07,Compra
2011-03-21,-96440.33,-90988.37,-5451.96,Venda
2011-03-22,-100310.46,-92852.78,-7457.68,Venda
