Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-03-26,0.00,0.00,0.00,Neutro
2025-03-27,-0.17,-0.03,-0.14,Venda
2025-03-28,-0.40,-0.11,-0.29,Venda
2025-03-31,-0.68,-0.22,-0.46,Venda
2025-04-01,-0.76,-0.33,-0.43,Venda
2025-04-02,-0.56,-0.38,-0.18,Venda
2025-04-03,-0.67,-0.43,-0.24,Venda
2025-04-04,-1.10,-0.57,-0.53,Venda
2025-04-07,-1.17,-0.69,-0.48,Venda
2025-04-08,-1.40,-0.83,-0.57,Venda
2025-04-09,-0.98,-0.86,-0.12,Venda
2025-04-10,-0.71,-0.83,0.12,Compra
2025-04-11,-0.47,-0.76,0.29,Compra
2025-04-14,-0.37,-0.68,0.31,Compra
2025-04-15,-0.28,-0.60,0.32,Compra
2025-04-16,-0.32,-0.54,0.22,Compra
2025-04-17,-0.20,-0.48,0.28,Compra
2025-04-21,-0.33,-0.45,0.12,Compra
2025-04-22,-0.26,-0.41,0.15,Compra
2025-04-23,-0.02,-0.33,0.31,Compra
2025-04-24,0.38,-0.19,0.57,Compra
2025-04-25,0.75,-0.00,0.75,Compra
2025-04-28,1.00,0.20,0.80,Compra
2025-04-29,1.12,0.38,0.74,Compra
2025-04-30,1.09,0.52,0.57,Compra
2025-05-01,1.06,0.63,0.43,Compra
2025-05-02,1.51,0.81,0.70,Compra
2025-05-05,1.68,0.98,0.70,Compra
2025-05-06,1.70,1.13,0.57,Compra
2025-05-07,1.70,1.24,0.46,Compra
2025-05-08,2.06,1.40,0.66,Compra
2025-05-09,2.22,1.57,0.65,Compra
2025-05-12,2.58,1.77,0.81,Compra
2025-05-13,2.87,1.99,0.88,Compra
2025-05-14,3.10,2.21,0.89,Compra
2025-05-15,3.07,2.38,0.69,Compra
2025-05-16,3.43,2.59,0.84,Compra
2025-05-19,3.68,2.81,0.87,Compra
2025-05-20,3.87,3.02,0.85,Compra
2025-05-21,3.66,3.15,0.51,Compra
2025-05-22,5.46,3.61,1.85,Compra
2025-05-23,6.77,4.24,2.53,Compra
2025-05-27,8.21,5.04,3.17,Compra
2025-05-28,9.13,5.86,3.27,Compra
2025-05-29,8.81,6.45,2.36,Compra
2025-05-30,7.90,6.74,1.16,Compra
2025-06-02,7.16,6.82,0.34,Compra
2025-06-03,6.35,6.73,-0.38,Venda
2025-06-04,5.62,6.51,-0.89,Venda
2025-06-05,4.45,6.09,-1.64,Venda
2025-06-06,3.87,5.65,-1.78,Venda
2025-06-09,3.54,5.23,-1.69,Venda
2025-06-10,3.19,4.82,-1.63,Venda
2025-06-11,2.89,4.43,-1.54,Venda
2025-06-12,2.44,4.04,-1.60,Venda
2025-06-13,1.91,3.61,-1.70,Venda
2025-06-16,1.55,3.20,-1.65,Venda
2025-06-17,1.19,2.80,-1.61,Venda
2025-06-18,1.14,2.47,-1.33,Venda
2025-06-20,1.22,2.22,-1.00,Venda
2025-06-23,1.39,2.05,-0.66,Venda
2025-06-24,1.46,1.93,-0.47,Venda
2025-06-25,1.04,1.75,-0.71,Venda
2025-06-26,1.18,1.64,-0.46,Venda
2025-06-27,1.12,1.54,-0.42,Venda
2025-06-30,1.52,1.53,-0.01,Venda
2025-07-01,1.29,1.48,-0.19,Venda
2025-07-02,1.87,1.56,0.31,Compra
2025-07-03,2.23,1.69,0.54,Compra
2025-07-07,2.65,1.89,0.76,Compra
2025-07-08,2.89,2.09,0.80,Compra
2025-07-09,3.17,2.30,0.87,Compra
2025-07-10,3.41,2.52,0.89,Compra
2025-07-11,2.77,2.57,0.20,Compra
2025-07-14,2.34,2.53,-0.19,Venda
2025-07-15,1.80,2.38,-0.58,Venda
2025-07-16,1.69,2.24,-0.55,Venda
2025-07-17,1.82,2.16,-0.34,Venda
2025-07-18,2.20,2.17,0.03,Compra
2025-07-21,2.10,2.15,-0.05,Venda
2025-07-22,1.54,2.03,-0.49,Venda
2025-07-23,1.30,1.88,-0.58,Venda
2025-07-24,1.19,1.75,-0.56,Venda
2025-07-25,0.98,1.59,-0.61,Venda
2025-07-28,0.66,1.41,-0.75,Venda
2025-07-29,0.11,1.15,-1.04,Venda
2025-07-30,-0.44,0.83,-1.27,Venda
2025-07-31,-0.87,0.49,-1.36,Venda
2025-08-01,-1.49,0.09,-1.58,Venda
2025-08-04,-1.70,-0.27,-1.43,Venda
2025-08-05,-1.50,-0.51,-0.99,Venda
2025-08-06,-1.46,-0.70,-0.76,Venda
2025-08-07,-1.54,-0.87,-0.67,Venda
2025-08-08,-1.38,-0.97,-0.41,Venda
2025-08-11,-0.72,-0.92,0.20,Compra
2025-08-12,-0.54,-0.84,0.30,Compra
2025-08-13,-0.67,-0.81,0.14,Compra
2025-08-14,-0.82,-0.81,-0.01,Venda
2025-08-15,-1.05,-0.86,-0.19,Venda
2025-08-18,-1.22,-0.93,-0.29,Venda
2025-08-19,-1.88,-1.12,-0.76,Venda
2025-08-20,-2.38,-1.37,-1.01,Venda
2025-08-21,-2.71,-1.64,-1.07,Venda
2025-08-22,-2.56,-1.82,-0.74,Venda
2025-08-25,-2.57,-1.97,-0.60,Venda
2025-08-26,-2.27,-2.03,-0.24,Venda
2025-08-27,-1.90,-2.01,0.11,Compra
2025-08-28,-1.31,-1.87,0.56,Compra
2025-08-29,-0.90,-1.67,0.77,Compra
2025-09-02,-0.54,-1.45,0.91,Compra
2025-09-03,-0.57,-1.27,0.70,Compra
2025-09-04,-0.42,-1.10,0.68,Compra
2025-09-05,-0.35,-0.95,0.60,Compra
2025-09-08,-0.42,-0.84,0.42,Compra
2025-09-09,-0.01,-0.68,0.67,Compra
2025-09-10,0.29,-0.48,0.77,Compra
2025-09-11,1.03,-0.18,1.21,Compra
2025-09-12,3.09,0.47,2.62,Compra
2025-09-15,5.41,1.46,3.95,Compra
2025-09-16,7.83,2.73,5.10,Compra
2025-09-17,10.36,4.26,6.10,Compra
2025-09-18,12.53,5.91,6.62,Compra
2025-09-19,14.97,7.72,7.25,Compra
2025-09-22,17.08,9.60,7.48,Compra
2025-09-23,19.33,11.54,7.79,Compra
2025-09-24,20.52,13.34,7.18,Compra
2025-09-25,20.05,14.68,5.37,Compra
2025-09-26,18.91,15.53,3.38,Compra
2025-09-29,17.08,15.84,1.24,Compra
2025-09-30,14.84,15.64,-0.80,Venda
2025-10-01,13.27,15.16,-1.89,Venda
2025-10-02,13.33,14.80,-1.47,Venda
2025-10-03,14.07,14.65,-0.58,Venda
2025-10-06,15.96,14.91,1.05,Compra
2025-10-07,17.36,15.40,1.96,Compra
2025-10-08,16.89,15.70,1.19,Compra
2025-10-09,17.10,15.98,1.12,Compra
2025-10-10,15.26,15.84,-0.58,Venda
2025-10-13,16.37,15.94,0.43,Compra
2025-10-14,15.95,15.94,0.01,Compra
2025-10-15,14.02,15.56,-1.54,Venda
2025-10-16,10.69,14.59,-3.90,Venda
2025-10-17,7.37,13.14,-5.77,Venda
2025-10-20,4.04,11.32,-7.28,Venda
2025-10-21,1.30,9.32,-8.02,Venda
2025-10-22,-1.63,7.13,-8.76,Venda
2025-10-23,-3.21,5.06,-8.27,Venda
2025-10-24,-4.24,3.20,-7.44,Venda
2025-10-27,-4.52,1.66,-6.18,Venda
2025-10-28,-5.82,0.16,-5.98,Venda
2025-10-29,-6.09,-1.09,-5.00,Venda
2025-10-30,-6.41,-2.15,-4.26,Venda
2025-10-31,-6.16,-2.95,-3.21,Venda
2025-11-03,-6.70,-3.70,-3.00,Venda
2025-11-04,-7.92,-4.55,-3.37,Venda
2025-11-05,-8.48,-5.33,-3.15,Venda
2025-11-06,-8.47,-5.96,-2.51,Venda
2025-11-07,-8.07,-6.38,-1.69,Venda
2025-11-10,-8.36,-6.78,-1.58,Venda
2025-11-11,-8.65,-7.15,-1.50,Venda
2025-11-12,-9.39,-7.60,-1.79,Venda
2025-11-13,-10.71,-8.22,-2.49,Venda
2025-11-14,-11.37,-8.85,-2.52,Venda
2025-11-17,-11.66,-9.41,-2.25,Venda
2025-11-18,-11.59,-9.85,-1.74,Venda
2025-11-19,-11.57,-10.19,-1.38,Venda
2025-11-20,-12.41,-10.64,-1.77,Venda
2025-11-21,-12.85,-11.08,-1.77,Venda
2025-11-24,-12.44,-11.35,-1.09,Venda
2025-11-25,-11.94,-11.47,-0.47,Venda
2025-11-26,-11.43,-11.46,0.03,Compra
2025-11-28,-10.59,-11.29,0.70,Compra
2025-12-01,-10.12,-11.05,0.93,Compra
2025-12-02,-9.66,-10.77,1.11,Compra
2025-12-03,-8.96,-10.41,1.45,Compra
2025-12-04,-7.50,-9.83,2.33,Compra
2025-12-05,-6.57,-9.18,2.61,Compra
2025-12-08,-5.53,-8.45,2.92,Compra
2025-12-09,-4.65,-7.69,3.04,Compra
2025-12-10,-4.31,-7.01,2.70,Compra
2025-12-11,-3.89,-6.39,2.50,Compra
2025-12-12,-3.83,-5.88,2.05,Compra
2025-12-15,-4.34,-5.57,1.23,Compra
2025-12-16,-4.24,-5.30,1.06,Compra
2025-12-17,-4.62,-5.17,0.55,Compra
2025-12-18,-4.79,-5.09,0.30,Compra
2025-12-19,-4.62,-5.00,0.38,Compra
2025-12-22,-3.74,-4.75,1.01,Compra
2025-12-23,-3.36,-4.47,1.11,Compra
2025-12-24,-3.23,-4.22,0.99,Compra
2025-12-26,-3.61,-4.10,0.49,Compra
2025-12-29,-3.95,-4.07,0.12,Compra
2025-12-30,-4.16,-4.09,-0.07,Venda
2025-12-31,-4.34,-4.14,-0.20,Venda
2026-01-02,-4.21,-4.15,-0.06,Venda
2026-01-05,-3.84,-4.09,0.25,Compra
2026-01-06,-3.25,-3.92,0.67,Compra
2026-01-07,-2.88,-3.71,0.83,Compra
2026-01-08,-2.48,-3.47,0.99,Compra
2026-01-09,-2.27,-3.23,0.96,Compra
2026-01-12,-1.88,-2.96,1.08,Compra
2026-01-13,-1.81,-2.73,0.92,Compra
2026-01-14,-1.51,-2.48,0.97,Compra
2026-01-15,-1.68,-2.32,0.64,Compra
2026-01-16,-1.40,-2.14,0.74,Compra
2026-01-20,-1.19,-1.95,0.76,Compra
2026-01-21,-1.31,-1.82,0.51,Compra
2026-01-22,-1.28,-1.71,0.43,Compra
2026-01-23,-1.51,-1.67,0.16,Compra
2026-01-26,-2.12,-1.76,-0.36,Venda
2026-01-27,-2.35,-1.88,-0.47,Venda
2026-01-28,-2.48,-2.00,-0.48,Venda
2026-01-29,-2.83,-2.17,-0.66,Venda
2026-01-30,-3.43,-2.42,-1.01,Venda
2026-02-02,-4.00,-2.73,-1.27,Venda
2026-02-03,-4.39,-3.07,-1.32,Venda
2026-02-04,-4.96,-3.44,-1.52,Venda
2026-02-05,-5.77,-3.91,-1.86,Venda
2026-02-06,-6.02,-4.33,-1.69,Venda
2026-02-09,-6.10,-4.69,-1.41,Venda
2026-02-10,-6.12,-4.97,-1.15,Venda
2026-02-11,-6.20,-5.22,-0.98,Venda
2026-02-12,-6.37,-5.45,-0.92,Venda
2026-02-13,-6.23,-5.60,-0.63,Venda
2026-02-17,-6.12,-5.71,-0.41,Venda
2026-02-18,-5.95,-5.76,-0.19,Venda
2026-02-19,-5.75,-5.75,0.00,Neutro
2026-02-20,-5.64,-5.73,0.09,Compra
2026-02-23,-5.58,-5.70,0.12,Compra
2026-02-24,-5.41,-5.64,0.23,Compra
2026-02-25,-5.07,-5.53,0.46,Compra
2026-02-26,-4.21,-5.26,1.05,Compra
2026-02-27,-3.70,-4.95,1.25,Compra
2026-03-02,-3.26,-4.61,1.35,Compra
2026-03-03,-2.99,-4.29,1.30,Compra
2026-03-04,-2.74,-3.98,1.24,Compra
2026-03-05,-2.61,-3.71,1.10,Compra
2026-03-06,-2.49,-3.46,0.97,Compra
2026-03-09,-2.36,-3.24,0.88,Compra
2026-03-10,-2.30,-3.05,0.75,Compra
2026-03-11,-2.28,-2.90,0.62,Compra
2026-03-12,-2.34,-2.79,0.45,Compra
2026-03-13,-2.35,-2.70,0.35,Compra
2026-03-16,-2.32,-2.62,0.30,Compra
2026-03-17,-2.26,-2.55,0.29,Compra
2026-03-18,-2.26,-2.49,0.23,Compra
2026-03-19,-2.27,-2.45,0.18,Compra
2026-03-20,-2.30,-2.42,0.12,Compra
2026-03-23,-2.18,-2.37,0.19,Compra
2026-03-24,-2.09,-2.31,0.22,Compra
2026-03-25,-2.04,-2.26,0.22,Compra
2026-03-26,-2.12,-2.23,0.11,Compra
2026-03-27,-2.31,-2.25,-0.06,Venda
2026-03-30,-2.48,-2.29,-0.19,Venda
2026-03-31,-2.46,-2.33,-0.13,Venda
2026-04-01,-2.48,-2.36,-0.12,Venda
2026-04-02,-2.39,-2.36,-0.03,Venda
2026-04-06,-2.29,-2.35,0.06,Compra
2026-04-07,-2.23,-2.33,0.10,Compra
2026-04-08,-2.14,-2.29,0.15,Compra
2026-04-09,-2.09,-2.25,0.16,Compra
2026-04-10,-1.99,-2.20,0.21,Compra
2026-04-13,-1.83,-2.12,0.29,Compra
2026-04-14,-1.32,-1.96,0.64,Compra
2026-04-15,-0.37,-1.64,1.27,Compra
2026-04-16,0.49,-1.22,1.71,Compra
2026-04-17,1.28,-0.72,2.00,Compra
2026-04-20,2.08,-0.16,2.24,Compra
2026-04-21,2.49,0.37,2.12,Compra
2026-04-22,2.88,0.87,2.01,Compra
2026-04-23,2.81,1.26,1.55,Compra
2026-04-24,2.65,1.54,1.11,Compra
2026-04-27,2.59,1.75,0.84,Compra
2026-04-28,2.44,1.89,0.55,Compra
2026-04-29,2.22,1.95,0.27,Compra
2026-04-30,2.25,2.01,0.24,Compra
2026-05-01,2.34,2.08,0.26,Compra
2026-05-04,2.35,2.13,0.22,Compra
2026-05-05,2.51,2.21,0.30,Compra
2026-05-06,3.02,2.37,0.65,Compra
2026-05-07,2.91,2.48,0.43,Compra
2026-05-08,2.92,2.57,0.35,Compra
2026-05-11,3.59,2.77,0.82,Compra
2026-05-12,3.96,3.01,0.95,Compra
2026-05-13,4.14,3.24,0.90,Compra
2026-05-14,4.45,3.48,0.97,Compra
2026-05-15,4.07,3.60,0.47,Compra
2026-05-18,3.50,3.58,-0.08,Venda
2026-05-19,2.92,3.45,-0.53,Venda
2026-05-20,2.79,3.31,-0.52,Venda
2026-05-21,3.23,3.30,-0.07,Venda
2026-05-22,4.01,3.44,0.57,Compra
2026-05-26,4.57,3.67,0.90,Compra
2026-05-27,5.15,3.96,1.19,Compra
2026-05-28,6.07,4.38,1.69,Compra
2026-05-29,6.94,4.90,2.04,Compra
2026-06-01,7.19,5.35,1.84,Compra
2026-06-02,7.55,5.79,1.76,Compra
2026-06-03,7.38,6.11,1.27,Compra
2026-06-04,6.86,6.26,0.60,Compra
2026-06-05,5.40,6.09,-0.69,Venda
2026-06-08,4.75,5.82,-1.07,Venda
2026-06-09,3.55,5.37,-1.82,Venda
2026-06-10,2.57,4.81,-2.24,Venda
2026-06-11,1.89,4.22,-2.33,Venda
2026-06-12,1.33,3.65,-2.32,Venda
2026-06-15,1.18,3.15,-1.97,Venda
2026-06-16,0.56,2.63,-2.07,Venda
2026-06-17,-0.06,2.09,-2.15,Venda
2026-06-18,-0.41,1.59,-2.00,Venda
2026-06-22,-0.50,1.18,-1.68,Venda
2026-06-23,-0.63,0.81,-1.44,Venda
