Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2020-06-03,0.00,0.00,0.00,Neutro
2020-06-04,0.16,0.03,0.13,Compra
2020-06-05,0.20,0.07,0.13,Compra
2020-06-08,0.31,0.11,0.20,Compra
2020-06-09,0.29,0.15,0.14,Compra
2020-06-10,0.37,0.19,0.18,Compra
2020-06-11,0.39,0.23,0.16,Compra
2020-06-12,0.41,0.27,0.14,Compra
2020-06-15,0.65,0.34,0.31,Compra
2020-06-16,0.77,0.43,0.34,Compra
2020-06-17,0.94,0.53,0.41,Compra
2020-06-18,1.11,0.65,0.46,Compra
2020-06-19,1.34,0.79,0.55,Compra
2020-06-22,1.51,0.93,0.58,Compra
2020-06-23,1.74,1.09,0.65,Compra
2020-06-24,1.97,1.27,0.70,Compra
2020-06-25,2.19,1.45,0.74,Compra
2020-06-26,2.38,1.64,0.74,Compra
2020-06-29,2.79,1.87,0.92,Compra
2020-06-30,2.85,2.06,0.79,Compra
2020-07-01,2.62,2.18,0.44,Compra
2020-07-02,2.42,2.22,0.20,Compra
2020-07-06,2.18,2.22,-0.04,Venda
2020-07-07,1.83,2.14,-0.31,Venda
2020-07-08,1.50,2.01,-0.51,Venda
2020-07-09,1.15,1.84,-0.69,Venda
2020-07-10,0.82,1.63,-0.81,Venda
2020-07-13,0.36,1.38,-1.02,Venda
2020-07-14,-0.02,1.10,-1.12,Venda
2020-07-15,-0.33,0.81,-1.14,Venda
2020-07-16,-0.41,0.57,-0.98,Venda
2020-07-17,-0.44,0.37,-0.81,Venda
2020-07-20,-0.26,0.24,-0.50,Venda
2020-07-21,-0.11,0.17,-0.28,Venda
2020-07-22,-0.14,0.11,-0.25,Venda
2020-07-23,-0.14,0.06,-0.20,Venda
2020-07-24,-0.27,-0.01,-0.26,Venda
2020-07-27,-0.33,-0.07,-0.26,Venda
2020-07-28,-0.39,-0.13,-0.26,Venda
2020-07-29,-0.44,-0.20,-0.24,Venda
2020-07-30,-0.49,-0.25,-0.24,Venda
2020-07-31,-0.58,-0.32,-0.26,Venda
2020-08-03,-0.61,-0.38,-0.23,Venda
2020-08-04,-0.62,-0.43,-0.19,Venda
2020-08-05,-0.61,-0.46,-0.15,Venda
2020-08-06,-0.51,-0.47,-0.04,Venda
2020-08-07,-0.36,-0.45,0.09,Compra
2020-08-10,-0.18,-0.40,0.22,Compra
2020-08-11,-0.05,-0.33,0.28,Compra
2020-08-12,-0.12,-0.29,0.17,Compra
2020-08-13,-0.16,-0.26,0.10,Compra
2020-08-14,-0.19,-0.25,0.06,Compra
2020-08-17,-0.19,-0.24,0.05,Compra
2020-08-18,-0.19,-0.23,0.04,Compra
2020-08-19,-0.20,-0.22,0.02,Compra
2020-08-20,-0.13,-0.20,0.07,Compra
2020-08-21,-0.10,-0.18,0.08,Compra
2020-08-24,-0.13,-0.17,0.04,Compra
2020-08-25,-0.15,-0.17,0.02,Compra
2020-08-26,-0.16,-0.17,0.01,Compra
2020-08-27,-0.18,-0.17,-0.01,Venda
2020-08-28,-0.06,-0.15,0.09,Compra
2020-08-31,-0.04,-0.13,0.09,Compra
2020-09-01,-0.03,-0.11,0.08,Compra
2020-09-02,-0.06,-0.10,0.04,Compra
2020-09-03,-0.10,-0.10,0.00,Neutro
2020-09-04,-0.22,-0.12,-0.10,Venda
2020-09-08,-0.23,-0.14,-0.09,Venda
2020-09-09,-0.18,-0.15,-0.03,Venda
2020-09-10,-0.04,-0.13,0.09,Compra
2020-09-11,0.08,-0.09,0.17,Compra
2020-09-14,0.27,-0.02,0.29,Compra
2020-09-15,0.29,0.05,0.24,Compra
2020-09-16,0.43,0.12,0.31,Compra
2020-09-17,0.54,0.21,0.33,Compra
2020-09-18,0.67,0.30,0.37,Compra
2020-09-21,0.42,0.32,0.10,Compra
2020-09-22,0.19,0.30,-0.11,Venda
2020-09-23,-0.11,0.22,-0.33,Venda
2020-09-24,-0.31,0.11,-0.42,Venda
2020-09-25,-0.54,-0.02,-0.52,Venda
2020-09-28,-0.63,-0.14,-0.49,Venda
2020-09-29,-0.60,-0.23,-0.37,Venda
2020-09-30,-0.66,-0.32,-0.34,Venda
2020-10-01,-0.91,-0.44,-0.47,Venda
2020-10-02,-1.09,-0.57,-0.52,Venda
2020-10-05,-1.11,-0.68,-0.43,Venda
2020-10-06,-1.07,-0.75,-0.32,Venda
2020-10-07,-0.83,-0.77,-0.06,Venda
2020-10-08,-0.70,-0.76,0.06,Compra
2020-10-09,-0.53,-0.71,0.18,Compra
2020-10-12,-0.34,-0.64,0.30,Compra
2020-10-13,-0.22,-0.55,0.33,Compra
2020-10-14,-0.20,-0.48,0.28,Compra
2020-10-15,-0.13,-0.41,0.28,Compra
2020-10-16,-0.02,-0.33,0.31,Compra
2020-10-19,0.01,-0.26,0.27,Compra
2020-10-20,-0.07,-0.23,0.16,Compra
2020-10-21,-0.14,-0.21,0.07,Compra
2020-10-22,-0.17,-0.20,0.03,Compra
2020-10-23,-0.14,-0.19,0.05,Compra
2020-10-26,-0.19,-0.19,0.00,Neutro
2020-10-27,-0.28,-0.21,-0.07,Venda
2020-10-28,-0.45,-0.26,-0.19,Venda
2020-10-29,-0.52,-0.31,-0.21,Venda
2020-10-30,-0.57,-0.36,-0.21,Venda
2020-11-02,-0.63,-0.41,-0.22,Venda
2020-11-03,-0.66,-0.46,-0.20,Venda
2020-11-04,-0.63,-0.50,-0.13,Venda
2020-11-05,-0.55,-0.51,-0.04,Venda
2020-11-06,-0.53,-0.51,-0.02,Venda
2020-11-09,-0.46,-0.50,0.04,Compra
2020-11-10,-0.32,-0.47,0.15,Compra
2020-11-11,-0.07,-0.39,0.32,Compra
2020-11-12,0.17,-0.28,0.45,Compra
2020-11-13,0.27,-0.17,0.44,Compra
2020-11-16,0.47,-0.04,0.51,Compra
2020-11-17,0.84,0.14,0.70,Compra
2020-11-18,0.90,0.29,0.61,Compra
2020-11-19,1.03,0.44,0.59,Compra
2020-11-20,1.22,0.59,0.63,Compra
2020-11-23,1.37,0.75,0.62,Compra
2020-11-24,1.52,0.90,0.62,Compra
2020-11-25,1.64,1.05,0.59,Compra
2020-11-27,1.98,1.24,0.74,Compra
2020-11-30,1.79,1.35,0.44,Compra
2020-12-01,1.81,1.44,0.37,Compra
2020-12-02,1.69,1.49,0.20,Compra
2020-12-03,1.56,1.50,0.06,Compra
2020-12-04,1.43,1.49,-0.06,Venda
2020-12-07,1.23,1.44,-0.21,Venda
2020-12-08,1.10,1.37,-0.27,Venda
2020-12-09,0.88,1.27,-0.39,Venda
2020-12-10,0.77,1.17,-0.40,Venda
2020-12-11,0.63,1.06,-0.43,Venda
2020-12-14,0.57,0.96,-0.39,Venda
2020-12-15,0.63,0.90,-0.27,Venda
2020-12-16,0.57,0.83,-0.26,Venda
2020-12-17,0.47,0.76,-0.29,Venda
2020-12-18,0.27,0.66,-0.39,Venda
2020-12-21,0.10,0.55,-0.45,Venda
2020-12-22,0.04,0.45,-0.41,Venda
2020-12-23,-0.06,0.35,-0.41,Venda
2020-12-24,-0.16,0.24,-0.40,Venda
2020-12-28,-0.25,0.15,-0.40,Venda
2020-12-29,-0.36,0.04,-0.40,Venda
2020-12-30,-0.55,-0.07,-0.48,Venda
2020-12-31,-0.74,-0.21,-0.53,Venda
2021-01-04,-0.74,-0.31,-0.43,Venda
2021-01-05,-0.70,-0.39,-0.31,Venda
2021-01-06,-0.46,-0.40,-0.06,Venda
2021-01-07,-0.25,-0.37,0.12,Compra
2021-01-08,-0.10,-0.32,0.22,Compra
2021-01-11,0.03,-0.25,0.28,Compra
2021-01-12,0.14,-0.17,0.31,Compra
2021-01-13,0.23,-0.09,0.32,Compra
2021-01-14,0.15,-0.04,0.19,Compra
2021-01-15,0.11,-0.01,0.12,Compra
2021-01-19,0.09,0.01,0.08,Compra
2021-01-20,0.00,0.01,-0.01,Venda
2021-01-21,-0.02,0.00,-0.02,Venda
2021-01-22,0.00,0.00,0.00,Neutro
2021-01-25,0.08,0.02,0.06,Compra
2021-01-26,0.12,0.04,0.08,Compra
2021-01-27,0.08,0.05,0.03,Compra
2021-01-28,-0.03,0.03,-0.06,Venda
2021-01-29,-0.16,-0.01,-0.15,Venda
