Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2001-07-17,0.00,0.00,0.00,Neutro
2001-07-18,536.07,107.21,428.86,Compra
2001-07-19,1090.35,303.84,786.51,Compra
2001-07-20,1678.12,578.70,1099.42,Compra
2001-07-23,2496.03,962.16,1533.87,Compra
2001-07-24,2591.47,1288.02,1303.45,Compra
2001-07-25,2949.42,1620.30,1329.12,Compra
2001-07-26,3196.25,1935.49,1260.76,Compra
2001-07-27,3129.85,2174.36,955.49,Compra
2001-07-30,2895.38,2318.57,576.81,Compra
2001-07-31,2953.10,2445.47,507.63,Compra
2001-08-01,3315.67,2619.51,696.16,Compra
2001-08-02,3944.85,2884.58,1060.27,Compra
2001-08-03,4635.35,3234.73,1400.62,Compra
2001-08-06,4657.64,3519.32,1138.32,Compra
2001-08-07,4385.91,3692.63,693.28,Compra
2001-08-08,4046.45,3763.40,283.05,Compra
2001-08-09,3313.18,3673.35,-360.17,Venda
2001-08-10,2764.74,3491.63,-726.89,Venda
2001-08-13,2992.77,3391.86,-399.09,Venda
2001-08-14,3213.91,3356.27,-142.36,Venda
2001-08-15,2967.63,3278.54,-310.91,Venda
2001-08-16,3028.04,3228.44,-200.40,Venda
2001-08-17,2919.61,3166.67,-247.06,Venda
2001-08-20,2763.09,3085.96,-322.87,Venda
2001-08-21,2608.98,2990.56,-381.58,Venda
2001-08-22,2426.59,2877.77,-451.18,Venda
2001-08-23,2224.13,2747.04,-522.91,Venda
2001-08-24,2052.93,2608.22,-555.29,Venda
2001-08-27,1550.78,2396.73,-845.95,Venda
2001-08-28,1280.09,2173.40,-893.31,Venda
2001-08-29,1066.19,1951.96,-885.77,Venda
2001-08-30,1128.96,1787.36,-658.40,Venda
2001-08-31,1190.79,1668.05,-477.26,Venda
2001-09-04,1168.24,1568.08,-399.84,Venda
2001-09-05,977.71,1450.01,-472.30,Venda
2001-09-06,198.26,1199.66,-1001.40,Venda
2001-09-07,-1295.37,700.65,-1996.02,Venda
2001-09-10,-2603.98,39.73,-2643.71,Venda
2001-09-17,-4244.14,-817.05,-3427.09,Venda
2001-09-18,-5672.24,-1788.09,-3884.15,Venda
2001-09-19,-6758.40,-2782.15,-3976.25,Venda
2001-09-20,-7436.63,-3713.04,-3723.59,Venda
2001-09-21,-8234.26,-4617.29,-3616.97,Venda
2001-09-24,-8535.60,-5400.95,-3134.65,Venda
2001-09-25,-8967.98,-6114.36,-2853.62,Venda
2001-09-26,-10232.01,-6937.89,-3294.12,Venda
2001-09-27,-10512.23,-7652.76,-2859.47,Venda
2001-09-28,-10509.88,-8224.18,-2285.70,Venda
2001-10-01,-10790.31,-8737.41,-2052.90,Venda
2001-10-02,-11078.51,-9205.63,-1872.88,Venda
2001-10-03,-10929.17,-9550.34,-1378.83,Venda
2001-10-04,-10170.69,-9674.41,-496.28,Venda
2001-10-05,-9269.09,-9593.34,324.25,Compra
2001-10-08,-8297.52,-9334.18,1036.66,Compra
2001-10-09,-7020.57,-8871.46,1850.89,Compra
2001-10-10,-5569.96,-8211.16,2641.20,Compra
2001-10-11,-4267.86,-7422.50,3154.64,Compra
2001-10-12,-3320.32,-6602.06,3281.74,Compra
2001-10-15,-1780.67,-5637.78,3857.11,Compra
2001-10-16,-298.83,-4569.99,4271.16,Compra
2001-10-17,961.29,-3463.74,4425.03,Compra
2001-10-18,1943.99,-2382.19,4326.18,Compra
2001-10-19,2174.84,-1470.78,3645.62,Compra
2001-10-22,2637.24,-649.18,3286.42,Compra
2001-10-23,2982.23,77.10,2905.13,Compra
2001-10-24,3090.90,679.86,2411.04,Compra
2001-10-25,3077.00,1159.29,1917.71,Compra
2001-10-26,3075.71,1542.57,1533.14,Compra
2001-10-29,2765.24,1787.11,978.13,Compra
2001-10-30,2177.77,1865.24,312.53,Compra
2001-10-31,1622.49,1816.69,-194.20,Venda
2001-11-01,1934.76,1840.30,94.46,Compra
2001-11-02,2450.93,1962.43,488.50,Compra
2001-11-05,3216.69,2213.28,1003.41,Compra
2001-11-06,5637.08,2898.04,2739.04,Compra
2001-11-07,6882.04,3694.84,3187.20,Compra
2001-11-08,7696.04,4495.08,3200.96,Compra
2001-11-09,8201.42,5236.35,2965.07,Compra
2001-11-12,7789.15,5746.91,2042.24,Compra
2001-11-13,8092.13,6215.95,1876.18,Compra
2001-11-14,8173.48,6607.46,1566.02,Compra
2001-11-15,7888.80,6863.73,1025.07,Compra
2001-11-16,9107.48,7312.48,1795.00,Compra
2001-11-19,9996.79,7849.34,2147.45,Compra
2001-11-20,9552.15,8189.90,1362.25,Compra
2001-11-21,9063.03,8364.53,698.50,Compra
2001-11-23,8506.33,8392.89,113.44,Compra
2001-11-26,10340.86,8782.48,1558.38,Compra
2001-11-27,11117.88,9249.56,1868.32,Compra
2001-11-28,11880.76,9775.80,2104.96,Compra
2001-11-29,13306.70,10481.98,2824.72,Compra
2001-11-30,13621.31,11109.85,2511.46,Compra
2001-12-03,13948.70,11677.62,2271.08,Compra
2001-12-04,14690.80,12280.25,2410.55,Compra
2001-12-05,15436.65,12911.53,2525.12,Compra
2001-12-06,15443.04,13417.83,2025.21,Compra
2001-12-07,15182.71,13770.81,1411.90,Compra
2001-12-10,14767.44,13970.14,797.30,Compra
2001-12-11,14190.83,14014.27,176.56,Compra
2001-12-12,13251.88,13861.80,-609.92,Venda
2001-12-13,11682.37,13425.91,-1743.54,Venda
2001-12-14,9840.93,12708.91,-2867.98,Venda
2001-12-17,8522.19,11871.57,-3349.38,Venda
2001-12-18,6747.30,10846.72,-4099.42,Venda
2001-12-19,4960.75,9669.52,-4708.77,Venda
2001-12-20,3708.71,8477.36,-4768.65,Venda
2001-12-21,2819.51,7345.79,-4526.28,Venda
2001-12-24,2103.49,6297.33,-4193.84,Venda
2001-12-26,2316.25,5501.11,-3184.86,Venda
2001-12-27,4013.69,5203.63,-1189.94,Venda
2001-12-28,5368.06,5236.52,131.54,Compra
2001-12-31,6240.37,5437.29,803.08,Compra
2002-01-02,6144.30,5578.69,565.61,Compra
2002-01-03,7186.03,5900.16,1285.87,Compra
2002-01-04,7511.87,6222.50,1289.37,Compra
2002-01-07,7228.45,6423.69,804.76,Compra
2002-01-08,7479.23,6634.80,844.43,Compra
2002-01-09,6767.24,6661.29,105.95,Compra
2002-01-10,6808.75,6690.78,117.97,Compra
2002-01-11,7076.39,6767.90,308.49,Compra
2002-01-14,6375.81,6689.48,-313.67,Venda
2002-01-15,4682.12,6288.01,-1605.89,Venda
2002-01-16,1961.63,5422.73,-3461.10,Venda
2002-01-17,-64.53,4325.28,-4389.81,Venda
2002-01-18,-1880.98,3084.03,-4965.01,Venda
2002-01-22,-3410.33,1785.16,-5195.49,Venda
2002-01-23,-4244.20,579.29,-4823.49,Venda
2002-01-24,-5187.38,-574.05,-4613.33,Venda
2002-01-25,-5592.81,-1577.80,-4015.01,Venda
2002-01-28,-6038.18,-2469.88,-3568.30,Venda
2002-01-29,-6828.84,-3341.67,-3487.17,Venda
2002-01-30,-7325.81,-4138.50,-3187.31,Venda
2002-01-31,-8537.90,-5018.38,-3519.52,Venda
2002-02-01,-8407.45,-5696.19,-2711.26,Venda
2002-02-04,-8496.62,-6256.28,-2240.34,Venda
2002-02-05,-8590.90,-6723.20,-1867.70,Venda
2002-02-06,-8758.32,-7130.23,-1628.09,Venda
2002-02-07,-9140.68,-7532.32,-1608.36,Venda
2002-02-08,-9240.36,-7873.93,-1366.43,Venda
2002-02-11,-9347.16,-8168.57,-1178.59,Venda
2002-02-12,-9413.67,-8417.59,-996.08,Venda
2002-02-13,-9160.66,-8566.21,-594.45,Venda
2002-02-14,-9017.58,-8656.48,-361.10,Venda
2002-02-15,-9192.01,-8763.59,-428.42,Venda
2002-02-19,-9326.02,-8876.07,-449.95,Venda
2002-02-20,-9662.97,-9033.45,-629.52,Venda
2002-02-21,-9625.40,-9151.84,-473.56,Venda
2002-02-22,-9588.37,-9239.15,-349.22,Venda
2002-02-25,-9386.27,-9268.57,-117.70,Venda
2002-02-26,-8852.94,-9185.45,332.51,Compra
2002-02-27,-7964.05,-8941.17,977.12,Compra
2002-02-28,-6979.04,-8548.74,1569.70,Compra
2002-03-01,-5368.34,-7912.66,2544.32,Compra
2002-03-04,-2768.86,-6883.90,4115.04,Compra
2002-03-05,-585.81,-5624.28,5038.47,Compra
2002-03-06,537.73,-4391.88,4929.61,Compra
2002-03-07,1443.77,-3224.75,4668.52,Compra
2002-03-08,2264.82,-2126.84,4391.66,Compra
2002-03-11,2978.01,-1105.87,4083.88,Compra
2002-03-12,3056.11,-273.47,3329.58,Compra
2002-03-13,2795.30,340.28,2455.02,Compra
2002-03-14,2048.56,681.94,1366.62,Compra
2002-03-15,1414.64,828.48,586.16,Compra
2002-03-18,774.22,817.63,-43.41,Venda
2002-03-19,244.49,703.00,-458.51,Venda
2002-03-20,-281.81,506.04,-787.85,Venda
2002-03-21,-856.87,233.46,-1090.33,Venda
2002-03-22,-1655.02,-144.24,-1510.78,Venda
2002-03-25,-2235.97,-562.59,-1673.38,Venda
2002-03-26,-3074.09,-1064.89,-2009.20,Venda
2002-03-27,-4391.31,-1730.17,-2661.14,Venda
2002-03-28,-5532.82,-2490.70,-3042.12,Venda
2002-04-01,-6045.02,-3201.56,-2843.46,Venda
2002-04-02,-6696.52,-3900.56,-2795.96,Venda
2002-04-03,-7309.34,-4582.31,-2727.03,Venda
2002-04-04,-7540.23,-5173.90,-2366.33,Venda
2002-04-05,-7781.99,-5695.51,-2086.48,Venda
2002-04-08,-8010.35,-6158.48,-1851.87,Venda
2002-04-09,-8110.74,-6548.93,-1561.81,Venda
2002-04-10,-7752.35,-6789.62,-962.73,Venda
2002-04-11,-7389.60,-6909.61,-479.99,Venda
2002-04-12,-6765.91,-6880.87,114.96,Compra
2002-04-15,-6174.63,-6739.62,564.99,Compra
2002-04-16,-4677.36,-6327.17,1649.81,Compra
2002-04-17,-2876.63,-5637.06,2760.43,Compra
2002-04-18,-1407.49,-4791.15,3383.66,Compra
2002-04-19,-910.50,-4015.02,3104.52,Compra
2002-04-22,-606.47,-3333.31,2726.84,Compra
2002-04-23,-450.71,-2756.79,2306.08,Compra
2002-04-24,-451.17,-2295.67,1844.50,Compra
2002-04-25,-357.04,-1907.94,1550.90,Compra
2002-04-26,-426.01,-1611.55,1185.54,Compra
2002-04-29,-207.15,-1330.67,1123.52,Compra
2002-04-30,4.97,-1063.54,1068.51,Compra
2002-05-01,88.14,-833.21,921.35,Compra
2002-05-02,50.19,-656.53,706.72,Compra
2002-05-03,-146.04,-554.43,408.39,Compra
2002-05-06,-144.96,-472.54,327.58,Compra
2002-05-07,-148.84,-407.80,258.96,Compra
2002-05-08,341.21,-258.00,599.21,Compra
2002-05-09,370.27,-132.34,502.61,Compra
2002-05-10,624.94,19.11,605.83,Compra
2002-05-13,1206.64,256.62,950.02,Compra
2002-05-14,1757.12,556.72,1200.40,Compra
2002-05-15,2296.02,904.58,1391.44,Compra
2002-05-16,2755.89,1274.84,1481.05,Compra
2002-05-17,2880.57,1595.99,1284.58,Compra
2002-05-20,3047.53,1886.30,1161.23,Compra
2002-05-21,2958.53,2100.74,857.79,Compra
2002-05-22,2816.80,2243.95,572.85,Compra
2002-05-23,2909.79,2377.12,532.67,Compra
2002-05-24,2783.55,2458.41,325.14,Compra
2002-05-28,2295.55,2425.84,-130.29,Venda
2002-05-29,1906.20,2321.91,-415.71,Venda
2002-05-30,1528.37,2163.20,-634.83,Venda
2002-05-31,1170.26,1964.61,-794.35,Venda
2002-06-03,633.85,1698.46,-1064.61,Venda
2002-06-04,21.29,1363.03,-1341.74,Venda
2002-06-05,-650.33,960.35,-1610.68,Venda
2002-06-06,-1303.14,507.66,-1810.80,Venda
2002-06-07,-2406.01,-75.08,-2330.93,Venda
2002-06-10,-3153.32,-690.73,-2462.59,Venda
2002-06-11,-4041.12,-1360.80,-2680.32,Venda
2002-06-12,-4792.75,-2047.19,-2745.56,Venda
2002-06-13,-5454.64,-2728.68,-2725.96,Venda
2002-06-14,-5936.59,-3370.26,-2566.33,Venda
2002-06-17,-6176.33,-3931.48,-2244.85,Venda
2002-06-18,-6338.45,-4412.87,-1925.58,Venda
2002-06-19,-6354.94,-4801.29,-1553.65,Venda
2002-06-20,-7259.08,-5292.84,-1966.24,Venda
2002-06-21,-8018.75,-5838.03,-2180.72,Venda
2002-06-24,-8828.88,-6436.20,-2392.68,Venda
2002-06-25,-8801.38,-6909.23,-1892.15,Venda
2002-06-26,-7422.33,-7011.85,-410.48,Venda
2002-06-27,-6257.29,-6860.94,603.65,Compra
2002-06-28,-5522.10,-6593.17,1071.07,Compra
2002-07-01,-5566.00,-6387.74,821.74,Compra
2002-07-02,-6021.99,-6314.59,292.60,Compra
2002-07-03,-5940.48,-6239.77,299.29,Compra
2002-07-05,-5298.37,-6051.49,753.12,Compra
2002-07-08,-4977.42,-5836.67,859.25,Compra
2002-07-09,-5045.77,-5678.49,632.72,Compra
2002-07-10,-5258.80,-5594.55,335.75,Compra
2002-07-11,-5627.42,-5601.13,-26.29,Venda
2002-07-12,-5520.25,-5584.95,64.70,Compra
2002-07-15,-5162.78,-5500.52,337.74,Compra
2002-07-16,-4849.39,-5370.29,520.90,Compra
2002-07-17,-4561.37,-5208.51,647.14,Compra
2002-07-18,-5343.10,-5235.43,-107.67,Venda
2002-07-19,-5492.62,-5286.86,-205.76,Venda
2002-07-22,-5043.02,-5238.10,195.08,Compra
2002-07-23,-4563.10,-5103.10,540.00,Compra
2002-07-24,-4007.45,-4883.97,876.52,Compra
2002-07-25,-3590.26,-4625.23,1034.97,Compra
2002-07-26,-3190.59,-4338.30,1147.71,Compra
2002-07-29,-2796.42,-4029.92,1233.50,Compra
2002-07-30,-2379.14,-3699.77,1320.63,Compra
2002-07-31,-2210.18,-3401.85,1191.67,Compra
2002-08-01,-1969.65,-3115.41,1145.76,Compra
2002-08-02,-2231.00,-2938.53,707.53,Compra
