Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2017-04-07,0.00,0.00,0.00,Neutro
2017-04-10,-0.02,-0.00,-0.02,Venda
2017-04-11,-0.03,-0.01,-0.02,Venda
2017-04-12,-0.07,-0.02,-0.05,Venda
2017-04-13,0.03,-0.01,0.04,Compra
2017-04-17,0.10,0.01,0.09,Compra
2017-04-18,0.08,0.02,0.06,Compra
2017-04-19,0.05,0.03,0.02,Compra
2017-04-20,0.08,0.04,0.04,Compra
2017-04-21,0.12,0.06,0.06,Compra
2017-04-24,0.13,0.07,0.06,Compra
2017-04-25,0.19,0.09,0.10,Compra
2017-04-26,0.30,0.14,0.16,Compra
2017-04-27,0.45,0.20,0.25,Compra
2017-04-28,0.54,0.27,0.27,Compra
2017-05-01,0.56,0.33,0.23,Compra
2017-05-02,0.51,0.36,0.15,Compra
2017-05-03,0.48,0.39,0.09,Compra
2017-05-04,0.45,0.40,0.05,Compra
2017-05-05,0.44,0.41,0.03,Compra
2017-05-08,0.31,0.39,-0.08,Venda
2017-05-09,0.22,0.35,-0.13,Venda
2017-05-10,0.11,0.31,-0.20,Venda
2017-05-11,0.02,0.25,-0.23,Venda
2017-05-12,-0.03,0.19,-0.22,Venda
2017-05-15,-0.06,0.14,-0.20,Venda
2017-05-16,-0.13,0.09,-0.22,Venda
2017-05-17,-0.20,0.03,-0.23,Venda
2017-05-18,-0.25,-0.03,-0.22,Venda
2017-05-19,-0.19,-0.06,-0.13,Venda
2017-05-22,-0.08,-0.06,-0.02,Venda
2017-05-23,-0.03,-0.06,0.03,Compra
2017-05-24,-0.01,-0.05,0.04,Compra
2017-05-25,0.07,-0.02,0.09,Compra
2017-05-26,0.21,0.02,0.19,Compra
2017-05-30,0.31,0.08,0.23,Compra
2017-05-31,0.40,0.14,0.26,Compra
2017-06-01,0.40,0.20,0.20,Compra
2017-06-02,0.36,0.23,0.13,Compra
2017-06-05,0.30,0.24,0.06,Compra
2017-06-06,0.28,0.25,0.03,Compra
2017-06-07,0.32,0.26,0.06,Compra
2017-06-08,0.46,0.30,0.16,Compra
2017-06-09,0.41,0.32,0.09,Compra
2017-06-12,0.26,0.31,-0.05,Venda
2017-06-13,0.27,0.30,-0.03,Venda
2017-06-14,0.36,0.31,0.05,Compra
2017-06-15,0.36,0.32,0.04,Compra
2017-06-16,0.42,0.34,0.08,Compra
2017-06-19,0.52,0.38,0.14,Compra
2017-06-20,0.55,0.41,0.14,Compra
2017-06-21,0.50,0.43,0.07,Compra
2017-06-22,0.49,0.44,0.05,Compra
2017-06-23,0.42,0.44,-0.02,Venda
2017-06-26,0.34,0.42,-0.08,Venda
2017-06-27,0.17,0.37,-0.20,Venda
2017-06-28,0.03,0.30,-0.27,Venda
2017-06-29,-0.13,0.21,-0.34,Venda
2017-06-30,-0.30,0.11,-0.41,Venda
2017-07-03,-0.45,-0.00,-0.45,Venda
2017-07-05,-0.57,-0.11,-0.46,Venda
2017-07-06,-0.63,-0.22,-0.41,Venda
2017-07-07,-0.62,-0.30,-0.32,Venda
2017-07-10,-0.62,-0.36,-0.26,Venda
2017-07-11,-0.62,-0.41,-0.21,Venda
2017-07-12,-0.60,-0.45,-0.15,Venda
2017-07-13,-0.58,-0.48,-0.10,Venda
2017-07-14,-0.57,-0.50,-0.07,Venda
2017-07-17,-0.50,-0.50,0.00,Neutro
2017-07-18,-0.44,-0.49,0.05,Compra
2017-07-19,-0.36,-0.46,0.10,Compra
2017-07-20,-0.30,-0.43,0.13,Compra
2017-07-21,-0.23,-0.39,0.16,Compra
2017-07-24,-0.22,-0.35,0.13,Compra
2017-07-25,-0.21,-0.33,0.12,Compra
2017-07-26,-0.22,-0.30,0.08,Compra
2017-07-27,-0.28,-0.30,0.02,Compra
2017-07-28,-0.35,-0.31,-0.04,Venda
2017-07-31,-0.44,-0.34,-0.10,Venda
2017-08-01,-0.45,-0.36,-0.09,Venda
2017-08-02,-0.48,-0.38,-0.10,Venda
2017-08-03,-0.46,-0.40,-0.06,Venda
2017-08-04,-0.42,-0.40,-0.02,Venda
2017-08-07,-0.35,-0.39,0.04,Compra
2017-08-08,-0.28,-0.37,0.09,Compra
2017-08-09,-0.21,-0.34,0.13,Compra
2017-08-10,-0.21,-0.31,0.10,Compra
2017-08-11,-0.15,-0.28,0.13,Compra
2017-08-14,-0.07,-0.24,0.17,Compra
2017-08-15,-0.05,-0.20,0.15,Compra
2017-08-16,0.05,-0.15,0.20,Compra
2017-08-17,0.10,-0.10,0.20,Compra
2017-08-18,0.18,-0.04,0.22,Compra
2017-08-21,0.27,0.02,0.25,Compra
2017-08-22,0.38,0.09,0.29,Compra
2017-08-23,0.44,0.16,0.28,Compra
2017-08-24,0.48,0.22,0.26,Compra
2017-08-25,0.47,0.27,0.20,Compra
2017-08-28,0.42,0.30,0.12,Compra
2017-08-29,0.38,0.32,0.06,Compra
2017-08-30,0.48,0.35,0.13,Compra
2017-08-31,0.62,0.40,0.22,Compra
2017-09-01,0.68,0.46,0.22,Compra
2017-09-05,0.70,0.51,0.19,Compra
2017-09-06,0.77,0.56,0.21,Compra
2017-09-07,0.82,0.61,0.21,Compra
2017-09-08,1.10,0.71,0.39,Compra
2017-09-11,1.30,0.83,0.47,Compra
2017-09-12,1.38,0.94,0.44,Compra
2017-09-13,1.44,1.04,0.40,Compra
2017-09-14,1.42,1.11,0.31,Compra
2017-09-15,1.37,1.17,0.20,Compra
2017-09-18,1.36,1.20,0.16,Compra
2017-09-19,1.35,1.23,0.12,Compra
2017-09-20,1.30,1.25,0.05,Compra
2017-09-21,1.27,1.25,0.02,Compra
2017-09-22,1.22,1.25,-0.03,Venda
2017-09-25,1.13,1.22,-0.09,Venda
2017-09-26,1.03,1.18,-0.15,Venda
2017-09-27,0.98,1.14,-0.16,Venda
2017-09-28,0.92,1.10,-0.18,Venda
2017-09-29,0.81,1.04,-0.23,Venda
2017-10-02,0.66,0.96,-0.30,Venda
2017-10-03,0.57,0.89,-0.32,Venda
2017-10-04,0.41,0.79,-0.38,Venda
2017-10-05,0.34,0.70,-0.36,Venda
2017-10-06,0.30,0.62,-0.32,Venda
2017-10-09,0.26,0.55,-0.29,Venda
2017-10-10,0.28,0.49,-0.21,Venda
2017-10-11,0.29,0.45,-0.16,Venda
2017-10-12,0.29,0.42,-0.13,Venda
2017-10-13,0.21,0.38,-0.17,Venda
2017-10-16,0.07,0.32,-0.25,Venda
2017-10-17,-0.03,0.25,-0.28,Venda
2017-10-18,-0.03,0.19,-0.22,Venda
2017-10-19,-0.01,0.15,-0.16,Venda
2017-10-20,0.06,0.13,-0.07,Venda
2017-10-23,0.05,0.12,-0.07,Venda
2017-10-24,0.03,0.10,-0.07,Venda
2017-10-25,-0.00,0.08,-0.08,Venda
2017-10-26,-0.02,0.06,-0.08,Venda
2017-10-27,-0.01,0.05,-0.06,Venda
2017-10-30,-0.02,0.03,-0.05,Venda
2017-10-31,0.07,0.04,0.03,Compra
2017-11-01,0.15,0.06,0.09,Compra
2017-11-02,0.16,0.08,0.08,Compra
2017-11-03,0.18,0.10,0.08,Compra
2017-11-06,0.22,0.13,0.09,Compra
