Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-05-22,0.00,0.00,0.00,Neutro
2025-05-23,-0.04,-0.01,-0.03,Venda
2025-05-27,-0.07,-0.02,-0.05,Venda
2025-05-28,-0.15,-0.05,-0.10,Venda
2025-05-29,-0.19,-0.08,-0.11,Venda
2025-05-30,-0.27,-0.11,-0.16,Venda
2025-06-02,-0.34,-0.16,-0.18,Venda
2025-06-03,-0.33,-0.19,-0.14,Venda
2025-06-04,-0.35,-0.22,-0.13,Venda
2025-06-05,-0.41,-0.26,-0.15,Venda
2025-06-06,-0.42,-0.29,-0.13,Venda
2025-06-09,-0.37,-0.31,-0.06,Venda
2025-06-10,-0.32,-0.31,-0.01,Venda
2025-06-11,-0.28,-0.30,0.02,Compra
2025-06-12,-0.30,-0.30,0.00,Neutro
2025-06-13,-0.34,-0.31,-0.03,Venda
2025-06-16,-0.27,-0.30,0.03,Compra
2025-06-17,-0.29,-0.30,0.01,Compra
2025-06-18,-0.32,-0.30,-0.02,Venda
2025-06-20,-0.35,-0.31,-0.04,Venda
2025-06-23,-0.42,-0.33,-0.09,Venda
2025-06-24,-0.38,-0.34,-0.04,Venda
2025-06-25,-0.35,-0.35,0.00,Neutro
2025-06-26,-0.37,-0.35,-0.02,Venda
2025-06-27,-0.40,-0.36,-0.04,Venda
2025-06-30,-0.29,-0.35,0.06,Compra
2025-07-01,-0.30,-0.34,0.04,Compra
2025-07-02,-0.24,-0.32,0.08,Compra
2025-07-03,-0.20,-0.29,0.09,Compra
2025-07-07,-0.14,-0.26,0.12,Compra
2025-07-08,-0.08,-0.23,0.15,Compra
2025-07-09,0.02,-0.18,0.20,Compra
2025-07-10,0.13,-0.12,0.25,Compra
2025-07-11,0.40,-0.01,0.41,Compra
2025-07-14,0.64,0.12,0.52,Compra
2025-07-15,0.79,0.25,0.54,Compra
2025-07-16,1.00,0.40,0.60,Compra
2025-07-17,1.28,0.58,0.70,Compra
2025-07-18,1.54,0.77,0.77,Compra
2025-07-21,1.79,0.97,0.82,Compra
2025-07-22,1.97,1.17,0.80,Compra
2025-07-23,1.91,1.32,0.59,Compra
2025-07-24,1.84,1.42,0.42,Compra
2025-07-25,1.68,1.48,0.20,Compra
2025-07-28,1.57,1.49,0.08,Compra
2025-07-29,1.45,1.49,-0.04,Venda
2025-07-30,1.32,1.45,-0.13,Venda
2025-07-31,1.18,1.40,-0.22,Venda
2025-08-01,1.03,1.32,-0.29,Venda
2025-08-04,0.93,1.25,-0.32,Venda
2025-08-05,0.78,1.15,-0.37,Venda
2025-08-06,0.69,1.06,-0.37,Venda
2025-08-07,0.65,0.98,-0.33,Venda
2025-08-08,0.74,0.93,-0.19,Venda
2025-08-11,0.69,0.88,-0.19,Venda
2025-08-12,0.73,0.85,-0.12,Venda
2025-08-13,0.74,0.83,-0.09,Venda
2025-08-14,0.64,0.79,-0.15,Venda
2025-08-15,0.54,0.74,-0.20,Venda
2025-08-18,0.47,0.69,-0.22,Venda
2025-08-19,0.30,0.61,-0.31,Venda
2025-08-20,0.22,0.53,-0.31,Venda
2025-08-21,0.10,0.45,-0.35,Venda
2025-08-22,0.10,0.38,-0.28,Venda
2025-08-25,0.00,0.30,-0.30,Venda
2025-08-26,0.01,0.24,-0.23,Venda
2025-08-27,-0.02,0.19,-0.21,Venda
2025-08-28,-0.07,0.14,-0.21,Venda
2025-08-29,-0.17,0.08,-0.25,Venda
2025-09-02,-0.25,0.01,-0.26,Venda
2025-09-03,-0.29,-0.05,-0.24,Venda
2025-09-04,-0.36,-0.11,-0.25,Venda
2025-09-05,-0.37,-0.16,-0.21,Venda
2025-09-08,-0.31,-0.19,-0.12,Venda
2025-09-09,-0.27,-0.21,-0.06,Venda
2025-09-10,-0.24,-0.21,-0.03,Venda
2025-09-11,-0.18,-0.21,0.03,Compra
2025-09-12,-0.10,-0.19,0.09,Compra
2025-09-15,-0.10,-0.17,0.07,Compra
2025-09-16,-0.06,-0.15,0.09,Compra
2025-09-17,-0.04,-0.13,0.09,Compra
2025-09-18,0.01,-0.10,0.11,Compra
2025-09-19,-0.01,-0.08,0.07,Compra
2025-09-22,-0.11,-0.09,-0.02,Venda
2025-09-23,-0.17,-0.10,-0.07,Venda
2025-09-24,-0.16,-0.11,-0.05,Venda
2025-09-25,-0.26,-0.14,-0.12,Venda
2025-09-26,-0.31,-0.18,-0.13,Venda
2025-09-29,-0.30,-0.20,-0.10,Venda
2025-09-30,-0.31,-0.22,-0.09,Venda
2025-10-01,-0.27,-0.23,-0.04,Venda
2025-10-02,-0.17,-0.22,0.05,Compra
2025-10-03,-0.12,-0.20,0.08,Compra
2025-10-06,-0.09,-0.18,0.09,Compra
2025-10-07,-0.14,-0.17,0.03,Compra
2025-10-08,-0.15,-0.17,0.02,Compra
2025-10-09,-0.22,-0.18,-0.04,Venda
2025-10-10,-0.33,-0.21,-0.12,Venda
2025-10-13,-0.44,-0.25,-0.19,Venda
2025-10-14,-0.57,-0.32,-0.25,Venda
2025-10-15,-0.72,-0.40,-0.32,Venda
2025-10-16,-0.86,-0.49,-0.37,Venda
2025-10-17,-0.98,-0.59,-0.39,Venda
2025-10-20,-0.95,-0.66,-0.29,Venda
2025-10-21,-0.93,-0.71,-0.22,Venda
2025-10-22,-0.97,-0.77,-0.20,Venda
2025-10-23,-0.97,-0.81,-0.16,Venda
2025-10-24,-0.91,-0.83,-0.08,Venda
2025-10-27,-0.78,-0.82,0.04,Compra
2025-10-28,-0.68,-0.79,0.11,Compra
2025-10-29,-0.63,-0.76,0.13,Compra
2025-10-30,-0.67,-0.74,0.07,Compra
2025-10-31,-0.62,-0.72,0.10,Compra
2025-11-03,-0.70,-0.71,0.01,Compra
2025-11-04,-0.82,-0.73,-0.09,Venda
2025-11-05,-0.80,-0.75,-0.05,Venda
2025-11-06,-0.86,-0.77,-0.09,Venda
2025-11-07,-0.81,-0.78,-0.03,Venda
2025-11-10,-0.68,-0.76,0.08,Compra
2025-11-11,-0.64,-0.73,0.09,Compra
2025-11-12,-0.62,-0.71,0.09,Compra
2025-11-13,-0.63,-0.70,0.07,Compra
2025-11-14,-0.65,-0.69,0.04,Compra
2025-11-17,-0.71,-0.69,-0.02,Venda
2025-11-18,-0.71,-0.69,-0.02,Venda
2025-11-19,-0.79,-0.71,-0.08,Venda
2025-11-20,-0.86,-0.74,-0.12,Venda
2025-11-21,-0.94,-0.78,-0.16,Venda
2025-11-24,-0.85,-0.80,-0.05,Venda
2025-11-25,-0.79,-0.79,0.00,Neutro
2025-11-26,-0.72,-0.78,0.06,Compra
2025-11-28,-0.69,-0.76,0.07,Compra
2025-12-01,-0.73,-0.76,0.03,Compra
2025-12-02,-0.68,-0.74,0.06,Compra
2025-12-03,-0.62,-0.72,0.10,Compra
2025-12-04,-0.61,-0.70,0.09,Compra
2025-12-05,-0.63,-0.68,0.05,Compra
2025-12-08,-0.62,-0.67,0.05,Compra
2025-12-09,-0.58,-0.65,0.07,Compra
2025-12-10,-0.57,-0.64,0.07,Compra
2025-12-11,-0.58,-0.62,0.04,Compra
2025-12-12,-0.58,-0.62,0.04,Compra
2025-12-15,-0.64,-0.62,-0.02,Venda
2025-12-16,-0.65,-0.63,-0.02,Venda
2025-12-17,-0.68,-0.64,-0.04,Venda
2025-12-18,-0.73,-0.66,-0.07,Venda
2025-12-19,-0.71,-0.67,-0.04,Venda
2025-12-22,-0.70,-0.67,-0.03,Venda
2025-12-23,-0.68,-0.67,-0.01,Venda
2025-12-24,-0.68,-0.68,0.00,Neutro
2025-12-26,-0.67,-0.67,0.00,Neutro
2025-12-29,-0.65,-0.67,0.02,Compra
2025-12-30,-0.63,-0.66,0.03,Compra
2025-12-31,-0.62,-0.65,0.03,Compra
2026-01-02,-0.53,-0.63,0.10,Compra
2026-01-05,-0.30,-0.56,0.26,Compra
2026-01-06,-0.14,-0.48,0.34,Compra
2026-01-07,-0.06,-0.39,0.33,Compra
2026-01-08,-0.02,-0.32,0.30,Compra
2026-01-09,-0.00,-0.26,0.26,Compra
2026-01-12,0.00,-0.20,0.20,Compra
2026-01-13,0.03,-0.16,0.19,Compra
2026-01-14,0.07,-0.11,0.18,Compra
2026-01-15,0.05,-0.08,0.13,Compra
2026-01-16,0.04,-0.06,0.10,Compra
2026-01-20,-0.04,-0.05,0.01,Compra
2026-01-21,-0.07,-0.06,-0.01,Venda
2026-01-22,-0.13,-0.07,-0.06,Venda
2026-01-23,-0.16,-0.09,-0.07,Venda
2026-01-26,-0.20,-0.11,-0.09,Venda
2026-01-27,-0.22,-0.13,-0.09,Venda
2026-01-28,-0.23,-0.15,-0.08,Venda
2026-01-29,-0.30,-0.18,-0.12,Venda
2026-01-30,-0.37,-0.22,-0.15,Venda
2026-02-02,-0.48,-0.27,-0.21,Venda
2026-02-03,-0.56,-0.33,-0.23,Venda
2026-02-04,-0.65,-0.39,-0.26,Venda
2026-02-05,-0.88,-0.49,-0.39,Venda
2026-02-06,-0.92,-0.58,-0.34,Venda
2026-02-09,-0.95,-0.65,-0.30,Venda
2026-02-10,-0.98,-0.72,-0.26,Venda
2026-02-11,-1.00,-0.77,-0.23,Venda
2026-02-12,-1.02,-0.82,-0.20,Venda
2026-02-13,-1.00,-0.86,-0.14,Venda
2026-02-17,-0.94,-0.87,-0.07,Venda
2026-02-18,-0.91,-0.88,-0.03,Venda
2026-02-19,-0.88,-0.88,0.00,Neutro
2026-02-20,-0.84,-0.87,0.03,Compra
2026-02-23,-0.83,-0.86,0.03,Compra
2026-02-24,-0.81,-0.85,0.04,Compra
2026-02-25,-0.74,-0.83,0.09,Compra
2026-02-26,-0.71,-0.81,0.10,Compra
2026-02-27,-0.70,-0.79,0.09,Compra
2026-03-02,-0.66,-0.76,0.10,Compra
2026-03-03,-0.64,-0.74,0.10,Compra
2026-03-04,-0.57,-0.70,0.13,Compra
2026-03-05,-0.53,-0.67,0.14,Compra
2026-03-06,-0.52,-0.64,0.12,Compra
2026-03-09,-0.49,-0.61,0.12,Compra
2026-03-10,-0.47,-0.58,0.11,Compra
2026-03-11,-0.44,-0.55,0.11,Compra
2026-03-12,-0.41,-0.52,0.11,Compra
2026-03-13,-0.38,-0.50,0.12,Compra
2026-03-16,-0.29,-0.45,0.16,Compra
2026-03-17,-0.22,-0.41,0.19,Compra
2026-03-18,-0.19,-0.36,0.17,Compra
2026-03-19,-0.18,-0.33,0.15,Compra
2026-03-20,-0.17,-0.30,0.13,Compra
2026-03-23,-0.16,-0.27,0.11,Compra
2026-03-24,-0.17,-0.25,0.08,Compra
2026-03-25,-0.17,-0.23,0.06,Compra
2026-03-26,-0.19,-0.22,0.03,Compra
2026-03-27,-0.22,-0.22,0.00,Neutro
