Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2016-01-04,0.00,0.00,0.00,Neutro
2016-01-05,0.00,0.00,0.00,Neutro
2016-01-06,-665.46,-133.09,-532.37,Venda
2016-01-07,-2510.18,-608.51,-1901.67,Venda
2016-01-08,-4259.60,-1338.73,-2920.87,Venda
2016-01-11,-6912.61,-2453.50,-4459.11,Venda
2016-01-12,-8912.41,-3745.29,-5167.12,Venda
2016-01-13,-10710.37,-5138.30,-5572.07,Venda
2016-01-14,-10998.77,-6310.40,-4688.37,Venda
2016-01-15,-12097.58,-7467.83,-4629.75,Venda
2016-01-19,-14151.54,-8804.57,-5346.97,Venda
2016-01-20,-15599.50,-10163.56,-5435.94,Venda
2016-01-21,-16223.43,-11375.53,-4847.90,Venda
2016-01-22,-16194.65,-12339.36,-3855.29,Venda
2016-01-25,-15987.55,-13069.00,-2918.55,Venda
2016-01-26,-15643.10,-13583.82,-2059.28,Venda
2016-01-27,-15527.69,-13972.59,-1555.10,Venda
2016-01-28,-14927.58,-14163.59,-763.99,Venda
2016-01-29,-13954.57,-14121.79,167.22,Compra
2016-02-01,-13033.21,-13904.07,870.86,Compra
2016-02-02,-11830.09,-13489.27,1659.18,Compra
2016-02-03,-10419.92,-12875.40,2455.48,Compra
2016-02-04,-9196.35,-12139.59,2943.24,Compra
2016-02-05,-8465.63,-11404.80,2939.17,Compra
2016-02-08,-9460.33,-11015.91,1555.58,Compra
2016-02-09,-9799.10,-10772.54,973.44,Compra
2016-02-10,-10285.58,-10675.15,389.57,Compra
2016-02-11,-10882.25,-10716.57,-165.68,Venda
2016-02-12,-11225.71,-10818.40,-407.31,Venda
2016-02-16,-10701.41,-10795.00,93.59,Compra
2016-02-17,-9835.95,-10603.19,767.24,Compra
2016-02-18,-9045.79,-10291.71,1245.92,Compra
2016-02-19,-8656.36,-9964.64,1308.28,Compra
2016-02-22,-8252.61,-9622.23,1369.62,Compra
2016-02-23,-7509.50,-9199.69,1690.19,Compra
